url;title;content
['023', '0003789743'];황선우와 이주호 나란히 男자유형·배영 100m 銅;판잔러 1위… 이호준 4위로 마쳐배영 100m 이주호 2대회 연속 銅한국 수영 간판 황선우(20·강원도청)가 항저우 아시안게임 남자 자유형 100m에서 동메달을 목에 걸었다. 그는 박태환(34·은퇴) 이후 한국 수영 사상 두 번째이자 13년 만에 아시안게임 이 종목에서 메달을 딴 선수로 이름을 남겼다. 박태환은 2006년 도하 대회에서 이 종목 은메달, 2010년 광저우 대회 때 금메달(48초70)을 땄다.한국 수영 황선우가 24일 중국 항저우 올림픽 스포츠센터 수영장에서 열린 2022 항저우 아시안게임 남자 자유형 100ｍ 결선에서 동메달을 획득한 뒤 메달을 들어보이고 있다. /연합뉴스황선우는 24일 열린 남자 자유형 100ｍ 결선(항저우 올림픽 스포츠센터 수영장)에서 48초04로 동메달을 획득했다. 중국 판잔러(19)가 자신이 보유한 아시아 신기록을 갈아치우며 1위(46초97)로 들어왔고, 왕하오위(18)가 48초02로 2위를 했다. 태극마크를 달고 나란히 결선에 올랐던 이호준(22·대구광역시청)은 4위(48초68)를 기록했다.5번 레인에 선 황선우는 출발반응 속도 4위(0.62초)로 물속에 들어갔다. 50m 지점을 3위(23초23)로 통과한 그는 똑같은 순위로 터치 패드를 찍었다. 항저우가 속한 중국 저장성 출신인 판잔러는 수영장을 꽉 메운 6000여 명 고향 팬들 성원을 등에 업고 나섰다. 중국 관중은 경기 내내 오성홍기를 흔들며 ‘짜요(파이팅)’를 외쳤다.한국 수영 황선우가 24일 중국 항저우 올림픽 스포츠센터 수영장에서 열린 2022 항저우 아시안게임 남자 자유형 100ｍ 결선에서 동메달을 차지한 뒤 금메달을 딴 중국 판잔러와 함께 관중석을 바라보고 있다. /연합뉴스황선우는 25일 계영 800ｍ, 27일엔 ‘주종목’인 자유형 200m에서 정상을 꿈꾼다. 황선우는 “첫 아시안게임 무대 자유형 100m에서 동메달을 따 기쁘다”며 “계영 800m와 자유형 200m에 집중해 아쉬움을 풀겠다”고 했다.한국 배영 이주호가 24일 중국 항저우 올림픽 스포츠센터 수영장에서 열린 2022 항저우 아시안게임 남자 배영 100ｍ 결선에서 동메달을 획득한 뒤 진행된 시상식에서 웃고 있다. /연합뉴스한국 수영 배영 간판 이주호(28·서귀포시청)도 이날 남자 배영 100ｍ 결선에서 동메달(53초54)을 챙겼다. 중국 쉬자위(28)가 52초23으로 1위, 일본의 베테랑 이리에 료스케(33)가 2위(53초46)로 들어왔다. 2018 자카르타·팔렘방 대회에서도 동메달(54초52)을 딴 이주호는 아시안게임에서 2회 연속 시상대에 올랐다.
['001', '0014216179'];동료와의 결투;(항저우=연합뉴스) 신현우 기자 = 24일 중국 항저우 전자대학 체육관에서 열린 항저우 아시안게임 여자 에페 개인전 결승에서 최인정(왼쪽)과 송세라가 경기를 펼치던 도중 손을 맞잡고 있다. 2023.9.24    nowwego@yna.co.kr
['001', '0014216177'];동료와의 결투;(항저우=연합뉴스) 신현우 기자 = 24일 중국 항저우 전자대학 체육관에서 열린 항저우 아시안게임 여자 에페 개인전 결승에서 최인정(왼쪽)과 송세라가 경기를 펼치던 도중 손을 맞잡고 있다. 2023.9.24    nowwego@yna.co.kr
['001', '0014216176'];동료와의 결투;(항저우=연합뉴스) 신현우 기자 = 24일 중국 항저우 전자대학 체육관에서 열린 항저우 아시안게임 여자 에페 개인전 결승에서 최인정(왼쪽)과 송세라가 경기를 펼치던 도중 손을 맞잡고 있다. 2023.9.24    nowwego@yna.co.kr
['016', '0002202414'];‘종합 2위’ 달리는 한국, 펜싱 女 에페에선 21년 만에 금·은 ‘싹쓸이’ [항저우AG];24일 중국 항저우 전자대학 체육관에서 열린 항저우 아시안게임 여자 에페 개인전에서 금메달를 딴 최인정(오른쪽)과 은메달을 딴 송세라가 기념 촬영하고 있다. [연합][헤럴드경제=문영규 기자] 2023 항저우 아시안게임에서 24일 우리나라는 금메달 5개, 은메달 4개, 동메달 5개로 메달 종합 순위 2위를 달리고 있다.5년 만에 열린 하계 아시안게임의 메달 레이스가 본격적으로 시작된 첫날인 이날까지 대한민국 선수단은 14개의 메달을 획득하며 메달 순위에서 중국에 이어 2위에 올랐다.[연합]태권도 품새 종목에 출전한 강완진(홍천군청)과 차예은(경희대)은 이날 중국 저장성 항저우의 린안 스포츠문화전시센터에서 열린 19회 항저우 아시안게임 태권도 품새 남녀 개인전을 석권했다.처음 치른 아시안게임 경기에서 동메달을 목에 건 황선우는 25일 계영 800ｍ와 27일 자유형 200ｍ에서 금메달 획득을 노린다.[연합]펜싱 최인정(33)은 여자 에페 개인전에서 금메달을 땄다. 최인정은 이날 중국 항저우 전자대학 체육관에서 열린 대회 여자 에페 개인전 결승에서 대표팀 동료 송세라(30)를 연장 접전 끝에 9-8로 꺾고 금메달을 목에 걸었다.
['001', '0014216175'];[아시안게임] 중국, 수영 첫날 7개 금메달 싹쓸이…아시아신기록 2개;7개 종목 모두 중국이 아시아신기록 작성…한국은 동메달 2개판잔러와 황선우(항저우=연합뉴스) 홍해인 기자 = 황선우가 24일 중국 항저우 올림픽 스포츠센터 수영장에서 열린 2022 항저우 아시안게임 남자 자유형 100ｍ 결승에서 동메달을 차지한 뒤 금메달 중국 판잔러와 함께 관중석을 바라보고 있다. 2023.9.24 hihong@yna.co.kr(항저우=연합뉴스) 하남직 기자 = 중국이 항저우 아시안게임 수영 경영을 시작한 날, 7개의 금메달을 모두 휩쓸었다.    아시안 신기록 2개를 수립하고, 7개 종목 모두에서 아시안게임 대회 신기록도 작성했다.    이미 세계 정상권에 진입한 중국 수영은 아시아 무대에는 적수가 없었다.    2022 항저우 아시안게임 수영 경기가 시작한 24일 중국 저장성 항저우 올림픽 스포츠센터 수영장에는 7차례 중국 국가가 울렸다.    이날 중국은 7개 종목에서 금메달 7개와 은메달 4개를 수확했다.    신기록도 연이어 탄생했다.입수하는 장위페이[연합뉴스 자료사진]이번 대회 수영 경영 첫 결승이었던 여자 접영 200ｍ에서는 장위페이가 2분05초57의 대회 신기록을 세웠다.    2010년 광저우에서 자오류양(중국)이 작성한 2분05초79를 0.22초 당겼다.    위리옌(23·중국)은 2분08초31로 2위에 올랐다.역영하는 김민석(항저우=연합뉴스) 박동주 기자 = 대한민국 김민석이 24일 중국 항저우 올림픽 스포츠센터 수영장에서 열린 항저우 아시안게임 남자 개인 혼영 200ｍ 결승에서 역영하고 있다. 2023.9.24 pdj6635@yna.co.kr남자 개인혼영 200ｍ도 중국 선수들의 금메달을 놓고 경쟁했다.    왕순이 1분54초62로, 자신이 도쿄 올림픽에서 우승하며 작성한 1분55초00의 아시아 기록을 깨며 정상에 올랐다.    지난 7월 열린 2023 세계수영선수권에서 평영 50ｍ(26초29), 100ｍ(57초69), 200ｍ(2분05초48)를 휩쓸더니, 혼성 혼계영 400ｍ 결승에서도 우승해 4관왕에 오른 친하이양은 1분57초41로 왕순에 이어 2위를 했다.    리빙제(중국)는 여자 자유형 1,500ｍ에서 15분51초18로 대회 2연패를 달성했고, 대회 기록(종전 15분53초68)까지 바꿔놨다.    황선우(강원도청)가 48초04로 3위를 한 남자 100ｍ에서는 판잔러가 46초97의 아시아 신기록을 작성하며 정상에 올랐다. 판잔러는 아시아 최초로 자유형 100ｍ 47초대 벽을 넘어선 선수가 됐다.    남자 자유형 100ｍ 2위도 중국의 왕하오위(48초02)였다.이것이 항저우 금메달(항저우=연합뉴스) 홍해인 기자 = 황선우가 24일 중국 항저우 올림픽 스포츠센터 수영장에서 열린 2022 항저우 아시안게임 수영 종목에서 금메달을 차지한 중국 선수가 메달을 들어보이고 있다. 2023.9.24 hihong@yna.co.kr여자 평영 50ｍ 예선에서 29초92의 아시아 기록을 세운 탕첸팅(중국)은 결승에서는 29초96으로 우승했다.    청위제, 리빙제, 우칭펑, 양쥔쉬안이 팀을 이룬 여자 계영 400ｍ 중국 대표팀도 3분33초96으로, 일본이 2018년 자카르타·팔렘방 대회에서 작성한 3분36초52를 2초56이나 당긴 대회 신기록을 세우며 우승했다.    한국은 수영 첫날 남자 자유형 100ｍ 황선우와 배영 100ｍ 이주호(서귀포시청)가 동메달 2개를 수확했다.    박수진(경북도청)은 여자 접영 200ｍ에서 2분09초37로 4위, 김민석(22·부산시수영연맹)은 남자 개인혼영 200ｍ에서 1분59초80으로 5위를 했다.    jiks79@yna.co.kr
['003', '0012110450'];강완진·차예은, 태권도 품새 金…근대5종 전웅태 2관왕(종합);최인정, 펜싱 여자 에페 결승서 송세라 제압이하림, 남자 유도 60㎏급서 아쉬운 은메달김선우, 여자 근대5종 은메달…대회 첫 메달[항저우=뉴시스] 정병혁 기자 = 24일 중국 항저우 린안 스포츠 문화전시센터에서 열린 태권도 품새 개인전에서 금메달을 차지한 남자부 강완진(왼쪽사진)과 여자부 차예은이 시상식에서 금메달을 들어보이고 있다. 2023.09.24. jhope@newsis.com[항저우 서울=뉴시스] 문성대 박지혁 김주희 이명동 기자 = 태권도 품새와 근대 5종에서 각각 금메달 2개가 나왔다. 펜싱에서도 금메달 1개를 획득했다.한국 선수단은 24일 현재 금메달 5개, 은메달 4개, 동메달 5개를 기록해 중국에 이어 종합 2위를 달리고 있다.태권도 품새 강완진(홍천군청)은 2022 항저우 아시안게임에서 한국 선수단 첫 금메달의 주인공이 됐다.강완진은 24일 중국 항저우 린안 스포츠문화전시센터에서 벌어진 대회 품새 남자 개인전 결승에서 1, 2경기 평균 10점 만점에 7.730점을 기록해 대만의 마윈중(7.480점)을 꺾었다.태권도 품새가 처음 정식 종목이 된 2018 자카르타·팔렘방 아시안게임에 단체전 멤버로 나서 금메달을 합작한 강완진은 이번에는 개인전 금메달로 두 대회 연속 금메달 획득에도 성공했다.품새 여자 개인전 결승에서는 차예은(경희대)이 1, 2경기 평균 7.540점을 얻어 7.160점을 얻은 일본의 니와 유이코를 물리쳤다.차예은은 첫 아시안게임 출전에서 금메달 획득의 기쁨을 누렸다.[항저우=뉴시스] 조수정 기자 = 24일(현지시간) 중국 항저우 푸양 인후 스포츠센터에서 근대5종 한국 남자 국가대표 전웅태가 레이저런(육상+사격) 경기를 마친 뒤 메달 두개가 확정되며 기쁨의 포즈를 취하고 있다. 전웅태는 이날 아시안게임 근대5종 남자 개인전, 단체전 금메달 두개를 획득했다. 2023.09.24. chocrystal@newsis.com한국 남자 근대5종 간판 전웅태(광주광역시청)가 2022 항저우 아시안게임에서 대역전 드라마를 연출하며 대회 2연패를 달성했다.전웅태는 근대5종 남자 개인전 결승에서 펜싱, 수영, 승마, 레이저 런(육상+사격) 합계 1508점으로 금메달을 목에 걸었다.근대5종은 한 선수가 펜싱, 수영, 승마, 레이저 런(육상+사격)을 모두 치러 우승을 다투는 종목이다.전웅태는 2018 자카르타·팔렘방 대회에 이어 2회 연속 아시안게임 개인전 금메달을 차지했다.전웅태는 이지훈, 정진화(이상 LH)와 단체전 1위에도 오르며 이번 대회 한국 선수단 첫 2관왕의 주인공이 됐다.아시안게임 근대5종에서 한 선수가 개인전 2연패는 물론 두 차례 우승한 건 전웅태가 처음이다.[항저우=뉴시스] 조수정 기자 = 24일(현지시간) 중국 항저우 디안지 대학교 체육관에서 열린 2022 항저우 아시안게임 펜싱 에페 여자 국가대표 최인정(왼쪽)과 송세라가 결승 경기를 치르고 있다. 최인정은 금메달을, 송세라는 은메달을 획득했다. 2023.09.24. chocrystal@newsis.com최인정(계룡시청)이 2022 항저우 아시안게임 펜싱 여자 에페 개인전 결승에서 정상에 올랐다. 집안 대결에서 아쉬움을 삼킨 송세라(부산광역시청)는 은메달을 거머쥐었다.최인정은 대회 결승전에서 송세라를 9-8로 눌렀다.2014 인천, 2018 자카르타·팔렘방 대회에서 동메달에 머물렀던 최인정은 세 번째 도전에서 금메달의 한을 풀었다.송세라는 값진 은메달을 목에 걸었다.[항저우=뉴시스] 한국 유도 이하림이 24일 중국 저장성 항저우 샤오산 린푸 체육관에서 열린 2022 항저우 아시안게임 유도 남자 60㎏이하급 결승전에서 양융웨이에 패했다. 2023.09.24. juhee@newsis.com 이하림은 남자 유도 60㎏급 결승에서 양융웨이(대만)에게 절반을 내줘 패했다.자카르타·팔렘방 대회에서 동메달을 따냈던 이하림은 이번 대회에서 은메달을 획득하는데 그쳤다.김선우(경기도청)는 여자 근대 5종 개인전 결승에서 합계 1386점으로 종합 순위 2위에 올라 은메달을 차지했다.김선우는 한국 선수단에 이번 대회 첫 메달을 안겨줬다. 김선우와 김세희, 성승민은 여자 단체전에서도 동메달을 따냈다.한국 수영의 간판 황선우(강원도청)가 생애 첫 아시안게임 무대에서 동메달을 거머쥐었다.황선우는 남자 자유형 100m 결승에서 48초04의 기록으로 레이스를 마쳤다. 8명 중 3번째로 터치패드를 찍으면서 동메달을 수확했다.이주호(서귀포시청)는 남자 배영 100m에서 동메달을 차지했다.유도 남자 66㎏급에서 안바울(남양주시청), 여자 52㎏급 정예린(인천시청)은 나란히 동메달을 획득했다. 안바울은 대회 2연패에 실패했다.
['076', '0004059769'];"[항저우ON]씁쓸함 감추지 않은 '동메달' 황선우 ""기록 아쉽다, 남은 종목 더 좋은 기록""";"24일 중국 항저우 올림픽스포츠센터 수영장에서 열린 항저우아시안게임 자유형 100m 결승전. 동메달을 수상하고 있는 황선우. 항저우(중국)=송정헌 기자songs@sportschosun.com/2023.09.24/24일 중국 항저우 올림픽스포츠센터 수영장에서 열린 항저우아시안게임 자유형 100m 결승전. 3위로 결승선을 통과한 황선우가 왕하오위와 인사를 나누고 있다. 항저우(중국)=송정헌 기자songs@sportschosun.com/2023.09.24/[항저우(중국)=스포츠조선 김가을 기자]'수영괴물' 황선우(강원도청)의 생애 첫 아시안게임 남자 자유형 100m 성적은 3위였다.황선우는 24일 중국 항저우 올림픽스포츠센터 수영장에서 항저우아시안게임 남자 자유형 100m 결선을 치렀다. 황선우는 48초04를 기록하며 동메달을 목에 걸었다. 금메달은 '라이벌' 판잔러(중국)가 차지했다. 그는 46초97을 기록, 아시아신기록으로 금메달을 거머쥐었다. 은메달은 중국의 다크호스 왕하오위(48초02)였다. 이호준은 48초68로 4위에 랭크됐다.24일 중국 항저우 올림픽스포츠센터 수영장에서 열린 항저우아시안게임 자유형 100m 결승전. 동메달을 수상하고 있는 황선우. 항저우(중국)=송정헌 기자songs@sportschosun.com/2023.09.24/24일 중국 항저우 올림픽스포츠센터 수영장에서 열린 항저우아시안게임 자유형 100m 결승전. 황선우가 동메달을 차지했다. 역영하는 황선우. 항저우(중국)=송정헌 기자songs@sportschosun.com/2023.09.24/당초 이번 경기는 황선우와 판잔러(중국)의 2파전을 예상됐다. 둘은 이번 대회 가장 뜨거운 라이벌로 꼽힌다. 박태환-쑨양 이후 새롭게 탄생한 '신흥' 한중 라이벌이다. 황선우와 판잔러는 이번 대회 자유형 100m는 물론이고 27일 열리는 자유형 200m에서도 격돌한다.최근 페이스로 봤을 때 자유형 100m에선 판잔러, 자유형 200m에선 황선우가 앞섰다. 황선우는 지난 2021년 열린 도쿄올림픽 자유형 100m 예선에서 47초56을 기록했다. 아시아 신기록이었다. 판잔러가 이 기록을 갈아치웠다. 중국 저장성 출신인 판잔러는 지난 5월 항저우아시안게임이 열리는 이 수영장에서 47초22의 새 아시아 기록을 썼다. 지난 7월 일본 후쿠오카에서 열린 세계수영선수권대회 자유형 100ｍ에선 황선우가 전체 16명 중 9위(48초08)로 결선행 티켓을 놓쳤다. 판잔러는 결선에서 47초43을 기록하며 4위했다.공교롭게도 둘은 첫 경기부터 붙었다. 이날 오전 열린 예선 6조에서 나란히 레이스를 펼쳤다. 판잔러 4레인, 황선우 5레인에 위치했다. 황선우가 48.54로 판잔러를 누르고 6조 1위에 올랐다. 복병이 있었다. 4조에서 경기를 펼친 중국의 왕하오위가 48초13을 기록하며 전체 1위를 기록했다. 황선우 2위, 판잔러 3위로 결선에 올랐다.24일 중국 항저우 올림픽스포츠센터 수영장에서 열린 항저우아시안게임 자유형 100m 결승전. 황선우가 동메달을 차지했다. 힘차게 스타트하는 황선우. 항저우(중국)=송정헌 기자songs@sportschosun.com/2023.09.24/24일 중국 항저우 올림픽스포츠센터 수영장에서 열린 항저우아시안게임 자유형 100m 결승전. 황선우가 동메달을 차지했다. 힘차게 스타트하는 황선우. 항저우(중국)=송정헌 기자songs@sportschosun.com/2023.09.24/24일 중국 항저우 올림픽스포츠센터 수영장에서 열린 항저우아시안게임 자유형 100m 결승전. 황선우가 3위로 결승선을 통과했다. 역영하고 있는 황선우. 항저우(중국)=송정헌 기자songs@sportschosun.com/2023.09.24/파이널 레이스가 진행됐다. 황선우의 반응 속도는 0.62였다. 그는 50m 구간을 23초23으로 통과했다. 3위였다. 막판 스퍼트를 올렸다. 최종 기록은 48초04로 3위에 올랐다. 초반 판잔러, 왕하오위에 벌어진 격차를 좁히지 못했다. 황선우는 이번 대회에서 내심 3관왕을 노렸다. 자유형 100m, 자유형 200m, 남자 계영 800m 우승을 정조준했다. 첫 경기에선 동메달을 목에 걸었다.경기 뒤 황선우는 ""첫 번째 아시안게임에서 메달을 따게 돼 기쁘다. 기록에서 조금 아쉬운 부분이 있다. 남아 있는 종목에 더 집중해서 좋은 기록을 보여드려야 할 것 같다. 자유형 100m에서 남은 아쉬움을 다른 레이스에서 펼쳐 보여야 할 것 같다. 자유형 100m가 첫 경기일 때가 거의 없다. 이번에 첫 경기였다. 결선 무대에서 아쉬움이 남아있다. 남은 경기에서 내 최고 기량을 끌어올리기 위해 최선을 다해야 할 것 같다""고 말했다.황선우의 레이스는 이제 막 시작됐다. 25일에는 남자 계영 800m, 27일에는 주종목인 남자 자유형 200m에 출격한다. 그는 ""계영 800m는 다 같이 준비를 많이 한 무대다. 멤버들과 합도 좋고, 다른 멤버들도 컨디션이 좋은 상태인 것 같다. 집중해서 가면 우리가 원하는 목표를 얻을 수 있지 않을까 싶다""고 다짐했다. 한편, 이날 벌어진 남자 배영 100m 결선에서 이주호(서귀포시청)는 53초54의 기록은 아시안게임 2회 연속 동메달을 차지했다."
['052', '0001939961'];최인정 '우정의 대결' 승리...황선우 값진 동메달;"[앵커]아시안게임 여자 펜싱 에페 결승에서 우리 선수들끼리 선의의 대결을 펼치며 금·은메달을 나눠 가졌습니다.유도 이하림은 은메달을, 황선우가 100m 자유형에서 동메달을 수확했습니다.손효정 기자입니다.[기자]한국 대 한국, 여자 펜싱 에페 결승에 오른 대표팀 동료 최인정과 송세라.한 점씩 달아나고 쫓아가길 반복하며, 팽팽한 접전이 이어졌습니다.8대 8 동률, 승부는 연장전 혈투로 접어들었고 최인정이 9번째 득점에 성공하며 3번째 도전 만에 금메달을 목에 걸었습니다.선의의 대결을 펼친 두 선수는 경기 종료 직후 끌어안으며 서로를 축하했습니다.이하림이 30초를 남기고 천적 양융웨이에게 아쉽게 업어치기 절반을 허용합니다.상대 전적 4전 전패,이하림은 경기 직후 양융웨이의 손을 들어주며 스포츠 정신을 발휘했습니다.안바울과 정예린도 동메달 결정전에서 각각 절반승을 거둬 값진 메달을 수확했습니다.수영 간판 황선우는 자유형 100m에서 아시안게임 첫 메달을 따냈습니다.46초97로 아시아 신기록을 세운 중국 판잔러와 2위 왕하오위에 이어 48초04, 3위에 올랐습니다.박태환에 이어 한국 선수 두 번째로 아시안게임 자유형 100ｍ 메달을 획득한 황선우는 계영 800m와 자유형 200m에서 도전을 이어갑니다.YTN 손효정입니다.영상편집 ; 이영훈※ '당신의 제보가 뉴스가 됩니다'[카카오톡] YTN 검색해 채널 추가[전화] 02-398-8585[메일] social@ytn.co.kr"
['421', '0007071533'];"'여자 에페 金' 최인정 ""올해 끝으로 대표팀 은퇴…후배들이 잘해줄 것""[항저우 AG]";"송세라 상대로 9-8 승, 3번째 도전만에 값진 금송세라 ""열심히 해서 인정 언니의 빈자리 메울 것""최인정이 24일 중국 항저우 디안즈대학에서 열린 2022 항저우 아시안게임 펜싱 여자 에페 결승 시상식에서 금메달을 들어 보이고 있다. 2023.9.24/뉴스1 ⓒ News1 유승관 기자(항저우(중국)=뉴스1) 서장원 기자 = 2022 항저우 아시안게임 펜싱 여자 에페 개인전에서 정상에 오른 최인정(33·계룡시청)이 올해를 끝으로 태극마크를 반납하겠다는 뜻을 밝혔다.최인정은 24일 중국 항저우의 디안즈대학 체육관에서 열린 2022 항저우 아시안게임 펜싱 여자 에페 개인전 결승에서 대표팀 동료 송세라(30·부산광역시청)를 9-8로 꺾고 금메달을 목에 걸었다. 2014 인천 대회와 2018 자카르타-팔렘방 대회에서 모두 결승에 올랐으나 은메달에 머물렀던 최인정은 세 번째 출전한 아시안게임에서 마침내 금맥을 캤다.최인정은 경기 후 취재진과 만나 ""힘든 훈련을 이겨내며 (송)세라와 예선 때부터 '결승에서 만나자'라는 말을 했는데 실제로 성사가 됐고 금메달까지 따내서 기분이 좋다. 아시엔게임에서 금메달이 없었는데 내 위치에서 내 몫을 잘 한 것 같아 기쁘다""고 말했다.2010년 국가대표 생활을 시작한 최인정은 국제대회에서 굵직한 성과를 내 왔으나 아직 올림픽 금메달은 없다. 2012 런던 올림픽과 2020 도쿄 올림픽에서 단체전 은메달을 목에 걸었다.지금의 기량이라면 내년에 열릴 2024 파리 올림픽에서 다시 금메달을 노릴 수 있으나, 그는 태극마크를 내려놓기로 했다. 최인정은 ""올해를 끝으로 대표팀 은퇴를 하려고 한다. 이쯤에서 물러나는 게 맞다고 생각한다""며 ""올림픽 금메달에 대한 아쉬움은 있지만 앞으로 후배들이 좋은 결과를 내줄 것""이라고 밝혔다.이어 ""아시안게임 개인전에서 처음으로 금메달을 땄는데, 금메달을 땄다고 해서 심경의 변화가 생긴 것은 아니다. 오히려 그간 고생했던 것에 대한 선물을 받는 느낌""이라며 ""대표팀은 은퇴하지만 앞으로도 소속팀에서 펜싱을 계속 이어갈 것""이라고 설명했다.최인정(금메달, 오른쪽)과 송세라가 24일 중국 항저우 디안즈대학에서 열린 2022 항저우 아시안게임 펜싱 여자 에페 결승 시상식에서 국기에 대한 경례를 하고 있다. 2023.9.24/뉴스1 ⓒ News1 유승관 기자한편 처음 나선 아시안게임 무대에서 값진 은메달을 딴 송세라는 ""대진표를 봤을 때 어려운 상대들이 많았는데 세계적으로 월등한 선수들과 경기를 할 수 있어서 좋았다""며 ""비록 결승에서 (최)인정언니에게 졌지만 진심으로 축하해주고 싶다. 의미있는 기억으로 남을 것 같다""고 말했다.송세라는 ""한국에서 훈련을 힘들게 치러 왔는데 힘든 훈련을 이겨내고 좋은 성적을 냈다. 앞으로도 열심히 훈련에서 메이저 대회에서 좋은 성적을 내겠다""고 강조했다.선배 최인정의 대표팀 은퇴 소식을 들은 송세라는 ""언니의 빈자리를 내가 채울 수 있을지 모르겠지만 제 자리에서 열심히 한다면 앞으로 좋은 운이 오지 않을까 생각한다. 늘 최선을 다 하겠다""고 덧붙였다."
