url;title;content
['005', '0001639696'];[포토] 태극기 앞세우고… 아시안게임 선수단 본진 항저우 도착;항저우아시안게임에 참가하는 대한민국 선수단 본진이 20일 중국 항저우 샤오산국제공항을 통해 결전지에 도착하고 있다. 코로나19 여파로 1년 연기돼 치러지는 항저우아시안게임은 오는 23일 항저우 올림픽 스포츠센터 스타디움에서 열리는 개막식을 시작으로 다음 달 8일까지 16일간 열전에 돌입한다. 아시안게임 사상 최다 규모인 39개 종목에 1140명의 선수단을 파견하는 한국 선수단은 이번 대회 금메달 50개 이상을 획득해 종합 3위에 오른다는 목표를 세웠다.연합뉴스
['450', '0000095647'];한국 탁구 위상 공고…아시아탁구연합 총회 개최 등 외교력 강화;"아시아탁구연합 감사패 대한탁구협회 수여. 카릴 알 모하나디 아시아탁구연합(ATTU) 회장과 유승민 대한탁구협회장. 사진┃대한탁구협회강원도 평창에서 열린 아시아탁구연합(ATTU) 연례 총회 모습. 사진┃대한탁구협회[STN스포츠] 이상완 기자 = 지난 3일부터 10일까지 강원특별자치도 평창돔에서 진행된 2023 평창아시아탁구선수권대회 기간 동안에는 아시아의 국제 스포츠 외교력을 확대할 수 있는 아시아탁구연합(ATTU) 총회도 함께 함께 열렸다. 각 분야 별 사업 보고서를 채택하고, 내년 대회 개최지를 카자흐스탄으로 선정하는 등 아시아 탁구 회원국에게 비중 있는 행사였다.유승민 대한탁구협회장은 해당 연례총회(AGM)를 통해 ATTU 임직원을 비롯한 각국 대표단과 면담을 진행하면서 각 국가와 스포츠 교류를 확대하기로 협의했다. 탁구 강국이자 이번 대회 개최국으로서 스포츠 외교력을 확대할 수 있는 실질적인 방안을 모색하기 위해 어느 때보다 적극적인 활동을 전개했다.이러한 스포츠 외교 무대는 대한체육회 사업인 '국제회의 참가 초청 사업'이 바탕에 있다. 국제회의 준비 및 진행에 필요한 재정 지원(1천300만원)은 해당 프로그램의 일환으로 진행된 일이며, 국제회의를 통한 스포츠 외교력 강화 및 스포츠 교류 활성화를 도모하는 게 목적이다.유승민 회장은 ""국제회의는 스포츠 외교력 확대 및 강화에 가장 중요한 행사이다. 이전에도 아시아탁구연합 연례총회에서 이번 평창대회 유치에 성공했고, 이전 회의에서 각국의 지지를 얻는데 연례총회가 큰 도움이 됐다. 평창에서 열린 이번 회의를 통해서도 타국과의 소통 및 교류를 확대하여 국제스포츠 무대에서 한국탁구의 위상을 공고히 할 수 있었다""는 소감을 전했다.평창아시아탁구선수권대회 조직위원장이자 유승민 올림픽위원회(IOC)위원. 사진┃대한탁구협회아시아탁구연합 카릴 알 모하나디 회장 또한 ""이번 아시아탁구연합 연례총회가 탁구강국인 한국에서 개최되어 너무 기쁘게 생각한다. 총회를 통해서 여러 국가들이 소통하고 탁구를 발전시킬 수 있는 대안을 찾는데 더없이 소중한 자리가 됐다. 이러한 소통의 장을 마련해 준 대한탁구협회와 평창군, 그리고 대한체육회에 감사드린다""고 인사를 표했다.실제로 이번 총회에는 아시아 체육계의 유력 인사들이 참석해 자리를 빛냈다. 요르단 공주 제이나 알 라시드, 바레인 공주 H.E. 샤이크하 하야트 알 칼리파, 국제탁구연맹 CEO 스티븐 다이톤, ITTF 집행위원이자 중국탁구협회장인 류궈량, ITTF 집행위원 마사히로 마에하라 위원 등이 참석하여 아시아 탁구 발전 방안 등에 대해 논의했다.대한체육회의 지원을 바탕으로 진행하는 대한탁구협회의 '실천'은 국제스포츠 외교력을 확대해 나가는데 있어서 중요한 '지렛대' 역할을 하고 있다. 자연스럽게 우리나라 스포츠의 위상도 높아진다. 대한탁구협회는 향후에도 국제회의 사업을 지속적으로 강화하여 아시아 지역 탁구 발전에 대한 논의를 계속해서 이어나갈 계획이다."
['421', '0007063631'];근대5종 이지훈, 펜싱 랭킹 라운드서 1위…서창완·전웅태 9·10위[항저우 AG];"여자부는 19명 모두 결선행20일 오후 중국 항저우시 푸양 인후 스포츠센터에서 열린 2022 항저우 아시안게임 근대5종 펜싱 랭킹 라운드 경기에서 이지훈이 공격에 성공한 뒤 환호하고 있다. 2023.9.20/뉴스1 ⓒ News1 민경석 기자(서울=뉴스1) 안영준 기자 = 한국 근대5종 국가대표 이지훈(LH)이 항저우 아시안게임 근대5종 남자 랭킹 라운드에서 1위에 자리, 기분 좋게 대회를 시작했다. 이지훈은 20일 항저우 푸양 인후 스포츠센터에서 열린 근대5종 펜싱 남자 랭킹 라운드에서 22승6패로 264포인트를 획득, 1위에 자리했다. 이지훈은 250포인트의 2위 파벨 일리야센코(카자흐스탄)과 243포인트의 리슈환(중국)을 여유있게 따돌렸다. 서창완(전남도청)과 전웅태는 나란히 17승11패를 기록, 229포인트로 9·10위에 자리했다. 근대 5종은 펜싱, 수영, 승마, 육상, 크로스컨트리을 모두 치르는 '철인의 스포츠'다. 첫 단계인 펜싱 랭킹 라운드를 마친 남자부는 22일 준결선, 24일 결선을 각각 치른다. 여자부는 펜싱 랭킹 라운드에 나서는 선수가 19명 밖에 되지 않아 21일 열릴 예정이던 준결선을 건너뛰고 모두가 24일 결선에 나선다. 왕잘레 중국근대5종협회 국장은 ""규정에 따라 선수가 충분하지 않으면 준결선을 치를 필요가 없다""고 설명했다. 이번 대회 근대5종엔 남녀 개인전과 남자 단체전, 여자 단체전의 총 4개의 금메달이 걸려 있으며, 한국은 모든 세부 종목에서 금메달을 따겠다는 각오다."
['001', '0014206528'];[아시안게임] 북한, 올림픽위원회 대표단 파견…체육상이 단장;고위급 대표단 별도로 보낼지도 주목…김덕훈·김여정·최룡해 등 단장으로 거론항저우 아시안게임 개막 D-4(항저우=연합뉴스) 김인철 기자 = 19회 항저우 아시안게임 개막을 4일 앞둔 19일 중국 항저우 아시안게임 선수촌 내 국기광장에 북한 인공기를 비롯한 참가국들의 국기가 걸려있다. 2023.9.19 yatoya@yna.co.kr    (서울=연합뉴스) 김지연 기자 = 북한이 오는 23일 개막하는 중국 항저우 아시안게임에 김일국 체육상을 단장으로 하는 올림픽위원회 대표단을 파견했다.    조선중앙방송은 북한 올림픽위원회 위원장인 김일국 체육상을 단장으로 하는 올림픽위원회 대표단이 아시안게임에 참가하기 위해 19일 평양을 출발했다고 20일 보도했다.    방송은 평양역에서 국가체육지도위원회 부위원장인 김성룡 내각부총리와 국가체육지도위원회 위원들, 관계부문 일군(간부)들이 전송했다고 전했다.    이와 별개로 북한은 고위급 대표단을 파견할 가능성이 있다.    특히 김정은 국무위원장이 팬데믹 이후 첫 대외 행보로 러시아를 방문해 정상회담을 가진 상황에서 혈맹인 중국과의 유대관계를 다지기 위해 고위급 대표단을 꾸릴 것으로 점쳐진다.    2018 자카르타·팔렘방 아시안게임 당시에도 김일국 체육상을 단장으로 하는 올림픽위원회 대표단에 이어 리룡남 내각 부총리를 단장으로 하는 고위급 대표단이 개막식 참석을 위해 현지로 향했다.    고위급 대표단 단장 후보로는 체육 사업을 전담하는 국가체육지도위원회 위원장인 김덕훈 내각 총리, 김정은 위원장의 여동생 김여정 노동당 부부장, 최룡해 최고인민회의 상임위원장 등이 거론된다.    2018년 평창 동계올림픽 때는 김영남 당시 최고인민회의 상임위원장과 김여정 등으로 고위급 대표단을 구성한 바 있다.    앞서 북한은 자국 선수단이 아시안게임 참석을 위해 14일 평양을 출발했다고 발표했다.    항저우 아시안게임 조직위원회 공식 정보 사이트인 마이 인포 자료에 따르면 20일 저녁 기준 북한은 이번 대회에 18개 종목에 180여명의 선수단을 등록했다.     kite@yna.co.kr
['081', '0003394917'];‘자카르타 은메달’ 이지훈, 근대5종 펜싱 랭킹라운드 1위;이지훈, 펜싱 랭킹라운드 264점, 29명 중 선두서창완 9위, 전웅태 10위…‘맏형’ 정진화 14위여자부 준결승 없이 곧바로 결승…김선우 2위24일 결승전, 남녀 개인·단체전 메달 4개 결정공격 시도하는 이지훈 - 근대5종 국가대표 이지훈이 20일 중국 푸양 인후 스포츠센터에서 열린 항저우 아시안게임 근대5종 펜싱 랭킹 라운드 경기에서 공격을 시도하고 있다. 2023.9.20 항저우 연합뉴스2018 자카르타·팔렘방 아시안게임 근대5종 남자 개인전 은메달리스트 이지훈(28·LH)이 2022 항저우 아시안게임 근대5종 남자 랭킹 라운드에서 1위에 올랐다.이지훈은 20일 중국 항저우 푸양 인후 스포츠센터에서 열린 근대5종 남자 랭킹 라운드에서 22승 6패를 기록해 264점을 획득했다. 29명의 남자 선수 중 가장 좋은 성적이다.지난달 세계선수권대회 남자 계주와 단체전에서 동메달 두 개를 거머쥐며 ‘메달 맛’을 본 이지훈은 지난 7일 서울신문과 전화 인터뷰에서 “준비는 다 돼 있다. 결과만 내면 된다”며 자신감을 보여줬다.대화하는 근대5종 선수들 - 근대5종 국가대표 전웅태(왼쪽부터), 정진화, 이지훈이 20일 중국 푸양 인후 스포츠센터에서 열린 항저우 아시안게임 근대5종 펜싱 랭킹 라운드 경기에서 잠시 대화하고 있다. 2023.9.20 항저우 연합뉴스서창완(전남도청)과 개인전 2연패에 도전하는 전웅태(광주광역시청)는 각각 229점으로 9, 10위를 차지했다. 남자 대표팀 ‘맏형’ 정진화(LH)는 14위(215점)에 이름을 올렸다.여자부에선 김선우(경기도청)와 김세희(BNK저축은행)가 각각 255점과 240점으로 2, 3위에 올랐다. 아시안게임에 처음 출전한 성승민(한국체대)은 7위(235점), 장하은(LH)은 13위(200점)에 자리했다.환호하는 이지훈 - 근대5종 국가대표 이지훈이 20일 중국 푸양 인후 스포츠센터에서 열린 항저우 아시안게임 근대5종 펜싱 랭킹 라운드 경기에서 득점 후 환호하고 있다. 2023.9.20 항저우 연합뉴스근대5종은 한 명의 선수가 펜싱, 수영, 승마, 레이저 런(육상+사격) 경기를 모두 치러 최강자를 가리는 시합이다. 첫날 펜싱 랭킹 라운드가 진행되며, 준결승 이후 18명을 추려 결승을 치른다. 결승은 아시안게임 개막 다음날인 24일에 열린다. 이날 4개의 메달(남녀 개인전·단체전)이 모두 결정된다.다만 이번 아시안게임에선 여자부 랭킹 라운드를 치른 인원이 19명밖에 되지 않아 준결승 없이 모두 결승전을 치른다.
['052', '0001938593'];선수단 본진, 결전지 항저우 입성...본격 준비 돌입;[앵커]항저우 아시안게임에 출전한 우리나라 선수단 본진이 결전지인 중국 항저우에 도착했습니다.금메달 50개, 종합순위 3위를 향한 본격적인 여정이 시작됐습니다.항저우 현지에서, 허재원 기자가 보도합니다.[기자]태극기를 앞세운 우리 선수단 본진이 항저우 국제공항 입국장으로 들어섭니다.현지 교민들의 열렬한 환영을 받으며 아시안게임을 향한 각오를 되새깁니다.[최윤 / 항저우 아시안게임 대한민국 선수단장 : 이렇게 많은 분이 반갑게 맞이해주셔서 감사합니다. 많이 응원해주시고 끝까지 대한민국을 외쳐주시면 좋겠습니다.]경기 일정에 따라 각 종목 선수단이 순서대로 도착하고 있는 가운데, 이날 본진에는 테니스와 사격, 하키와 스케이트보드 대표팀이 입성했습니다.2011년에 태어난 초등학교 6학년 학생 문강호는 해맑은 표정으로 다부진 각오를 밝혀 눈길을 끌었습니다.[문강호 / 스케이트보드 국가대표 : 항저우 아시안게임을 통해서 스케이트보드 종목을 대한민국에 널리 알리고 싶고 준비한 만큼 최선을 다해서 좋은 성적을 내겠습니다.]우리나라 테니스의 간판스타 권순우 역시 항저우 출신인 라이벌 우이빙과의 맞대결에 자신감을 나타냈습니다.[권순우 / 테니스 국가대표 : 우이빙 선수가 항저우에서 태어나서 텃세가 있을 것 같지만, 압도적인 실력으로 경기력을 보여준다면 큰 문제는 없을 겁니다.]본진에 앞서 항저우에 도착한 e스포츠 대표팀 역시 사상 첫 금메달을 향해 현지 적응에 돌입했습니다.[곽준혁 / e스포츠 FC온라인 국가대표 : 아시안게임에 FC온라인이 처음으로 정식종목으로 채택됐는데 함께하게 돼 영광이고요, 남은 기간 잘 준비해서 꼭 금메달을 따겠습니다.]본진이 도착한 다음 날에는 공식 입촌식을 갖는 데 이어, 축구 이강인과 수영 황선우 등 대형 스타들이 입국하며 분위기는 더욱 달아오를 것으로 기대됩니다.우리 선수단 본진이 결전지 항저우에 입성하면서 종합 3위 수성을 향한 본격적인 여정이 시작됐습니다.중국 항저우에서, YTN 허재원입니다.※ '당신의 제보가 뉴스가 됩니다'[카카오톡] YTN 검색해 채널 추가[전화] 02-398-8585[메일] social@ytn.co.kr
['108', '0003182872'];'권순우·한나래 출전' 韓 테니스 9년 만에 AG 금메달 도전, 결전지 항저우로 출국;"[스타뉴스 | 이원희 기자] 항저우로 출국한 한국 테니스 대표팀. /사진=대한테니스협회 제공2022 항저우 아시안게임에 출전하는 한국 테니스 국가대표 선수단이 20일 중국 항저우로 떠났다.대한테니스협회는 이날 ""이번 아시안게임은 9월 24일 남녀단식 1회전을 시작으로 30일까지 7일간 항저우 올림픽 스포츠 테니스센터에서 열린다. 29일에는 여자단식 및 남자복식 결승, 30일에는 남자단식, 여자복식, 혼합복식 결승이 예정돼 있다""고 소개했다.김영준 감독(건국대)이 이끄는 남자 대표팀은 권순우(당진시청), 홍성찬(세종시청), 정윤성(의정부시청), 이재문(KDB산업은행), 남지성(세종시청), 송민규(KDB산업은행)이 출전한다.김정배 감독(인천시청)이 지휘하는 여자 대표팀은 한나래(부천시청), 박소현(성남시청), 구연우(성남시청), 백다연,(NH농협은행), 김다빈(강원도청), 정보영(NH농협은행)으로 구성됐다.테니스 경기는 남자단식, 남자복식, 여자단식, 여자복식, 혼합복식 등 총 5개 부서로 나뉜다. 국가당 남녀 6명씩 총 12명의 선수가 출전할 수 있다.한국은 남자단식에서 권순우, 홍성찬, 여자단식에서 한나래, 박소현이 출전해 금메달을 노린다. 남자복식은 권순우-홍성찬, 남지성-송민규 조, 여자복식은 박소현-구연우, 백다연-정보영 조가 나선다. 혼합복식에는 정윤성-한나래, 이재문-김다빈 조가 이름을 올렸다.김영준 남자 대표팀 감독은 ""선수들의 피로 회복과 컨디션 회복이 급선무라고 생각한다. 열심히 노력해서 금메달을 딸 수 있도록 최선을 다하겠다. 많은 응원 부탁드린다""고 전했다.김정배 여자 대표팀 감독은 ""부임 이후 세대교체를 기조로 대표팀을 운영하고 있다. 이번 대회는 어린 선수들이 성장할 수 있는 기회라고 생각한다. 아시안게임에서도 좋은 성적을 거둘 수 있도록 하겠다""고 말했다.대표팀은 2014년 인천 아시안게임 남자복식(임용규-정현) 이후 9년만에 금메달을 노린다. 지난 2018년 자카르타-팔렘방 대회에서는 남자단식에서 이덕희가 동메달을 땄다.▶항저우 아시안게임 테니스 국가대표 선수단-남자대표팀: 권순우(당진시청), 홍성찬(세종시청), 정윤성(의정부시청), 이재문(KDB산업은행), 남지성(세종시청), 송민규(KDB산업은행)-여자대표팀: 한나래(부천시청), 박소현(성남시청), 구연우(성남시청), 백다연(NH농협은행), 김다빈(강원도청), 정보영(NH농협은행)"
['056', '0011570335'];화천에서 막바지 담금질…카누 국가대표 아시안게임 3연패 도전!;"[KBS 춘천] [앵커] 코로나 19로 1년 연기된 항저우 아시안게임의 개막이 사흘 앞으로 다가왔습니다. 아시안게임 3연패를 노리는 대한민국 카누 국가대표팀은 화천에서 마지막 훈련에 한창입니다. 이유진 기자가 만나봤습니다. [리포트]   물살을 헤치며  카누가 앞으로 나아갑니다. 4명의 호흡이 하나가 되자,  카누는 빠른 속도로 질주합니다. 굵은 빗방울도 카누 국가대표팀을 막을 수 없습니다. 이번 항저우 아시안게임에 출전하는 대한민국 카누 대표팀은 12개 종목, 16명의 선수가 메달 사냥에 나섭니다. 이들은 봄부터 5달 동안 강원도 화천에 머물며 고강도의 훈련을 거듭했습니다. 잔잔하고 유량이 많은 북한강은 훈련을 진행하기에 최고의 조건입니다. 잘 정비된 훈련장과 시설에,  화천군의 지원까지 받아 선수들의 컨디션은 최상입니다. [정광수/여자 카누 국가대표팀 감독 : ""화천군 파로호에서 훈련한 지가 지금 5개월째 하고 있습니다. 출국하기 전에 그쪽 환경이랑 최대한 비슷한 곳을 찾아서 훈련을 하고 있고.""] 이번 대회 가장 주목되는 선수는 아시안게임 3연패를 노리는 조광희 선수. 앞서 아시안게임 개인전에서 2차례나 금메달을 거머쥐었습니다. 이번 대회에서는  주 종목인 200m 개인전이 아닌 2인승과 4인승 종목에 출전합니다. [조광희/대한민국 카누 국가대표팀 선수 : ""케미가 좋다고 생각하고요. 페어 같은 종목은 많이 오래 타야지 호흡이 더 잘 맞춰지기 때문에 1년 미뤄진 게 저희한테 오히려 더 기회이지 않을까...""] 또 2018년, 용선 종목에 남북단일팀 선수로 출전해 금메달을 딴 이예린 선수도 종목을 바꿔 새로운 도전에 나섭니다. 코로나 19로 아시안게임이 1년 연기된 기간,  화천에서 담금질을 거친 카누 대표팀은 이번 대회에서 금, 은, 동메달 1개씩을 노립니다. [""카누 대표팀 화이팅!!""] KBS 뉴스 이유진입니다. 촬영기자:홍기석"
['448', '0000428633'];'종합 3위 목표' 대한민국 선수단 본진, 항저우 도착;"북한 선수단은 '두문불출'[앵커]아시안게임  대한민국  선수단 본진이 오늘 항저우에  도착했습니다.  종합  3위를 노리는 우리 대표팀은 '팀 코리아'를  외치며, 자신감을  드러냈는데요. 5년 만에 국제 대회에  등장한 북한 선수단  모습도 현지에서  포착됐습니다. 구민성 기자가  보도합니다. [리포트]태극기를 든 하키 국가대표 이남용을 필두로, 우리 선수단이  공항 입국장을 나섭니다. 오늘 오전 인천국제공항을 출발한 선수단 본진은 약 두 시간 반 비행 후 항저우 샤오산 국제공항에 도착했습니다. 선수들은  각 종목 경기 일정에 따라  순차적으로  항저우로 들어옵니다. 오늘 입국한 본진에는 테니스, 사격, 하키 등 60여 명이 포함됐습니다.최윤 선수단장과 장재근 선수촌장 등  스태프까지 포함해  총 110여명이 항저우 땅을 밟았습니다.  대표팀은 이번 항저우 대회에서  최대 50개의 금메달을 노리고 있습니다. 최윤 / 선수단장""종목마다, 그리고 선수마다 갖고 있는 여러 목표와 꿈, 다양한 스토리를 함께 가지고 왔습니다."" 테니스의 권순우는  현지 적응을 걱정했습니다.  권순우""아직 현지 사정을 잘 모르기 때문에 최대한 빨리 정비하고 대회 준비를 시작해야할 것 같습니다."" 5년 전 자카르타 팔렘방 아시안게임 이후  국제무대에서 자취를 감췄던 북한은 중국에서 개최되는 이번 대회를 통해  복귀했습니다.  현재 선수단 일부가 선수촌에 입촌한 것으로 알려졌지만,  45개 참가국 중 유일하게 숙소 발코니에  국기를 내걸지 않았고, 간혹 식당에서 식사를 하는 선수들만  목격되고 있습니다.   북한 응원단 ""조선 잘한다."" 남자축구 북한-대만전에서는 소규모의 북한 여성 응원단이 카메라에 포착됐습니다.  TV조선 구민성입니다."
['055', '0001091385'];"선수단 본진 항저우 입성…""응원해 주세요""";<앵커>대회 개막이 사흘 앞으로 다가온 가운데, 우리 선수단 본진이 오늘(20일) 결전지 항저우에 입성했습니다.권종오 기자입니다.<기자>최윤 단장을 비롯해 테니스, 사격 등 100여 명으로 이뤄진 선수단 본진은 입국장에 들어서며 항저우 교민들의 뜨거운 환영을 받았습니다.[최윤/대한민국 선수단장 : 우리는 (금메달) 50개 이상 따려고 열심히 하고 있고 선수들도 남다른 각오를 하고 있습니다. 응원해 주시기 바랍니다.]한국 테니스의 간판 권순우는 강력한 경쟁자인 중국선수들을 넘고 단식과 복식, 2관왕을 이루겠다고 다짐했고,[권순우/테니스 국가대표 : (중국)우이빙 선수가 항저우 도시에서 태어났더라고요. 그래서 텃세가 좀 있을 것 같지만 그래도 압도적인 실력으로 경기력을 보여준다면 크게 문제는 없을 것 같아요.]올해 12살로 우리 선수단에서 두 번째로 어린 스케이트보드 대표 문강호도 당찬 각오를 밝혔습니다.[문강호/스케이트보드 국가대표, 12세 : 스케이트보드 종목을 대한민국에 널리 알릴 수 있으면 좋겠고 이제 준비한 만큼 최선을 다해서 좋은 성적을 냈으면 좋겠습니다.]결전지인 이곳 항저우에 입성한 대한민국 선수단은 내일(21일) 오전 공식 입촌식에 참석합니다.오는 일요일 우리 선수단의 첫 금메달이 유력한 근대 5종 대표팀은 순조롭게 출발했습니다.여자부 펜싱 랭킹 라운드에서 김선우가 2위, 김세희가 3위를 차지해 메달 가능성을 높였습니다.(영상취재 : 이병주·공진구, 영상편집 : 남 일)
