url;title;content
https://www.donga.com/news/Sports/article/all/20231004/121486700/1;女농구 4강 탈락…정선민 감독 “한국 농구가 일본에 많이 배웠다” ;한일전에서 완패하며 2022 항저우 아시안게임 결승 진출이 좌절된 정선민 감독이 “뭐 하나 해보지도 못한 경기였다”며 고개를 숙였다. 정선민 감독이 이끄는 여자 농구대표팀은 3일 중국 항저우 올림픽 스포츠센터 체육관에서 열린 대회 여자 농구 4강전에서 일본에 58-81로 크게 졌다.이로써 남북 단일팀을 포함해 3연속 결승 무대를 밟았던 한국은 2006년 도하 대회(4위) 이후 17년 만에 4강에서 탈락했다.한국은 이날 2020 도쿄 올림픽에서 준우승한 일본을 상대로 힘 한 번 쓰지 못했다. 턴오버를 14개나 범했고 3점슛 싸움에서는 3개-14개로 큰 차이를 보였다. 40분 동안 단 한 번도 리드한 적이 없었던 한국은 점점 격차가 벌어지더니 23점 차 대패를 당했다. 정 감독은 “선수들과 함께 새로운 마음가짐으로 한일전을 잘 치러보자고 준비했지만 모든 면에서 우리가 부족했다. 한마디로 완패였다. 선수들도 전체적으로 몸이 무거웠다”며 “올림픽 준우승을 차지한 일본이 왜 강한지를 알 수 있던 경기였다. (수준 차이를 절감한) 한국 농구가 많이 배웠다”고 말했다. 초반부터 주도권 싸움에서 밀린 이유에 대해선 멘털 부분을 지적했다. 정 감독은 “선수들도 다 준비하고 나섰지만 의도한대로 뛰지 못했다. 강한 상대에게 제압당하고 있다고 느끼니까 소극적인 플레이가 나왔다. 전체적으로 선수들의 몸도 무거웠다”고 아쉬워했다. 일본 농구에 대해선 냉정하게 몇 수 위라는 걸 인정했다. 정 감독은 “일본은 신장이 크지 않은 팀이지만 스피드와 피지컬, 체력, 공수 움직임 등이 좋다. 그래서 상당히 수준 높은 농구를 펼친다”며 “한국은 장점인 외곽포가 잘 터지지 않으면 경기가 어려워진다. 인사이드 싸움에서 박지수 한 명으로 버티는 것도 세계무대에서는 통하지 않는다. 많이 분발해야 한다”고 밝혔다. 일본에 일격을 당했지만 아직 한 경기가 남아있다. 여자 농구대표팀은 오는 5일 오후 5시(한국시간) 같은 장소에서 북한과 동메달을 놓고 격돌한다. 항저우 대회 여자 농구 남북 대결은 이번이 2번째로, 앞서 9월29일 치른 조별리그에서는 한국이 81-62로 이긴 바 있다.정 감독은 “북한은 (신장 205㎝ 센터) 박진아를 앞세워 농구를 한다. 박지수를 잘 막을 수 있느냐가 관건”이라며 “혼신을 다해 동메달을 딸 수 있도록 하겠다”고 말했다.(항저우(중국)=뉴스1)
https://www.donga.com/news/Sports/article/all/20231003/121486405/1;男 400m 계주, 37년만 AG 메달…김국영 “마지막 대회서 첫 메달” 감격 ;“저는 잘 달리는 선수가 아니었어요.”한국 남자 400m 계주 대표팀의 맏형 김국영(32)이 3일 중국 항저우 올림픽센터 체육관에서 열린 항저우 아시안게임 남자 400m 계주 결선에서 동메달을 딴 뒤 꺼낸 말이다. 한국 육상이 남자 400m 계주 종목에서 아시안게임 메달을 딴 건 37년 만의 일이었지만 김국영은 자신을 과시하지 않았다.예의를 차리기 위해 꺼낸 말이 아니었다. 김국영은 “국가대표로 16년을 뛰며 메달을 따지 못한 때가 더 많았다. 그만큼 나는 누구보다 실패를 많이 해 본 선수였다는 의미”라며 “그래서 나는 선수가 경기를 마친 뒤 고개 숙이고 돌아올 때 무슨 말을 해줘야 하는지 잘 아는 사람이 됐다. 이번 대회 이후 은퇴를 할지 아직 결정하지는 못했지만, 어떤 방식으로든 후배들에게 도움이 되고 싶다”고 말했다.한국 남자 계주 대표팀은 이날 이정태(27), 김국영, 이재성(22), 고승환(26) 순으로 달리며 38초74의 기록으로 중국(38초29), 일본(38초44)에 이어 세 번째로 결승선을 통과했다. 한국 육상이 아시안게임 남자 400m 계주에서 시상대에 오른 건 1986년 안방에서 치른 서울 대회 이후 이번이 처음이다. 당시 김종윤, 성낙군, 심덕섭, 장재근 계주팀이 동메달을 땄다.경기 후 김국영은 “이상하다. 내가 전광판을 처음 봤을 때는 한국기록보다 0.01초가 빠른 38초73으로 봤는데 다시 바뀌어있더라. 어디에 소송을 해야 하나”라며 농담을 건넨 뒤 “한국신기록은 못세웠지만 내 마지막 아시안게임에서 첫 메달을 땄으니 만족한다”고 말했다. 남자 계주 대표팀을 이끄는 김국영은 2010년 광저우 대회부터 2014년 인천, 2018년 자카르타-팔렘방 대회까지 3회 연속 아시안게임에 출전했지만 시상대에 오르지는 못해 아시안게임에 대한 아쉬움이 있었다.이번엔 달랐다. 결선 전부터 메달 가능성이 엿보였다. 대표팀은 전날 열린 대회 예선에서 고승환 대신 박원진(20)을 멤버로 해 이정태, 김국영, 이재성, 박원진 순으로 달리며 38초75의 기록으로 전체 2위에 올랐다. 38초75는 9년 전인 2014년 7월 6일 오경수, 조규원, 김국영, 여호수아가 한중일 친선육상경기대회에서 세웠던 종전 한국기록에 0.01초가 뒤진 기록이었다. 남자 400m 계주팀은 올해 7월에 열린 아시아육상선수권대회에서 38년 만에 동메달을 따는 등 상승세를 타고 있었는데, 이번 아시안게임 결선에서 한국기록과 어깨를 나란히 한 것이다.이날 결선에서 1번 주자의 부담을 안고 뛰었던 이정태는 “오늘 금메달을 따서 내 좋은 기운을 남자 높이뛰기 (우)상혁이한테 전하고 싶었는데 그러지 못한 점은 아쉽다”면서도 “(김)국영이 형이 마지막으로 출전하게 된 이번 아시안게임에 함께 메달을 딸 수 있어서 감사하다”고 말했다.김국영은 “이번 결선을 앞두고 동료들에게 가장 많이 강조했던 건 ‘책임감’이었다. ‘형이 해주겠지’, ‘다음 주자가 해주겠지’ 하는 마음을 갖지 말고 4명의 주자 모두가 ‘내가 해내야지’라는 생각으로 뛰어서 상대방에게 바통을 전달하면 전광판에 우리 이름이 반드시 쓰여있을 것이라고 말했다”며 “동생들이 모두 그렇게 해줘서 오늘 메달을 딸 수 있었다”고 말했다.항저우=강동웅 기자 leper@donga.com
https://www.donga.com/news/Sports/article/all/20231003/121485905/1;37년 만에 쾌거…육상대표팀, 400m 男 계주서 값진 동메달 ;육상대표팀이 남자 400m 계주에서 37년 만에 아시안게임 메달을 따냈다.이정태(27·안양시청), 김국영(32·광주광역시청), 이재성(22·한국체대), 고승환(26·광주광역시청) 순으로 달린 남자 400m 계주 대표팀은 3일 중국 항저우 올림픽 스포츠센터 주경기장에서 열린 2022 항저우 아시안게임 결선에서 38초74로 3위를 차지했다.아시안게임 남자 400ｍ 계주에서 한국이 메달을 딴 건 1986년 서울 대회 이후 37년 만이다.당시 장재근 현 진천선수촌장을 비롯해 김종일, 심덕섭, 성낙균이 함께 달려 동메달을 거머쥐었다.이후 한국은 일본, 중국 등에 밀려 메달권 후보로 분류되지 못했는데 최근 들어 김국영 등 좋은 기량을 가진 선수들이 등장했고 37년 만에 아시안게임 메달이라는 값진 성과를 얻었다.전날 예선에서 38초75를 기록하며 2위에 결선에 진출한 한국은 이날 각 주자들이 순조롭게 배턴 터치를 진행하며 속도를 잃지 않았고 결국 동메달을 목에 걸었다.특히 38초74의 기록은 2014년 오경수, 조규원, 김국영, 여호수아가 작성한 38초74와 같은 한국 타이기록이라 그 의미가 더욱 컸다.한편 이 종목 1위는 38초29의 중국, 2위는 38초44의 일본이 기록했다.(서울=뉴스1)
https://www.donga.com/news/Sports/article/all/20231003/121485495/1;“북한이 반스포츠적 행위 했다”…일본, FIFA·AFC에 공식 항의 ;일본축구협회가 북한 축구대표팀의 비매너 행동을 지적하는 공식 서한을 국제축구연맹(FIFA)과 아시아축구연맹(AFC)에 제출했다. 일본축구협회는 3일 “북한 축구가 보인 반스포츠적 행위에 대해 해당 사건 영상을 첨부한 의견서를 FIFA와 AFC에 보냈다”고 밝혔다. 구체적으로 어떤 장면을 영상으로 제출했는지는 밝혀지지 않았다. 일본은 지난 1일 중국 항저우 샤오산 스포츠센터에서 열린 2022 항저우 아시안게임 남자축구 8강전에서 북한을 2-1로 꺾고 4강에 진출했다. 이 경기는 결과 외에도 북한이 보인 비매너 행동 때문에 크게 이슈가 됐다. 북한은 이날 일본의 결승골이 된 페널티킥 판정에 항의하며 경기 종료 후 집단 난투극을 벌였다. 일부 선수들은 심판의 목을 밀치는 등 과격한 행동을 했다. 또한 경기 도중에는 북한 김유성이 부상 선수를 치료하러 그라운드에 들어온 일본 스태프를 주먹으로 위협해 경고를 받기도 했다. 신용남 북한 감독은 경기 후 “몇몇 선수들이 흥분하기는 했다”면서도 “하지만 심판이 먼저 공정하지 못한 판정으로 축구를 모욕했다”며 심판 탓으로 돌렸다. 한편 일본 매체 ‘닛칸스포츠’는 “일본은 2026 FIFA 북중미 월드컵 2차 예선에서 북한과 한 조에 속해 있어, 홈과 원정에서 북한을 상대해야 한다. (북한의 반스포츠적 행위 때문에) 앞으로 우려되는 점이 많다”고 짚었다.(서울=뉴스1)
https://www.donga.com/news/Sports/article/all/20231003/121485377/1;다이빙 이재경, 3m 스프링보드 銅…우하람 4위 ;한국 남자 다이빙 대표팀의 이재경(광주광역시체육회)이 2022 항저우 아시안게임 다이빙 남자 3m 스프링보드에서 동메달을 획득했다. 이재경은 3일 중국 항저우 올림픽스포츠센터 아쿠아틱 스포츠 아레나에서 열린 대회 다이빙 남자 3m 스프링보드 결선에서 1~6차 시기 합계 426.20점을 획득, 동메달을 목에 걸었다. 중국의 왕종위안(542.30점)이 금메달을, 중국의 정지위안(508.55점)이 은메달을 차지했다. 개인 통산 11번째 메달을 노렸던 ‘다이빙 간판’ 우하람(국민체육진흥공단)은 411.05점으로 4위, 입상에 실패했다. 한국 선수들 간 벌인 3위 경쟁서, 마지막 순간 이재경과 우하람의 희비가 엇갈렸다. 1차 시기부터 5차 시기까지 364.25점으로 3위를 유지하던 우하람은 마지막 6차 시기에서 난이도 3.9의 어려운 동작으로 2위 추격을 노렸다. 하지만 마지막 입수 과정서 몸이 흔들리며 오히려 46.80의 낮은 점수를 받았다. 반면 5차 시기까지 357.20점으로 4위던 이재경은 난이도 3.0의 동작을 연기했지만 실수 없이 완벽하게 소화, 69.00점을 추가하면서 우하람을 제치고 3위로 올라섰다. 한편 이재경의 동메달로 한국 다이빙은 새 역사를 썼다. 한국 다이빙은 이번 대회서 은메달 2개와 동메달 4개로 6개의 메달을 획득, 일정을 다 마치기도 전에 이미 2014 인천 대회와 2018 자카르타 팔렘방 대회(이상 5개)의 기록을 넘어 역대 최다 메달 기록을 썼다. 앞서 열렸던 여자 다이빙 10m 플랫폼 결선에선 문나윤(제주도청)과 조은비(인천광역시청)가 각각 258.75점과 255.20점으로 5·6위를 마크했다.(서울=뉴스1)
https://www.donga.com/news/Sports/article/all/20231003/121483976/1;한국 이긴 북한 여자축구, 우즈벡 8-0 대파하고 결승 진출 ;한국을 이긴 북한 여자축구 대표팀이 준결승에서 우즈베키스탄을 대파하고 결승에 선착했다.북한 여자대표팀은 3일 중국 항저우의 상청 스포츠센터 스타디움에서 열린 우즈베키스탄과의 2022 항저우 아시안게임 여자축구 준결승전에서 8-0 완승을 거뒀다.앞서 8강에서 퇴장으로 10명이 뛴 한국을 4-1로 이긴 북한은 4강에서 우즈베키스탄을 크게 누르고 결승에 올랐다.북한은 이날 이어지는 중국-일본전 승자와 6일 금메달을 다툰다.결승 문턱에서 북한에 막힌 우즈베키스탄은 동메달 결정전으로 밀려났다.아시아에서 북한은 여자축구 강국이다. 코로나19 여파로 한동안 국제 무대에 서지 못했으나, 중국과 함께 아시안게임 여자축구 최다 우승(3회) 기록을 보유하고 있다.2002 부산 대회, 2006년 도하 대회, 2014년 인천 대회에서 우승한 북한은 9년 만에 여자축구 정상에 도전한다.북한은 공격수 김경영이 혼자서 4골을 폭발시키는 괴력을 발휘하며 우즈베키스탄 수비를 초토화했다.경기 시작 9분 만에 홍성옥의 선제골로 포문을 연 북한은 전반 18분 김경영의 추가골로 일찌감치 승기를 잡았다.이어 전반 추가시간에는 안명성 헤더골로 전반을 3-0으로 마쳤다.후반에도 북한의 골 폭풍이 계속됐다. 후반 1분 김경영이 자신의 두 번째 골을 터트렸고, 4분 뒤에는 리학이 강력한 오른발 슛으로 득점포를 가동했다.김경영은 후반 18분 해트트릭을 완성한 데 이어 후반 38분 한 골을 더 보탰다.북한은 후반 추가시간 교체로 들어온 김혜영이 팀의 8번째 골을 책임지며 대승에 마침표를 찍었다.[서울=뉴시스]
https://www.donga.com/news/Sports/article/all/20231003/121483395/1;한국 여자하키, 조 2위로 4강행…준결승서 한일전 ;한국 여자 하키 대표팀이 2022 항저우 아시안게임 4강에 진출했다.한진수 감독이 이끄는 한국 대표팀은 3일 중국 저장성 항저우의 궁수 캐널 스포츠파크에서 열린 대회 여자 하키 조별리그 A조 4차전에서 말레이시아를 5-0으로 눌렀다.조별리그 4경기에서 3승 1무를 기록한 한국은 인도와 동률을 이뤘다. 하지만 골 득실에서 밀려 조 2위가 됐다.한국은 5일 같은 장소에서 열리는 준결승에서 B조 1위 일본과 맞붙는다.일본은 이어 벌어진 카자흐스탄과의 조별리그 마지막 경기에서 8-0으로 승리, 조별리그 4전 전승을 거둬 B조 1위를 차지했다. 한국 여자 하키는 직전 대회인 2018년 자카르타·팔렘방 대회에서 준결승에 올랐지만, 준결승에서 일본에 0-2로 져 메달 획득에 실패했다.[서울=뉴시스]
https://www.donga.com/news/Sports/article/all/20231003/121483072/1;‘정규시즌 1위’ LG 염경엽 감독 “가장 큰 목표 KS 남았다” ;정규시즌 1위를 확정한 LG 트윈스의 염경엽 감독과 주장 오지환이 통합 우승에 대한 의욕을 한껏 드러냈다. LG가 3일 정규시즌 1위를 확정한 뒤 염 감독은 구단을 통해 “첫 번째 목표였던 정규시즌 1위를 달성해 너무 기쁘다”며 “가장 큰 두 번째 목표인 한국시리즈가 남아있다. 지금부터 휴식과 훈련 계획을 잘 짜고 준비를 잘 하겠다”고 소감을 밝혔다.이날 경기가 없던 LG는 정규시즌 2위 KT 위즈와 3위 NC 다이노스가 각각 KIA 타이거즈, SSG 랜더스에 패배하면서 정규시즌 1위 확정 매직넘버 ‘1’을 지웠다. 전후기리그(1985~1986년), 양대리그(1999~2000년) 시절을 제외하고 단일리그 기준으로 LG가 정규리그 1위를 차지한 것은 1994년 이후 29년 만이다. 1990년, 1994년에 이어 역대 3번째 정규리그 1위다.아울러 LG는 준우승을 차지한 2002년 이후 21년 만에 한국시리즈 무대에 서게 됐다.2013~2016년 넥센 히어로즈(현 키움), 2019~2020년 SK 와이번스(현 SSG 랜더스) 사령탑을 지냈던 염 감독이 감독으로 정규시즌 정상을 경험한 것은 이번이 처음이다. 염 감독은 “1년 동안 원정 경기에 많이 와주시고, 홈에서도 열렬한 응원을 보내주신 팬 분들 덕분에 29년 만에 정규시즌 1위를 차지한 것 같다. 감사드린다”고 팬들에게 감사 인사를 한 뒤 선수들에게 박수를 보냈다. “한 시즌 동안 힘들기도 했고, 우여곡절이 많았다. 하지만 우리 선수들이 주장 오지환, 김현수와 투수 쪽의 김진성, 임찬규를 중심으로 똘똘 뭉쳐 정규시즌 1위를 위해 한 경기, 한 경기 최선을 다해 뛰어줬다”며 “선수들에게 고맙고, 축하한다는 말을 전하고 싶다”고 강조했다.염 감독은 “1년 동안 화도 많이 내고 잔소리도 많이 했지만 선수들을 우리가 가고자 하는 방향으로 잘 이끌어 준 코치진에게도 고맙다”고 전했다.아울러 “구광모 구단주님, 구본능 구단주 대행님, 김인석 대표이사님, 차명석 단장님이 현장을 지지해주고 믿어주셨다. 정말 뒤에서 그림자처럼 지원해주신 것에 감사한다”며 “고생한 프런트들과 이 기쁨을 함께 하고 싶다”고 덧붙였다.주장 오지환은 “29년 만에 정규리그 1위는 선수단, 프런트, 팬들이 함께 만든 결과물”이라며 “감독님, 코치님, 하나로 똘똘 뭉쳐 좋은 경기를 해 준 우리 선수들, 뒤에서 도와주신 프런트 분들께 감사하다. 항상 열정적으로 응원해주신 모든 팬 분들께도 선수단 대표로 감사한 마음을 전한다”고 기쁨을 드러냈다.정규시즌 1위 확정과 한국시리즈 직행으로 우승 염원을 절반 풀어낸 LG는 이제 통합 우승을 정조준한다.염 감독은 “가장 큰 목표인 한국시리즈에서 마지막까지 웃을 수 있도록 준비를 잘하겠다”고 다짐했다.오지환은 “29년 만에 정규시즌 1위도 벅찬 순간이지만 만족하지 않고 끝까지 최선을 다해 모두가 염원하는 통합 우승을 이루겠다”고 굳은 각오를 드러냈다.[서울=뉴시스]
https://www.donga.com/news/Sports/article/all/20231003/121482946/1;한국 남자바둑 단체전, 중국 꺾고 금메달 확정 ;한국 남자 바둑 대표팀이 3일 항저우 아시안게임 단체전 결승에서 개최국인 중국을 4-1로 제압하고 대회 2연속 금메달을 차지했다. 남자 개인전 동메달과 여자 단체전 은메달을 차지한 우리 바둑 대표팀은 이번 금메달로 바둑 강국의 자존심을 회복했다.목진석 감독이 이끄는 한국 남자 바둑 대표팀은 중국과의 5대5 동시 대국에서 신진서, 신민준, 박정환, 김명훈 9단이 승전보를 전했다. 결승에서 변상일 9단이 리친청 9단에게 패했지만 신민준 9단이 중국 바둑의 강자 커제 9단에게 반집 차 승리를 거뒀고 신진서, 박정환, 김명훈 9단도 중국 선수를 상대로 승리했다. 한국 바둑이 남자 단체전에서 우승한 건 바둑이 처음 정식 종목으로 채택된 2010 광저우 대회 이후 13년 만이다. 바둑 종목은 2014 인천과 2018 자카르타·팔렘방 대회에서 제외된 바 있다. 2010 광저우 대회에서 2관왕에 올랐던 박정환 9단은 이번 금메달로 아시안게임 3관왕을 달성하게 됐다.정봉오 동아닷컴 기자 bong087@donga.com
https://www.donga.com/news/Sports/article/all/20231003/121482057/1;양궁 이우석, 리커브 결승행 좌절…남자 개인전 金 사냥 실패 ;한국 남자 양궁의 이우석(코오롱)이 2022 항저우 아시안게임 리커브 남자 개인전에서 결승 진출에 실패했다.이우석은 3일 중국 항저우 푸양 인후 스포츠센터에서 열린 치샹숴(중국)와의 대회 양궁 리커브 남자 개인전 준결승에서 5세트까지 5-5(28-28 28-29 29-26 30-27 27-28)로 비긴 뒤, 슛오프 승부에서 패했다. 5-6으로 졌다.5세트까지 승부를 가리지 못하면 마지막 한 발로 승패를 정하는 슛오프를 치른다.이우석과 치샹숴가 모두 10점을 기록했지만 치샹숴의 활이 과녁 가운데에 더 가까워 이우석의 패배가 확정됐다.이우석은 군인 신분이었던 5년 전, 2018 자카르타-팔렘방 대회 개인전 결승에서 선배 김우진(청주시청)에게 패해 은메달에 만족했다. 단체전 역시 은메달이었다.이번 대회를 통해 첫 아시안게임 금메달을 노렸지만 아쉽게 결승 문턱에서 좌절했다.랭킹라운드를 1위로 통과한 이우석은 비록 개인전 금메달 사냥에 실패했지만 단체전, 혼성전에서 2관왕을 노릴 수 있다.1세트에서 28-28로 팽팽하게 맞서며 탐색전을 마친 이우석은 2세트를 내주며 1-3로 밀렸다.자칫 평정심을 잃을 수 있는 위기였지만 침착했다. 3세트를 29-26으로 따내며 세트 점수를 3-3 원점으로 돌렸고, 4세트에서 10점 세 발을 쏘며 5-3 역전에 성공했다.그러나 마지막 5세트를 27-28로 내주며 원치 않았던 슛오프 승부를 벌였다.전날 오진혁(현대제철)이 16강전에서 슛오프 승부 끝에 패한데 이어 이우석마저 같은 승부에서 고배를 마셨다. 이우석은 7일 동메달결정전을 갖는다.한편, 리커브 여자 개인전에선 임시현(한국체대), 안산(광주여대)이 나란히 결승에 올라 금메달과 은메달을 확보했다.[항저우=뉴시스]
