url;title;content
['003', '0012116597'];"중국 '만리장성' 또 못 넘은 남자 탁구…""다음엔 꼭""";"아시안게임 단체전 8회 연속 은메달[항저우=뉴시스] 고승민 기자 = 26일 중국 궁수 커낼 스포츠파크에서 열린 2022 항저우 아시안게임 남자 탁구 단체전 결승전 한국 대 중국 경기, 1세트 한국 임종훈이 스매싱을 하고 있다. 2023.09.26. kkssmm99@newsis.com[항저우·서울=뉴시스]이명동 안경남 기자 = 만리장성을 또 넘지 못한 한국 남자 탁구 대표팀이 다음을 기약했다.주세혁 감독이 이끄는 한국 대표팀은 26일 중국 항저우의 궁수 캐널 스포츠파크 체육관에서 열린 대회 탁구 남자 단체전 결승에서 매치 점수 0-3으로 완패했다.임종훈, 안재현(이상 한국거래소), 박강현(한국수자원공사)이 출전해 한 명도 이기지 못했다.이로써 한국 남자 탁구는 1994년 히로시마 대회부터 8회 연속 아시안게임 단체전 은메달을 땄다.한국은 8차례 결승에서 모두 중국의 벽을 넘지 못했다.임종훈은 ""첫 번째에서 이겼다면 어떤 결과가 있었을지 모르기 때문에 진 것에 대한 책임감이 크다""며 ""동료들에게 미안하다. 다들 결승까지 올라오면서 고생했는데 미안하다""고 말했다.한국의 1단식에 나선 임종훈은 2게임에서 2-7로 끌려가던 게임을 11-8로 뒤집었으나, 결국 왕추친에 1-3으로 졌다.[항저우=뉴시스] 고승민 기자 = 26일 중국 궁수 커낼 스포츠파크에서 열린 2022 항저우 아시안게임 남자 탁구 단체전 결승전 한국 대 중국 경기, 한국을 세트스코어 3대0으로 꺾은 중국 선수들이 기뻐하고 있다. 2023.09.26. kkssmm99@newsis.com하지만 이번 대회 남자 단체전 토너먼트에서 중국 선수를 상대로 1게임이라도 따낸 건 임종훈이 유일하다.그는 ""중국 선수의 심리를 잘 이용해야 하는데, 여러 부분을 공략하면서 그게 잘 통했고, 자신감을 얻었다. 그런데 4게임에서 막판을 끊지 못한 게 아쉽다""고 했다.2단식에서 판전둥에 0-3으로 진 안재현은 ""워낙 잘하는 선수다. 2세트에서 10-7로 리드할 때 넘겼다면 상승세를 탔을 텐데, 그게 길어지면서 위축됐다. 다음엔 이길 수 있도록 하겠다""고 말했다.3단식에서 중국의 마룽에 0-3으로 완패한 박강현은 ""2세트에서 리드를 잡은 뒤 오히려 소극적으로 했던 게 실수였다""며 ""마룽 선수가 워낙 노력하다보니 작전을 읽힌 것 같다""고 했다.단체전에서 아쉽게 은메달을 땄지만, 임종훈은 복식과 단식에서 메달 사냥을 이어간다.임종훈은 ""단체전 은메달까지 오는 과정이 힘들었다. 앞으로 개인 종목에서도 중국뿐만 아니라 일본, 북한 선수들과 만날 텐데, 중국 선수들을 만날 때까지 지지 않는 게 목표다. 한 번 더 기회가 온다면 이기도록 하겠다""고 힘줘 말했다.[항저우=뉴시스] 고승민 기자 = 26일 중국 궁수 커낼 스포츠파크에서 열린 2022 항저우 아시안게임 남자 탁구 단체전에서 은메달을 차지한 한국 선수들이 기념촬영하고 있다. 왼쪽부터 장우진, 임종훈, 박강현, 안재현, 오준성. 2023.09.26. kkssmm99@newsis.com이번 대회 남자 탁구 간판인 임종훈은 ""사실 책임감이 컸다. 스스로 내 몫을 해야한다는 생각이 컸다""고 했다.그러면서 ""비주전일 때는 조금 편하게 준비를 했다면, 지금은 더 철저하게 준비를 하는 것 같다. 그래서 최대한 실수를 줄이려고 한다. 중국 선수들을 넘기 위해 조금 남다르게 준비하는 것 같다""고 덧붙였다.박강현과 남자 복식에 나서는 안재현은 ""생각보다 잘 맞는다. 금메달을 따려면 중국 선수를 이겨야 하는데, 오늘 패배를 계기로 더 철저히 준비하겠다""고 했다.박강현도 ""재현이랑 워낙 어릴 때부터 지냈다. 탁구 복식에선 잘 맞는데, 밖에선 말을 잘 안 듣는다""고 웃으며 ""동생인데도 저를 잘 이끌어 준다. 재현이랑 하는 게 기대된다""고 했다．"
['109', '0004935242'];[사진]혼계영 400m,'한중일 모두모여';[OSEN=항저우(중국), 김성락 기자] 26일 오후 중국 항저우 올림픽 스포츠센터 수영장에서 '제19회 항저우아시안게임' 수영 남자 혼계영 400m(배영 이주호~평영 최동열~접영 김영범~자유형 황선우) 결승전 경기가 열렸다.한국 대표팀 선수들이 시상대에서 은메달을 수상한 뒤 중국(금메달), 일본(동메달) 선수들과 함께 기념촬영을 하고 있다. 한국 대표팀은 3분32초05의 기록으로 은메달을 획득했다.  2023.09.26 / ksl0919@osen.co.kr
['003', '0012116596'];"""탁구 왕좌 지킨다""…AG 한·중 男 탁구 결승, 호위병 가득";"경기 한 시간 전부터 만원 행렬…경기장 만석경기장 곳곳 오성홍기…""짜요"" 응원 열기 후끈경기 후 中 선수 보려는 인파 1시간 넘게 대기[항저우=뉴시스] 고승민 기자 = 26일 중국 궁수 커낼 스포츠파크에서 열린 2022 항저우 아시안게임 남자 탁구 단체전 결승전 한국 대 중국 경기, 1세트 한국 임종훈이 중국 왕추친에게 패배 후 아쉬워하고 있다. 2023.09.26. kkssmm99@newsis.com[항저우=뉴시스] 이명동 기자 = 2022 항저우 아시안게임 탁구 경기는 그야말로 중국의 위용을 자랑했다.시작 한 시간 전부터 경기장 입구는 줄이 가득했다. 보안 검색대를 통과하기 위한 관중 행렬은 중국의 탁구 실력뿐 아니라, 자국 내 인기를 실감케 했다.한국 남자 탁구 대표팀(세계 순위 4위)과 중국 대표팀(세계 1위)이 26일(한국시간) 중국 항저우 궁수 커낼 스포츠파크 체육관에서는 아시안게임 남자 탁구 단체전 결승전에서 맞붙었다.경기 시작 전부터 관중석은 만원으로 가득 들어섰고, 곳곳에는 오성홍기가 걸렸다. 경기 시작을 알리자, 홈구장의 위력을 보여주듯 만원 관중은 일제히 목청을 높였다. 시작 후에는 복도와 계단을 지나다니기 어려울 정도로 많은 인파가 운집했다.[항저우=뉴시스] 이명동 기자 = 한국 남자 탁구 대표팀(세계 순위 4위)은 26일 중국 항저우 궁수 커낼 스포츠파크 체육관에서 열린 2022 항저우 아시안게임 남자 탁구 단체전 결승전에서 중국(세계 1위)에 매치 스코어 0-3으로 졌다. 사진은 해당 경기에서 중국 선수를 응원하는 관중의 모습. 2023.09.26. ddingdong@newsis.com *재판매 및 DB 금지첫 주자 임종훈이 첫 두 점을 올리자 ""짜요(힘내)"" 소리가 쏟아져 나왔다. 중국이 첫 득점을 올리자 아득한 환호성이 울려 퍼졌고, 공격이 연속적으로 성공하자 박수갈채가 체육관을 가득 메웠다.한국이 서브에 실패하자 관중석에서는 웃음소리도 나왔다. 임종훈은 경기 중간 관중석에서 켜진 플래시를 두고 심판에게 항의하기도 했다.중국 선수가 실점하는 순간에는 조용해지면서 종종 박수 소리만 나왔고, 득점에 성공하면 박수와 함성이 커졌다.동점 순간에 득점이 나오면 기자석에서도 박수가 울려 퍼졌다. 마치 중국 선수단을 지키기 위한 호위병들이 경기장을 채운 듯한 느낌을 받았다.[항저우=뉴시스] 이명동 기자 = 한국 남자 탁구 대표팀(세계 순위 4위)은 26일 중국 항저우 궁수 커낼 스포츠파크 체육관에서 열린 2022 항저우 아시안게임 남자 탁구 단체전 결승전에서 중국(세계 1위)에 매치 스코어 0-3으로 졌다. 사진은 해당 경기 뒤 믹스드존에서 마룽(오른쪽)을 비롯한 중국 선수단을 보기 위해 많은 인파가 운집한 모습. 2023.09.26. ddingdong@newsis.com *재판매 및 DB 금지중국 응원단 위세가 경기장을 짓누른 탓일까. 한국은 중국에 매치 스코어 0-3으로 졌다. 탁구 세계 최강으로서 중국의 위용을 체감했다.경기 후 선수들의 이야기를 들을 수 있는 믹스드존에는 100여 명에 달하는 인파가 1시간 넘게 장사진을 이뤘다. 금메달을 멘 중국 선수단이 나오자, 인터뷰하기 위해 밀어 넣은 마이크가 마룽 얼굴에 닿기도 했다.인터뷰를 마치고 퇴장하는 마룽에게 하이 파이브를 요청한 한 팬은 마룽이 손바닥을 쳐주자, 한동안 기쁨의 표시를 했다.중국 선수단이 퇴장하자 100여 명이 넘던 인파는 한순간에 모두 사라졌다. 모두 중국 탁구 팬이었다．"
['109', '0004935241'];[사진]동메달 이은지,'제대로 환호';[OSEN=항저우(중국), 김성락 기자] 26일 오후 중국 항저우 올림픽 스포츠센터 수영장에서 '제19회 항저우아시안게임' 수영 여자 배영 200m 결승전 경기가 열렸다.한국 대표팀 이은지가 시상대에서 기뻐하고 있다. 이은지는 2분 09초 75로 동메달을 획득했다. 2023.09.26 / ksl0919@osen.co.kr
['109', '0004935240'];[사진]김영범-황선우-이주호-최동열,'혼계영 400m 은메달';[OSEN=항저우(중국), 김성락 기자] 26일 오후 중국 항저우 올림픽 스포츠센터 수영장에서 '제19회 항저우아시안게임' 수영 남자 혼계영 400m(배영 이주호~평영 최동열~접영 김영범~자유형 황선우) 결승전 경기가 열렸다.한국 대표팀 선수들이 시상대에서 은메달을 수상한 뒤 이동하고 있다. 한국 대표팀은 3분32초05의 기록으로 은메달을 획득했다.  2023.09.26 / ksl0919@osen.co.kr
['109', '0004935239'];[사진]은메달 김우민,'페이리웨이와 악수';[OSEN=항저우(중국), 김성락 기자] 26일 오후 중국 항저우 올림픽 스포츠센터 수영장에서 '제19회 항저우아시안게임' 수영 남자 자유형 1500m 결승전 경기가 열렸다.한국 대표팀 김우민이 경기를 마친 뒤 중국 페이리웨이와 악수를 하고 있다. 김우민은 15분01초07을 기록, 은메달을 획득했다.  2023.09.26 / ksl0919@osen.co.kr
['109', '0004935238'];[사진]은메달 김우민,'한중일 삼파전';[OSEN=항저우(중국), 김성락 기자] 26일 오후 중국 항저우 올림픽 스포츠센터 수영장에서 '제19회 항저우아시안게임' 수영 남자 자유형 1500m 결승전 경기가 열렸다.한국 대표팀 김우민이 은메달을 획득, 시상대에서 중국 페이리웨이(금메달) 페이리웨이, 쇼고(일본)과 함께 기념촬영을 하고 있다. 김우민은 15분01초07을 기록, 은메달을 획득했다.  2023.09.26 / ksl0919@osen.co.kr
['109', '0004935237'];[사진]혼계영 400m 이주호,'힘차게 시작하는 배영';[OSEN=항저우(중국), 김성락 기자] 26일 오후 중국 항저우 올림픽 스포츠센터 수영장에서 '제19회 항저우아시안게임' 수영 남자 혼계영 400m(배영 이주호~평영 최동열~접영 김영범~자유형 황선우) 결승전 경기가 열렸다.한국 대표팀 이주호가 힘차게 출발하고 있다. 한국 대표팀은 3분32초05의 기록으로 은메달을 획득했다.  2023.09.26 / ksl0919@osen.co.kr
['109', '0004935236'];[사진]박하준,'힘들어';[OSEN=항저우(중국), 김성락 기자] 25일 오후 중국 푸양 인후 스포츠센터에서 '제19회 항저우아시안게임' 사격 사격 혼성 10m 공기소총 예선 경기가 열렸다. 한국 대표팀 박하준이 경기를 마친 뒤 아쉬워하고 있다. 2023.09.25 / ksl0919@osen.co.kr
['421', '0007077546'];"'또' 만리장성 못 넘은 남자탁구 단체 ""할 수 있는 건 다했다""[항저우AG]";"8회 연속 중국에 밀려 은메달박강현이 26일 중국 항저우 공슈 캐널 스포츠 파크 체육관에서 열린 2022 항저우 아시안게임 탁구 남자 단체전 결승전 한국과 중국의 경기 패한 후 경기장을 나서고 있다. 임종훈·안재현·박강현이 출격한 한국은 중국에 매치 스코어 0-3으로 완패했다. 2023.9.26/뉴스1 ⓒ News1 신웅수 기자(항저우(중국)=뉴스1) 서장원 기자 = 중국에 막혀 또 금메달에 실패한 한국 남자 탁구 단체전 대표팀이 아쉬움 속에서도 ""할 수 있는 건 다 했다""며 훌훌 털어냈다. 한국은 26일 중국 항저우의 궁수 캐널 스포츠파크 체육관에서 열린 대회 탁구 남자 단체전 결승에서 중국에 매치 스코어 0-3으로 완패했다.한국 남자 탁구는 1986년 서울 대회부터 10회 연속 단체전 결승 진출이라는 이정표를 세웠으나, 이번에도 '세계 최강' 중국의 벽을 넘지 못하고 준우승에 머물렀다. 한국은 1994 히로시마 대회부터 이번 대회까지 8개 대회 연속으로 남자 탁구 단체전 결승에서 중국에 졌다.박강현을 비롯한 남자 탁구 대표팀이 26일 중국 항저우 공슈 캐널 스포츠 파크 체육관에서 열린 2022 항저우 아시안게임 탁구 남자 단체전 메달 수여식에서 중국 선수들에게 박수를 보내고 있다. 임종훈·안재현·박강현이 출격한 한국은 중국에 매치 스코어 0-3으로 완패했다. 2023.9.26/뉴스1 ⓒ News1 신웅수 기자한국은 1단식에 나선 에이스 임종훈(한국거래소)이 왕추친을 상대로 2세트를 11-8로 따내는 등 선전했으나, 결국 1-3(9-11 11-8 5-11 10-12)으로 졌다. 이어 2단식의 안재현(한국거래소)이 판젠동에 0-3(6-11 10-12 3-11), 박강현(한국수자원공사)이 마롱에 0-3(3-11 10-12 6-11)으로 각각 패하며 만리장성을 넘지 못했다. 임종훈은 ""첫 경기에서 내가 이겼다면 뒤에 어떻게 될지 모를 일이었다. 내가 첫 경기에 져서 미안한 마음이 크다""며 아쉬움을 표했다. 이어 1단식 2세트를 잡았을 당시를 회상하며 ""중국을 이기려면 심리를 잘 공략해야 한다. 그게 잘 통하면서 되겠다 싶었다. 하지만 이후 잡아야 할 상황에서 잡지 못한 게 아쉽다. 할 수 있는 건 다 해 본 건데, 결과가 아쉽다""며 씁쓸하게 웃어 보였다.박강현을 비롯한 남자 탁구 대표팀이 26일 중국 항저우 공슈 캐널 스포츠 파크 체육관에서 열린 2022 항저우 아시안게임 탁구 남자 단체전 메달 수여식에서 기념 촬영을 하고 있다. 임종훈·안재현·박강현이 출격한 한국은 중국에 매치 스코어 0-3으로 완패했다. 2023.9.26/뉴스1 ⓒ News1 신웅수 기자임종훈은 ""우린 중국과 달리 결승전까지 올라오는 과정도 힘들었다. 다들 고생 속에서도 잘 해줬다. 동료들에게 고맙다는 말을 하고 싶다""며 은메달에 의미를 뒀다.이어 ""앞으로 (개인 종목에서도) 중국을 만날 일이 있을텐데, 중국을 만나기 전까지 패하지 않고 중국을 만났을 땐 기회를 잘 잡아서 이겨보고 싶다""고 각오를 전했다.세계 최강으로 불리는 마롱을 상대했던 박강현은 ""매치 포인트를 잡았을 때 이기기 위해 소극적으로 임했는데, 그러다보니 기술이 단순해졌다. 반면 마롱은 노련해서 내 작전을 다 읽더라. 승부처에서 소극적으로 한 게 참 아쉽다""며 입술을 깨물었다. 안재현은 ""금메달을 목표로 항저우에 왔다. 앞으로 금을 따려면 어차피 중국을 넘어야 한다. 오늘 단체전서 진 것을 잘 곱씹어서 다음에 만날 때는 이길 수 있도록 노력하겠다""고 했다. 단체전을 마친 한국 탁구는 27일 혼합 복식, 28일 여자 단식·복식 등으로 일정을 이어간다. 한국 남자 탁구 대표팀이 2022 항저우 아시안게임 남자 단체전에서 중국에 밀려 은메달을 목에 걸었다. ⓒ News1 윤주희 디자이너"
