url;title;content
https://www.joongang.co.kr/article/25196770;"
골프 남자단체전 金 조우영 “AG 경험 살려 프로무대 도전”
";2022 항저우 아시안게임에서 골프 남자 단체전 금메달을 합작한 조우영(우리금융그룹)이 대회 종료 직후 프로 전환을 선언했다. 한국프로골프협회(KPGA)는 지난 1일 “항저우 아시안게임에 아마추어 신분으로 참여한 조우영과 장유빈이 2일 KPGA투어프로에 입회한 후 5일 개막하는 현대해상 최경주 인비테이셔널에 출전한다”고 밝혔다.   아시안게임을 개인전 6위(17언더파 271타)와 단체전 금메달로 마무리 한 조우영은 “오래 기다리며 준비했던 대회에서 좋은 성적으로 마무리 해 기분이 좋다”면서 “한 타 한 타가 소중하게 느껴진 대회였다”고 소감을 밝혔다.   이어 “아시안게임을 끝으로 아마추어 생활을 마무리했다. 프로에 입문했기 때문에 이제는 ‘경험하는 삶’은 끝났다고 생각한다”면서 “아시안게임 무대에서 경험한 것들을 잘 살려 프로다운, 전문적인 느낌을 주는 선수가 되고 싶다”고 각오를 밝혔다. 이하 조우영 인터뷰 일문일답.                        -아시안게임 단체전 금메달 소감은   오래 기다렸던 대회인데 좋은 성적으로 마무리해 정말 기분이 좋다. 기다린 만큼 걱정을 많이 했는데, 주변 분들의 도움 덕분에 잘 마무리할 수 있었다. 한 타, 한 타가 소중하게 느껴진 대회는 아시안게임이 처음이다. 그런 부분들이 좋게 작용해 좋은 성적을 얻지 않았나 싶다.   -단체전 금메달이 갖는 의미는   인생의 큰 전환점이 될 것 같다. 아마추어로서 출전하는 마지막이자 가장 중요한 대회라 많이 떨렸다. 프로를 준비하는 입장에서 정말 중요한 경기였는데 이번 대회를 잘 마쳐 긍정적으로 전환점을 맞이할 수 있게 됐다.   -아시안게임에서 좋았던 플레이와 아쉬웠던 플레이는   경기 내내 티샷과 세컨드 샷에서 큰 미스 없이 똑바로 가져간 부분은 좋았다. 이 부분이 성적을 내는 데 많이 중요했던 것 같다. 하지만 무조건 넣어야 해 긴장도가 높은 클로즈 퍼터에서 실수가 나왔던 부분들은 아쉽다.   -아시안게임 통해서 어떤 점을 배웠나   같은 팀으로 호흡을 맞춘 임성재 선배님께 많이 배웠다. 화려하진 않지만 묵묵하게 본인만의 스코어를 쳐서 결국 은메달을 목에 거는 모습을 보며 ‘기복 없는 플레이가 결국엔 살아 남는다’는 걸 느꼈다.   -아시안게임 출전 전 세웠던 목표를 얼마나 달성했나   90%쯤 달성했다고 생각한다. 100%라고 말하지 못하는 건 개인전에서는 아쉬운 성적(6위)을 거뒀기 때문이다.   -아시안게임 캐디는 원래 본인과 합을 맞춘 사람이 아니었다. 불편함은 없었나   캐디는 현장에서 추첨을 통해 랜덤으로 정했다. 걱정을 했지만 우려했던 것과 달리 (캐디가) 자기 나라 선수처럼 대해줘 좋았다. 하지만 같이 경기한 중국 선수들 캐디가 좀 더 전문적인 느낌이 많이 들긴 했다(웃음).   -경기 직후 프로 전환을 했는데   아마추어를 벗어나 프로에 입문했기 때문에 이제 ‘경험하는 삶’은 끝났다고 생각한다. 아시안게임을 비롯해 아마추어 선수일 때 겪은 경험을 토대로 프로다운, 전문적인 느낌이 드는 선수가 되고 싶다. 더불어 부상 없이 시즌을 마무리하고 싶다.   ‘조프로’의 최종 목표는   일단 코리안 투어에 집중을 많이 할 것 같다. 한 시즌을 마친 뒤 아시안 투어 Q스쿨도 도전할 예정이다. 코리안 투어나 아시안 투어에서 기량을 끌어올린 뒤 내년 콘페리투어에 도전하는 게 목표다.   프로 생활의 최종 목표는   PGA 투어에서 우승도 하고 싶지만, 무엇보다도 먼저 오랫동안 선수 생활하는 게 가장 큰 목표다. 은퇴한 뒤에는 재단을 만들고 싶다. 나 역시도 그리 좋은 환경에서 운동했던 선수가 아니었기 때문에 어려운 상황에 처해 있는 선수들을 도와주고 싶다.   항저우=한국체대 학보사 기자단, 송지훈 기자 song.jihoon@joongang.co.kr송지훈 기자 song.jihoon@joongang.co.kr
https://www.joongang.co.kr/article/25196769;"
이재경, 37년 만에 3m 스프링보드 동메달 획득…우하람은 4위
";이재경(24·광주광역시체육회)이 다이빙 남자 3m 스프링보드에서 한국 선수로는 37년 만에 메달을 따냈다.   이재경은 3일 중국 저장성 항저우 올림픽스포츠센터 수영장에서 열린 2022 항저우 아시안게임 다이빙 남자 3ｍ 스프링보드 결선에서 1~6차 시기 합계 426.20점을 얻어 동메달을 목에 걸었다. 한국 선수가 아시안게임에서 이 종목 시상대에 오른 건 1986년 서울 대회의 이선기 이후 처음이다.   이재경은 우하람(25·국민체육진흥공단)과 호흡한 남자 싱크로 3ｍ 스프링보드, 김영남(27·제주도청)과 듀오를 이룬 남자 싱크로 10ｍ 플랫폼에서 연속 은메달을 딴 데 이어 개인전에서도 메달을 수확하는 기쁨을 누렸다.   통산 10개의 아시안게임 메달을 보유한 다이빙 간판 우하람은 최종 4위(411.05점)에 이름을 올려 11번째 메달을 추가하지 못한 채 대회를 마무리하게 됐다.   유력한 금·은메달 후보였던 중국의 왕쭝위안(542.30점)과 정주위안(508.55점)이 1·2위를 다투는 사이, 이재경와 우하람은 3위 자리를 놓고 선의의 경쟁을 펼쳤다.   처음엔 우하람이 앞서갔다. 5차 시기까지 우하람이 364.25점으로 3위, 이재경이 357.20점으로 4위였다. 그러나 우하람이 마지막 6차 시기에서 난도 3.9의 '두 바퀴 반 돌고 몸통을 비트는 트위스트 동작'을 시도하다 입수 과정에서 몸이 흔들리는 실수를 범했다. 결국 46.80점으로 6번의 입수 가장 낮은 점수를 받는 데 그쳤다.   반면 이재경은 6차 시기에서 난도 3.0의 '수영장을 등지고 인워드 동작으로 도약해 파이크 자세로 두 바퀴 반을 도는 동작'을 안정적으로 수행해 69.00점을 얻었다. 결국 역전에 성공하면서 자신의 첫 개인전 메달을 목에 걸게 됐다. 이재경은 4일 10ｍ 플랫폼 개인전에도 나서 또 하나의 메달에 도전한다.항저우=배영은 기자 bae.youngeun@joongang.co.kr
https://www.joongang.co.kr/article/25196768;"
한국 남자 400ｍ계주, 한국타이기록으로 37년 만에 동메달
";한국 육상 남자 400m 계주 대표팀이 37년 만의 한국 신기록 타이기록 작성하며 동메달을 따냈다.   한국 남자 계주팀은 2일 중국 저장성 항저우 올림픽 스포츠센터 주 경기장에서 열린 대회 육상 남자 400ｍ 계주 결선에서 이정태(27·안양시청), 김국영(32·광주광역시청), 이재성(22·한국체대), 고승환(26·광주광역시청) 순으로 달려 38초74로 결승선을 통과하고 3위에 올랐다.   38초29의 중국과 38초44의 일본에는 밀렸지만, 38초81의 태국을 제치고 동메달을 수확했다.   한국의 이날 기록 38초74는 2014년 오경수, 조규원, 김국영, 여호수아가 작성한 38초74와 같은 한국타이기록이다.   아시안게임 남자 400ｍ 계주에서 한국이 메달을 딴 건 1986년 서울 대회 이후 37년 만이다.   한국 육상 남자 400ｍ 계주팀은 성낙균, 장재근, 김종일, 심덕섭이 이어 달린 1986년 서울 대회에서 3위를 하며 이 종목 첫 아시안게임 메달을 손에 넣었다.   이 종목 1위는 38초29의 중국, 2위는 38초44의 일본이 기록했다.배재성 기자 hongdoya@joongang.co.kr
https://www.joongang.co.kr/article/25196767;"
日, 중국에 충격 패 '대이변'…한국 야구, 경우의 수 복잡해졌다
";'야구 변방' 중국이 일본을 꺾는 파란을 일으키면서 조 1위로 수퍼라운드에 진출했다. 한국 야구대표팀의 수퍼라운드 첫 상대도 중국이 아닌 일본으로 결정됐다.   중국은 3일 중국 저장성 사오싱 야구-소프트볼 스포츠센터에서 열린 2022 항저우 아시안게임 야구 A조 조별리그 일본과의 경기에서 1-0으로 이겼다. 일본 대표팀이 실업야구 선수들로 구성되긴 했지만, 중국 야구가 일본을 꺾은 건 이번 대회 최대 이변에 가깝다. 중국은 이 승리로 조별리그 3전 전승을 기록하게 돼 일본(2승 1패)을 밀어내고 조 1위 자리를 차지했다.   야구 인프라가 거대한 일본은 실업야구 선수들도 '준 프로급' 실력을 자랑한다. 시속 150㎞에 육박하는 빠른 공을 던지는 투수가 여럿 있고, 야수들의 수비 기본기도 프로 못지않게 탄탄하다. KBO리그 선수로 대표팀을 구성하는 한국조차 늘 경계를 늦추지 않는 상대다. 실제로 일본은 2018 자카르타-팔렘방 대회 당시 중국을 17-2, 5회 콜드게임으로 꺾었다. 수퍼라운드에선 대만에도 5-0으로 이겨 은메달을 목에 걸었다.   그로부터 5년 뒤 열린 항저우 대회에선 분위기가 판이해졌다. 중국은 2회 내야 안타와 볼넷 2개로 만든 1사 만루 기회에서 량페이의 좌전 적시타로 먼저 1점을 뽑았다. 이후 투수들이 일본 타선을 무실점으로 막아 아슬아슬한 1점 리드를 지켰다. 9회 말 마지막 수비에서 무사 1·2루 위기에 놓이기도 했지만, 마무리 투수 정차오췬이 후속 타선을 삼진과 병살타로 솎아내 극적인 승리를 완성했다. 중국 선발 왕싱은 5이닝 동안 일본 타선을 1피안타 무사사구 무실점으로 잘 막아 승리에 앞장섰다.   중국이 깜짝 승리를 따내면서 한국의 수퍼라운드 전략도 수정이 불가피해졌다. 대만(3승)에 이어 B조 2위(2승 1패)로 수퍼라운드에 오른 한국은 당초 A조 1위로 일본, 2위로 중국을 예상했다. A조 2위 팀을 먼저 만나는 수퍼라운드 첫 경기 상대도 중국이 될 거라고 봤다. 선발 로테이션도 이 구상에 맞게 짰다. 그러나 일본이 조 2위로 밀려나면서 마운드 운용 계획을 재검토해야 하는 상황에 놓였다. 중국 야구의 만만치 않은 수준을 확인한 점도 새로운 부담이다.   수퍼라운드는 조별리그 상대 전적을 합산해 순위를 가린다. 이에 따라 한국이 대만전 1패, 대만이 한국전 1승, 일본이 중국전 1패, 중국이 일본전 1승을 각각 안고 결승행 티켓 다툼을 시작한다. 한국은 5일 일본, 6일 중국과 각각 맞붙는다.   가장 심플한 결승행 시나리오는 한국이 일본과 중국을 모두 꺾고, 대만이 5일 중국전에서 승리하는 거다. 이 경우 6일 대만-일본전 결과에 관계없이 한국과 대만의 결승 진출이 확정된다. 반면 대만이 일본처럼 중국에 덜미를 잡히기라도 하면, 복잡한 경우의 수를 따져야 한다.항저우=배영은 기자 bae.youngeun@joongang.co.kr
https://www.joongang.co.kr/article/25196764;"
北선수, 팔로 의료진 위협…日 ""반스포츠적"" FIFA·AFC에 서한
";"일본축구협회가 2022 항저우 아시안게임에서 자국 선수, 의료진과 마찰을 빚은 북한의 행동을 지적한 서한을 국제축구연맹(FIFA)과 아시아축구연맹(AFC)에 제출했다.   일본 닛칸스포츠에 따르면 일본축구협회는 지난 1일 중국 저장성 샤오산 스포츠센터 스타디움에서 열린 대회 남자 축구 8강전에서 북한 선수들이 취한 행동이 '반스포츠적'이었다며 관련 영상을 3일 FIFA와 AFC에 전달했다. 닛칸스포츠는 ""특정 장면들을 담은 영상이 두 기관(FIFA, AFC)으로 보냈지만, 어떤 장면인지 공개되지는 않았다""고 덧붙였다.   당시 경기는 일본이 2-1로 이기고 4강 진출했다. 그런데 경기 종료 휘슬이 울리자 북한 선수들이 주심에게 달려가 강하게 항의했다. 일본의 결승 골로 이어진 주심의 페널티킥 판정에 불만을 드러낸 것으로 보인다. 일부 선수들은 심판을 몸과 팔로 미는 동작을 취했다. 북한 코치들이 나서서 선수들을 뜯어말리기도 했다.   한 선수는 경기가 잠시 중단된 사이 그라운드에 들어온 일본 의료진을 팔로 위협하는 자세를 취해 경고도 받기도 했다. 신용남 북한 감독은 ""오늘 잘못된 선언에 (선수들이) 조금 흥분한 건 사실이다. 주심들이 공정하지 못하면 축구에 대한 모욕이라고 생각한다""고 밝혔다.   앞서 주심은 1-1로 맞선 후반 35분 일본의 찬스를 북한 골키퍼가 몸을 던져 막았는데, 이 과정에서 충돌이 발생했다. 심판은 수비 과정에 북한의 반칙이 있었다고 판정하고 페널티킥을 선언했다. 그러자 북한 선수들은 한동안 주심에게 격렬하게 항의했다. 그러나 항의는 받아들여지지 않았다.항저우=피주영 기자 akapj@joongang.co.kr"
https://www.joongang.co.kr/article/25196762;"
대한장애인체육회 정진완 회장, 패럴림픽 훈장 수상
";"정진완 대한장애인체육회 회장이 패럴림픽 훈장을 수상했다.   대한장애인체육회는 지난달 28일 바레인 마나마에서 열린 2023 국제패럴림픽위원회(IPC) 정기총회에서 정진완 회장이 패럴림픽 훈장을 수상했다고 전했다.   패럴림픽 훈장은 전 생애에 걸쳐 패럴림픽 무브먼트 및 장애인체육 발전에 기여한 인물 또는 기관에 수여하는 패럴림픽 부문 최고 영예 상으로 2년에 한 번 시상한다. 정진완 회장은 30여 년 동안 국내외 장애인체육 발전과 선수중심의 가치 실현, 패럴림픽 무브먼트 확산에 기여한 공로로 패럴림픽 훈장을 받게 됐다. 데이비드 헤드필드 전 세계보치아연맹 회장, 호르헤 오초아 엘살바도르 국가패럴림픽위원회 전 위원장도 함께 수상했다.   정진완 회장은 ""대한민국 정부의 정책과 지원이 있었기에 장애인체육이 이렇게 발전할 수 있었다. 먼저 대한민국 정부에 진심으로 감사하다. 그동안 장애인체육을 위해 헌신해온 많은 선후배들에게 이 영광을 돌리고 싶다""고 수상 소감을 전했다.   전날 열린 2023 IPC 파라스포츠시상식에선 대한장애인체육회의 '드림 패럴림픽' 사업이 CITI 지역사회 영향력 부문상을 수상했다. IPC 파라스포츠의 공식 후원사인 씨티은행의 이름을 붙여, 각종 캠페인 및 스포츠프로그램 등을 통해 지역사회에 의미 있는 영향력을 행사한 IPC 회원기구에 수여하는 상이다.   대한장애인체육회는 2019년부터 장애인스포츠체험형 장애인식개선 프로그램인 '드림패럴림픽' 사업을 운영한 공로로 CITI 지역사회 영향력 부문상 제1회 수상단체로 선정됐다.김효경 기자 kaypubb@joongang.co.kr"
https://www.joongang.co.kr/article/25196760;"
안산과 ‘금빛 맞대결’ 앞둔 女양궁 막내 임시현 “모든 것 쏟아 붓겠다”
";양궁 리커브 여자 개인전 결승에서 ‘올림픽 3관왕’ 안산(광주여대)과 금메달을 놓고 마지막 승부를 벌이게 된 임시현(한국체대)이 마음을 비우고 승부에 임하겠다는 각오를 밝혔다.   임시현은 3일 푸양 인후 스포츠센터에서 열린 2022 항저우 아시안게임 양궁 리커브 여자 개인전 준결승에서 중국의 리자만을 꺾고 결승에 올랐다. 세트 스코어 5-5에서 슛오프까지 가는 접전 끝에 거둔 드라마 같은 승리였다. 앞서 임시현은 8강전에서 치우이칭(대만)에 세트 스코어 6-2로 승리하며 4강에 올랐다.                        4강전을 마친 직후 임시현은 “준비한 만큼 후회 없이 하고 오자는 마음으로 활을 쐈다”면서 “좋은 결과가 나와 너무나 기쁘다”고 소감을 밝혔다. 리자만과의 슛오프 상황에 대해서는 “특별한 생각은 하지 않았다. 단지 이 순간 주어진 기회에 지금까지 쏟은 노력만 믿고 쐈는데, 감사하게도 10점을 맞췄다”고 했다.   바람이 많이 불어 경기에 영향을 미친 것에 대해서는 “바람이 내게만 부는 것은 아니다”면서 “주어진 상황에 할 수 있는 최선이 무엇인지만 생각했다”며 다부지게 말했다.   임시현은 오는 4일 혼성 단체전 토너먼트에서 이우석과 호흡을 맞춰 아시안게임 개인 첫 금메달에 도전한다. 오는 7일에는 도쿄올림픽 3관왕 안산과 여자 개인전 결승전을 치른다. 부담스런 두 번의 도전에 대해 임시현은 “모든 것을 쏟아 원하는 결과를 갖고 오겠다”고 당찬 각오를 밝혔다.   항저우=한국체대 학보사 기자단, 송지훈 기자 song.jihoon@joongang.co.kr송지훈 기자 song.jihoon@joongang.co.kr
https://www.joongang.co.kr/article/25196756;"
바둑 남자단체, 中 꺾고 금메달…韓바둑 금·은·동 1개씩 획득
";한국 바둑 남자 대표팀이 2022 항저우 아시안게임 남자 단체전에서 금메달을 획득했다.   3일 중국 항저우 중국기원 분원 국제교류센터에서 열린 항저우 아시안게임 바둑 종목 남자 단체전 결승에서 신진서·박정환·변상일·신민준·김명훈이 출전한 한국이 커제·양딩신·미위팅·리친청·자오천위의 중국을 4대 1로 꺾고 금메달을 차지했다.   신진서 9단이 양딩신 9단에게 백 240수 만에 불계승하며 가장 먼저 승전보를 보냈다. 초반부터 우세하게 판을 이끈 신진서가 양딩신의 좌변 대마를 잡으며 통쾌하게 승리했다. 이어 신민준 9단이 중국 최강 커제 9단을 상대로 324수 끝에 극적인 반집 역전승을 거뒀고, 박정환 9단이 미위팅 9단에게 261수 만에 흑 불계승, 김명훈 9단이 자오천위 9단에게 297수 백 4집반승을 거뒀다.        이날 앞서 열린 여자 단체전 결승에선 한국의 최정·김은지·오유진 팀이 중국의 위즈잉·리허·우이밍 팀에게 1대 2로 패배해 은메달을 땄다. 예선에서 중국을 상대로 승리한 바 있어 유리한 승부가 예상됐었으나 ‘여자 최강’ 최정 9단이 예선에서 물리친 바 있는 리허 5단에게 불의의 일격을 당한 게 컸다. 아시안게임 여자 단체전에서 최정은 5번 출전해 4승 1패를 거뒀다.   한국 바둑 대표팀은 남자 단체전 금메달을 따면서 항저우 아시안게임에서 금·은·동메달 1개씩을 거두는 성과를 거뒀다. 동메달은 지난달 28일 끝난 남자 개인전에서 신진서 9단이 획득한 바 있다.   아쉬운 결과라고 할 수 있다. 한국 바둑은 항저우 아시안게임에서 금메달 2개 이상을 목표로 삼았기 때문이다. 특히 당대 최강 신진서가 출전하는 남자 개인전과 여자 최강 최정이 이끄는 여자 단체전은 가장 확실한 금메달 후보로 꼽혔었다.   8월 열린 세계 최고 권위의 응씨배마저 거머쥐며 명실상부 세계 최강에 오른 신진서가 남자 개인전 준결승에서 대만의 쉬하오훙 9단에게 패배하며 동메달에 그친 게 두고두고 아쉬웠다. 상대전적 3승 무패로 앞섰던 신진서도, 8강에서 박정환 9단에게 경기 막판 기적의 1선 묘수로 극적인 역전승을 거두며 올라온 쉬하오훙의 기세는 꺾지 못했다. 쉬하오훙은 결승에서 중국 최강 커제마저 물리치고 아시안게임 최초의 남자 개인전 금메달리스트에 올랐다.   신진서는 항저우 아시안게임 남자 개인전과 남자 단체전에서 모두 16번이나 출전했고, 딱 한 번 졌다. 그 한 번의 패배가 너무 컸다. 단체전 우승 이후 신진서는 “개인전 우승이 더 영예로울 수도 있지만, 단체전은 기쁨을 함께할 수 있기 때문에 단체전 우승이 더 좋다는 생각이 든다”며 “오랜 기간 바둑이 살아남을 수 있었다는 것만으로 바둑이 재미있는 게임이라고 말씀드리고 싶다”고 말했다.        남자 단체전 금메달로 박정환은 아시안게임 3관왕에 오르는 영광을 누렸다. 2010년 광저우 아시안게임에서 2관왕(남자 단체, 혼성 페어)에 올랐던 박정환은 항저우 아시안게임 남자 단체전에서도 금메달을 목에 걸면서 ‘13년 만에 이룬 3관왕’이라는 진기록을 세우게 됐다. 17세 나이로 광저우 아시안게임에 출전했던 박정환은 30세에 다시 출전해 3관왕을 달성했다. 바둑은 광저우 아시안게임 이후 13년 만에 정식 종목에 채택됐다. 2014년 인천에서 열린 아시안게임에서도 바둑은 정식 종목에 들지 못했었다.   남자 단체전 결승에서 커제에게 극적인 반집 역전승을 이뤄낸 신민준은 남자 단체전 금메달로 바둑 남자 대표팀 6명 중 유일하게 병역 특례 혜택의 주인공이 됐다. 박정환은 광저우 아시안게임 금메달로 진즉에 병역 특례 혜택을 받았고, 이지현 9단은 이미 군대에 갔다 왔다. 신진서·변상일·김명훈은 학력 미달로 병역 면제 대상이다. 이들 세 선수는 바둑에 집중하기 위해 어린 나이에 학업을 포기했다. 병역 특혜 혜택을 받은 신민준은 “금메달을 딴 다른 선수보다 배로 더 기쁜 것 같다”며 “팀원들을 믿어 자신감이 있었기 때문에 결과는 예상했다”고 말했다.        항저우 아시안게임에서 바둑 팬이 가장 아쉬웠던 점은 단 한 번도 TV 생중계를 하지 않았다는 사실이다. 중계권을 가진 SPOTV와 KBS·MBC·SBS 등 지상파 3개사와 TV조선도 바둑 종목 중계는 외면했다. 특히 TV조선은 남자 단체전 결승전 생중계를 예고했으면서도 결승전이 열리는 3일 오후 4시 한국과 중국의 여자핸드볼 4강전을 녹화 중계해 바둑팬의 원성을 샀다.   항저우 아시안게임에서 중국은 금메달 1개(여자 단체)와 은메달 2개(남자 단체, 남자 개인)를 가져갔고, 일본은 동메달 2개(남자 단체, 여자 단체)를 획득했다. 대만은 쉬하오훙의 깜짝 활약으로 남자 개인전 금메달 1개를 수확했다. 제19회 항저우 아시안게임 모든 대국의 제한시간은 각자 1시간, 30초 초읽기 3회가 주어졌으며 덤은 7집 반으로 중국 룰을 따랐다.손민호 기자 ploveson@joongang.co.kr
https://www.joongang.co.kr/article/25196745;"
‘안수진 2골’ 女하키, 말레이시아 완파…조 2위 4강행
";하키 여자대표팀이 아시안게임 4강에 올랐다.   한국은 3일 중국 항저우 궁수 캐널 스포츠파크에서 열린 2022 항저우 아시안게임 하키 여자부 조별리그 A조 4차전에서 말레이시아를 5-0으로 완파했다. 조별리그를 3승1무(승점 10점)로 마친 한국은 승점이 같은 인도에 골득실에서 밀려 조 2위로 4강에 올랐다.   한국은 조별리그 1,2차전에서 각각 싱가포르와 홍킁에 4-0, 7-0으로 완승을 거뒀다. 3차전에서는 세계랭킹 7위에 빛나는 강호 인도와 1-1로 비겼다.   오른쪽 사이드백 안수진의 활약이 돋보였다. 조별리그 4경기 모두 선발 출전해 한국의 준결승 진출에 공헌했다. 조별리그 최종전인 말레이시아전에서는 2골(필드골 1, 페널티 코너 1)을 몰아치며 대승을 이끌었다.   경기 후 안수진은 “(2골을 기록한 건) 운이 좋았을 뿐”이라며 자신을 낮췄다. 한국의 페널티 코너 푸시 슈터를 맡고 있는 그는 페널티 코너로 골 맛을 본 것에 대해 “팀 동료들과 합심해 만든 페널티 코너를 성공시켜 매우 기뻤다”고 소감을 밝혔다.   대표팀은 강호 일본과 4강전을 치른다. 안수진은 “일본은 강한 팀인 만큼 긴장의 끈을 놓지 않겠다”면서 “최선을 다해 반드시 이기고 결승에 진출하겠다”고 다짐했다. 이어 “오랜 기간 노력해 준비한 만큼 반드시 금메달을 목에 걸어 올림픽 출전권을 확보하겠다”고 각오를 곁들였다.   일본과의 준결승전은 5일에 열린다. 승리할 경우 9년 만에 결승전에 나선다.   항저우=한국체대 학보사 기자단, 송지훈 기자 song.jihoon@joongang.co.kr송지훈 기자 song.jihoon@joongang.co.kr
https://www.joongang.co.kr/article/25196739;"
29년의 한 풀었다… LG 트윈스 정규시즌 우승, 한국시리즈 직행
";"프로야구 LG 트윈스가 29년 만에 정규시즌 우승을 차지했다.   2위 KT 위즈는 3일 수원에서 열린 KIA 타이거즈와 경기에서 1-3으로 패했다. 3위 NC 다이노스는 인천 SSG 랜더스전을 7-9로 내줬다. 이날 경기가 없던 LG(82승 2무 51패)는 KT(74승 3무 59패)와 NC(70승 2무 61패)가 모두 지면서 정규시즌 우승을 확정지었다.   팀 타율 1위, 팀 평균자책점 2위, 팀 도루 1위 등 공수주에서 안정적인 전력을 구축한 LG는 여유있게 한국시리즈 직행에 성공했다. 4·5일 부산 사직구장에서 롯데 자이언츠와 2연전을 치르기 위해 이동중이었던 LG 트윈스 선수단은 버스에서 우승 확정 소식을 들었다.   LG가 단일리그 기준 페넌트레이스 우승을 차지한 건 1994년 이후 29년 만이다. LG는 정규시즌 1위를 차지한 1990년과 1994년에 한국시리즈 우승까지 차지했다. 한국시리즈 진출은 2002년 이후 21년 만이다.   LG는 올 시즌을 앞두고 염경엽 감독을 선임했다. 염 감독은 2008~2011년 LG에서 스카우트, 운영팀장, 수비코치를 역임했다. 2013년부터는 넥센 히어로즈(현 키움)를 맡아 4년 연속 가을 야구에 올려놨다. 2019년과 2020년엔 SK 와이번스(현 SSG) 감독을 맡았다. 하지만 정규시즌 2위와 한국시리즈 준우승만 차지했다. 감독으로서는 처음으로 정규시즌 우승을 차지했다.   염경엽 감독은 고우석과 정우영이 월드베이스볼클래식(WBC)과 항저우 아시안게임 대표팀에 차출되는 것에 대비해 불펜 강화에 힘을 썼다. 유영찬, 박명근, 백승현에게 많은 기회를 줬고 기대에 부은했다. 시즌 초반 부진했던 케이시 켈리와는 대화를 통해 피칭 디자인과 구종 변화를 이끌었다. 그 결과 후반기 반등에 성공하며 에이스로 발돋움했다.   주루와 작전에 능한 염경엽 감독은 공격적인 주루를 주문하고 다양한 작전을 냈다. 도루 1위인 반면 실패도 가장 많지만, LG의 기동력은 다른 팀에 경계대상이 됐다.   LG는 이제 한국시리즈 우승이란 마지막 피날레를 준비한다. 2018년 별세한 구본무 전 LG그룹 회장이 남긴 선물도 빛을 볼 기회를 잡았다. 구 전 회장은 1994년 일본 오키나와 캠프에서 지역 특산품인 '아와모리 소주'로 건배하고 우승한 뒤 이듬해에도 같은 소주를 샀다. 하지만 아직까지 뚜껑을 열지 못했다. 구 전 회장이 1998년 '우승하면 최우수선수(MVP)에게 주라'고 한 롤렉스 시계도 아직 주인을 기다리고 있다.   염경엽 감독은 ""열렬히 응원해준 팬들 덕분에 29년만에 페넌트레이스 우승을 한 것 같다, 감사드린다""며 ""힘들기도 했고, 우여곡절도 굉장히 많았다. 하지만 주장 오지환, 김현수, 김진성, 임찬규를 중심으로 똘똘 뭉쳐서 한 경기 한 경기 최선을 다해 뛰어준 선수들에게 고맙고 축하한다는 말을 전하고 싶다""고 말했다.   이어 ""1년 동안 화도 많이 내고, 잔소리도 많이 했지만, 선수들을 잘 리드해주고 우리가 가고자 하는 방향으로 잘 이끌어준 코칭스탭들에게 고맙다고 인사하고 싶다. 구광모 구단주, 구본능 구단주 대행, 김인석 대표이사, 차명석 단장과 프런트들과 기쁨을 함께 하고 싶다""고 전했다.   염 감독은 ""첫 번째 목표를 달성해서 너무 기쁘고, 가장 큰 두 번째 목표인 한국시리즈가 남아있다. 지금부터 휴식과 훈련 계획을 잘 짜고 준비 잘해서 마지막까지 우리가 웃을수 있도록 준비 잘 하겠다""고 소감을 밝혔다.   오지환은 "" 정규리그 우승은 우리 선수단, 프런트, 팬들이 함께 만들어준 결과라고 생각한다""며 ""정규리그 우승도 벅찬 순간이지만 이에 만족하지 않고 끝까지 최선을 다하는 모습으로 모두가 염원하는 통합우승을 이루도록 하겠다""고 했다.김효경 기자 kaypubb@joongang.co.kr"
