title;url;content
일본프로야구 한신, 18년 만에 센트럴리그 우승;https://www.joongang.co.kr/article/25192562;일본프로야구 한신 타이거스가 18년 만에 센트럴리그 우승을 차지했다.   한신은 14일 일본 효고현 니시노미야 고시엔 구장에서 열린 요미우리 자이언츠와의 홈 경기에서 4-3으로 이겼다. 한신은 6회 말 오야마 유스케의 희생플라이와 사토 데루아키의 2점 홈런으로 앞섰다. 3-1로 쫓긴 7회 상대 실책으로 추가점을 뽑은 한신은 8회와 9회 1점씩 내줬지만 끝내 승리했다.   80승 4무 44패가 된 한신은 남은 15경기 결과와 관계 없이 2005년 이후 18년 만에 센트럴리그 정상을 되찾았다. 통산 다섯 번째 우승. 18년 전에도 팀을 우승으로 이끌었던 오카다 아키노부(65) 감독은 올해 팀에 복귀하자마자 다시 정상을 되찾았다. 한신은 클라이맥스 시리즈 파이널 스테이지에 직행해 리그 2·3위가 격돌하는 퍼스트 스테이지 승자와 일본시리즈 진출을 놓고 다툰다.        간사이 구단 최고 인기 팀인 한신은 올 시즌 관중 1위를 달리며 시즌 내내 돌풍을 일으켰다. 일본 제2의 도시인 오사카 팬들도 일제히 거리로 뛰쳐나와 우승을 만끽했다. 18년 전에는 우승을 축하하는 인파가 오사카 난바에 운집해 도톤보리강에 집단으로 뛰어들면서 혼란이 일기도 했다.   일본 경찰은 에비스 다리 주변에 경찰을 대거 파견시켰다. 주오사카한국총영사관 등 외국 공관에 12∼17일 관광객들의 도톤보리 방문을 자제해달라는 안내문을 보내기도 했다.김효경 기자 kaypubb@joongang.co.kr
허경민 끝내기 안타… 두산 9회 말 뒤집기쇼로 4연승;https://www.joongang.co.kr/article/25192560;"두산 베어스가 9회 말 대역전극을 펼치면서 4연승을 달렸다.   두산은 14일 서울 잠실구장에서 열린 SSG 랜더스와의 경기에서 3-2로 이겼다. 6위 두산은 KIA타이거즈와 SSG를 1게임 차로 따라붙으며 가을 야구 희망을 키웠다. 2연패를 기록한 SSG는 승률에서 뒤져 KIA에게 4위 자리를 내주고 5위가 됐다.   SSG는 1회 초 1사 1루에서 최정이 두산 선발 최승용을 상대로 좌중간 담장을 직격하는 1타점 2루타를 쳐 선제점을 올렸다. 조금만 더 날아갔어도 홈런이 될 수 있는 큰 타구였다. 7회엔 대타 최주환이 홍건희를 상대로 우측 담장을 넘는 솔로포(시즌 19호)를 터트렸다.   그러나 두산의 저력이 발휘됐다. 9회 말 선두타자 양석환의 안타, 양의지의 몸맞는공으로 기회를 잡았다. 이유찬의 희생번트 때 선행주자가 아웃됐지만, 폭투가 나오면서 1사 2·3루가 됐다. 강승호의 유격수 땅볼로 1-2. 대타 김인태는 침착하게 볼넷을 골랐고, 2루 도루로 2사 2·3루가 됐다. SSG 벤치는 박계범을 걸려보내고 만루 작전을 펼쳤다.   두산은 이날 선발에서 제외됐던 허경민을 대타로 기용했다. 서진용의 투구가 뒤로 빠지면서 스코어는 2-2 동점. 그리고 허경민이 유격수 박성한의 키를 넘기는 끝내기 안타를 날려 경기를 끝냈다. 허경민은 이 안타로 6년 연속 세자릿수 안타도 달성했다.   허경민은 ""폭투가 나온 뒤 끝낼 수 있을 것 같다는 느낌을 받았다. 조금 먹혔지만 행운이 따랐다. 동료들이 이 순간을 만들 수 있도록 좋은 경기를 펼쳐줘서 감사하다. 몇 년 동안 중요한 경기를 많이 하다보니 주장으로서 특별히 말하지 않아도 된다""고 말했다.   삼성 라이온즈는 대구에서 KT 위즈를 10-4로 누르고 2연승을 달렸다. 삼성은 6-4로 앞선 6회 1시간 가량 비로 경기가 중단된 뒤 선발 원태인이 교체됐으나 추가점을 뽑아 승리했다. 원태인은 6이닝 6피안타 2사사구 6탈삼진 4실점(3자책) 퀄리티스타트를 기록하고 승리투수가 됐다. 내야수 이재현은 5회 시즌 100호 안타를 때려냈다. KT는 2연승을 마감했고, 3위 NC 다이노스에게 1게임 차로 쫓기게 됐다.김효경 기자 kaypubb@joongang.co.kr"
김미곤 대장이 이끈 푸캉원정대, '개척등반상' 수상;https://www.joongang.co.kr/article/25192509;김미곤(51) 대장이 이끄는 ‘2022 푸캉원정대’가 14일 서울 삼정호텔에서 열린 2023년 ‘산악인의 날’ 행사에서 개척등반상을 받았다.   대한산악연맹은 “미답봉인 푸캉을 초등정해 세계 산악계에서 한국의 위상을 높였다”며 “코로나19로 위축된 시기에도 개척 등반에서 앞장선 점을 높이 샀다”고 밝혔다.   김 대장을 비롯해 총 5명(강신원·장대부·김민수·이건진 대원)으로 구성된 원정대는 지난해 5월 네팔 히말라야에 있는 푸캉(6694m)을 세계 최초로 등정했다. 푸캉은 네팔 북서부 마낭(Manang) 지역에 있는 산으로 워낙 오지에 있어 그간 산악인의 등정 시도 자체가 드물었다.   최근 한국 산악계의 개척 등반은 눈에 뛰게 줄어 들었다. 전문 등반을 할 수 있는 산악인 그룹이 줄어든데다, 아웃도어업계의 후원도 사라졌기 때문이다.   김 대장은 2018년 히말라야 8000m 14개 봉우리를 완등했다. 국내에서 6번째(앞서 엄홍길·박영석·한왕용·김재수·김창호 완등), 세계 40번째 14좌 완등자다.김영주 기자 humanest@joongang.co.kr
이인정 아시아산악연맹회장, 산악대상 수상;https://www.joongang.co.kr/article/25192493;이인정(78) 아시아산악연맹 회장이 14일 서울 삼정호텔에서 열린 2023년 ‘산악인의 날’ 행사에서 산악대상을 받았다.   대한산악연맹은 “이인정 회장은 1998년부터 대한산악연맹 회장을 역임한 이후 산악행정·문화, 산악스포츠 발전에 크게 기여했다”고 밝혔다. 이 회장 부임 시기에 스포츠클라이밍은 전국체전 정식종목으로 채택됐으며, 2009년 아시아산악연맹 회장에 선임된 후 세계를 무대로 산악 외교를 펼쳤다. 이후 한국은 중국·대만·몽골 등에 등반 기술과 문화를 전파하는 선도 국가가 됐다. 또 대한체육회 이사를 역임하며, 2013년엔 남북체육교류위원회장을 맡기도 했다.   이 회장은 대학 산악부 최초로 히말라야 8000m 봉을 등정한 동국대 마나슬루원정대에서 등반대장을 맡았으며, 이후 한국 에베레스트원정대 등 여러 차례 원정대를 이끌었다. 또 2000년대 초반 엄홍길(60) 대장과 고 박영석(2011년 안나푸르나에서 작고) 대장의 히말라야 14좌 완등을 물심양면으로 지원했다.   궂은일도 마다치 않았다. 한국 산악계는 이 회장 부임 시기에 내로로하는 성과를 올렸지만, 많은 산악인이 운명을 달리 했다. 고 박영석 대장과 고 김창호(2018년 구르자히말에서 작고) 대장 등이 대표적이다. 이 회장은 이때마다 사고를 수습하고, 떠나보내는 일에 앞장섰다.   이인정 회장은 “77년 고상돈 대원의 에베레스트 등정 이후 한국 산악계는 여러 방면으로 발전했다. 누구나 히말라야 등반을 할 수 있는 여건이 됐으며, 등산은 국민 스포츠가 됐다“며 “평생 산에서 헤매다가 이제 내려왔지만, 마음은 항상 산에 있다. 앞서간 선·후배들을 잊지 않고 앞으로 안전한 등산 문화 발전에 조금이나마 기여하고 싶다”고 말했다.   이 회장의 스포츠에 대한 애정은 대를 잇고 있다. 차남인 이상현(46) 태인 대표는 2020년부터 한국하키협회장을 맡고 있으며, 올해 아시아하키연맹 부회장에 선출됐다.김영주 기자 humanest@joongang.co..kr
국민체육진흥공단, 2023 스포츠스타 체육교실 사업 시작;https://www.joongang.co.kr/article/25192492;국민체육진흥공단(이사장 조현재)은 체육 소외 지역 학생들의 체육 참여 기회를 확대하고 유·청소년의 생활체육 활성화를 도모하기 위한 '2023 스포츠스타 체육교실' 사업 지원을 시작했다고 밝혔다.   문화체육관광부의 후원 하에 전국 초.중.고 및 특수학교 등을 대상으로 추진되는 이번 사업은 체육교육의 혜택을 받기 힘든 도서 산간지역의 일반학교 및 특수학교(소년원) 47개교를 대상으로 하는 ‘찾아가는 체육교실’과 체육취약계층 아동을 대상으로 하는 ‘스포츠 캠프’로 운영되며 스포츠스타의 강습과 함께 희망하는 체육용품도 지원한다.   특히 지난 9일 경남 진주 ‘KSPO스포츠가치센터에서’ 초등생 100여명을 대상으로 시행된 첫 번째 캠프는 전직 국가대표인 하태권(배드민턴), 박미경·김두리(양궁)선수를 포함, 체육요원인 황현수·김진야(FC서울) 선수가 강사로 참여하여 큰 호응을 얻었다. ‘2018 자카르타-팔렘방 아시안게임’에서 금메달을 획득하여 체육요원으로 편입된 두 선수는 특기 종목을 활용한 공익복무 활동으로 병역을 대체 수행하고 있으며, 이날도 복무수행의 일환으로 참여하여 일일 축구코치로 활약하였다.   국민체육진흥공단 관계자는 “탁구의 현정화, 농구 한기범 선수 등이 참여한 ‘찾아가는 체육교실’도 8월 말부터 열띤 수업이 이어지고 있다”면서 “특히 체육요원의 복무와 연계하여 앞으로도 지리적, 환경적 제약으로 체육활동을 충분히 누리지 못하는 유·청소년들에게 더 많은 스포츠 기회를 제공할 수 있도록 노력하겠다.”고 전했다.서명수 기자 seo.myongsoo@joongang.co.kr
‘전국 수석’ 황준서까지 합류…‘투수 왕국’ 꿈꾸는 한화;https://www.joongang.co.kr/article/25192489;이변은 없었다. 올 시즌 고교야구 최대어로 꼽힌 장충고 3학년 왼손 투수 황준서(18)가 프로야구 한화 이글스 유니폼을 입었다.   황준서는 14일 서울 중구 웨스틴조선호텔에서 열린 2024년도 KBO 신인 드래프트에서 전체 1순위 지명권을 쥔 한화로부터 이름이 불렸다. 한화 손혁 단장은 “스카우트들이 황준서를 1년 내내 추천했다. 그만큼 모든 이들이 원하던 투수다. 잠재력도 크다”고 선발 이유를 밝혔다.   이번 신인 드래프트는 마산용마고 3학년 오른손 투수 장현석이 유력한 1순위 후보로 꼽혔다. 그러나 장현석이 지난달 미국 명문 구단 LA 다저스와 마이너리그 계약을 하면서 전국 수석은 왼손 최대어로 평가된 황준서에게 돌아갔다. 황준서는 이날 1라운드에서 지명된 투수 9명 중 유일한 좌완이다.   1m87㎝의 큰 키를 자랑하는 황준서의 최대 장점은 안정적인 제구력이다. 왼손 투수임에도 공의 탄착군이 일정한 편이다. 직구 시속은 140㎞대 초중반으로 강속구 투수는 아니지만, 커브와 스플리터, 슬라이더 등 다양한 변화구를 던질 줄 안다.   이로써 한화는 2022년도 KBO 신인 드래프트 1차지명 문동주를 시작으로 지난해 1순위 김서현, 올해 1순위 황준서를 연달아 영입하면서 화려한 영건 진용을 갖췄다. 문동주는 올 시즌 강력한 신인왕 후보로 꼽히고 있고, 김서현은 2군에서 착실히 선발투수 수업을 받고 있다. 황준서까지 합류하면 젊고 강력한 마운드를 구축할 수 있다. 손혁 단장은 “어린 선수들이 경쟁할 수 있는 구도가 만들어져 기쁘다. 또, 문동주는 오른손, 김서현은 스리쿼터, 황준서는 왼손으로 좌우 밸런스도 좋아 기대가 크다”고 설명했다.   2005년생인 황준서는 어릴 적 아버지와 함께 찾은 잠실구장에서 야구선수로서의 꿈을 키웠다. 광활한 그라운드를 누비는 선배들을 보면서 “나도 저런 멋진 선수가 돼야겠다”고 다짐했다. 신인 드래프트 직후 만난 황준서는 “아직 믿기지 않는다. 손발이 다 떨릴 정도로 기쁘다“면서 “오늘 처음 입은 한화의 오렌지색 유니폼이 잘 어울리는 느낌이다. 야구하는 8년 동안 정말 고생을 많이 해주신 부모님께 감사드린다. 항상 최선을 다하는 선수가 되겠다”고 했다.        두산 베어스가 지명권을 쥔 2순위는 인천고 투수 김택연의 몫이 됐다. 김택연은 시속 150㎞대 초반의 빠른 공과 많은 이닝을 소화할 수 있는 지구력이 장점으로 꼽힌다. 최근 대만에서 끝난 제31회 세계청소년야구선수권에선 6경기 2승 평균자책점 0.88(16이닝 2자책점) 탈삼진 29개로 역투하며 자신의 가치를 높였다.   롯데 자이언츠는 3순위로 경북고 투수 겸 타자 전미르를 지명했다. 고교 시절 에이스 겸 중심타자로 활약하며 존재감을 뽐냈다. 뒤이어 4순위 삼성 라이온즈와 5순위 NC 다이노스는 장충고 투수 육선엽과 휘문고 투수 김휘건을 호명했다. 6순위 KIA 타이거즈와 7순위 KT 위즈는 강릉고 투수 조대현와 부산고 투수 원상현을 선택했다.        키움 히어로즈는 8순위와 9순위를 연달아 호명했다. 지난 7월 LG 트윈스와의 트레이드를 통해 8순위 지명권을 받아 서울고 투수 전준표를 선발했고, 기존 9순위 카드로는 장충고 투수 김윤하를 택했다. 마지막으로 10순위 SSG 랜더스는 유일하게 내야수 자원인 세광고 박지환을 뽑았다.   총 1083명(고교 782명·대학교 196명·일반 5명)이 참가한 이번 신인 드래프트에선 모두 110명이 프로 유니폼을 입었다.고봉준 기자 ko.bongjun@joongang.co.kr
시즌 첫 선발 기회 잡은 KIA 좌완 김기훈, 하지만 하늘이…;https://www.joongang.co.kr/article/25192476;"대체 선발 기회를 잡은 KIA 타이거즈 좌완 김기훈(23)이 비 때문에 결국 등판하지 못했다.   KIA는 14일 김기훈을 1군 엔트리에 올리고, 롯데 자이언츠전에서 선발로 예고했다. 김기훈은 스프링캠프에선 선발 경쟁을 펼쳤으나 윤영철이 5선발을 꿰차면서 구원투수로 28경기(2승 평균자책점 3.45)에 등판했다. 그러나 최근 마리오 산체스가 부상을 당하면서 선발 기회를 잡았다. 2020년 이후 무려 3년만의 선발. 하지만 비로 기회가 사라졌따.   김종국 KIA 감독은 ""(오늘 취소된다면)내일 선발은 그대로 윤영철이다. 토마스 파노니는 예정대로 일요일에 나간다""고 설명했다. 그래도 김기훈은 계속해서 선발 기회를 얻는다.   김종국 감독은 ""비 때문에 복잡해질 수 있다. 기훈이가 오늘 던지고 로테이션을 소화하는 게 좋은데…""라며 ""일단은 기훈이와 김재열이 같이 붙어서 나오게 할 생각""이라고 전했다. 김기훈은 한 달 전 1군에서 말소된 뒤 퓨처스(2군)에서 선발 등판했다. 지난 8일 상무전에선 6이닝 2안타 무실점 호투했다. 김 감독은 ""김기훈이가 효율적인 투구수로 이닝을 소화했다. 시범경기까지 선발로 준비했기 때문에 부상자가 많은 선발 쪽에 투입을 생각해왔다""고 설명했다.        KIA는 12일 대구 삼성 라이온즈전에서 주전 유격수 박찬호가 헤드 퍼스트 슬라이딩을 하다 손을 다쳤다. 수비나 주루는 가능하지만 타격이 어려워 선발 출전이 어렵다. 그러면서 김도영이 1번 유격수로 13일 경기에 나섰다. 14일 경기 라인업도 일단 김도영(유격수)-이우성(우익수)-나성범 (지명타자)-최형우(좌익수)-김선빈(2루수)-소크라테스 브리토(중견수)-김태군(포수)-황대인(1루수)-최정용(3루수)으로 짰다.   김종국 감독은 ""김도영이 유격수에 대한 경험은 부족하다. 능력은 인정하지만, 대처 능력은 조금 아쉽다. 그래도 나중엔 유격수를 해야할 수 있는 선수이고, 잘 할 거라 기대한다. 주루도 그렇고 이제는 주전 선수""라고 설명했다.   김도영이 비운 3루수 자리엔 일단 최정용이 기회를 얻었다. 최정용은 전날 경기에선 다소 아쉬운 수비를 했다. 김종국 감독은 ""최정용, 김규성이 돌아가며 나서고, 8·9회 수비 안정이 필요하면 박찬호가 유격수로 들어간 뒤 김도영이 3루수로 이동하려고 한다. 2군에 있는 변우혁도 곧 콜업을 하게 될 것""이라고 전했다.   2경기 연속 지명타자로 엔트리에 올린 나성범에 대해선 ""이번 주까지는 수비를 하지 않고, 최형우와 번갈아 지명타자로 내보내려고 한다""고 했다.광주=김효경 기자 kaypubb@joongang.co.kr"
홀딱 벗으세요, 나이스샷~ 전세계 이런 골프장 봤어?;https://www.joongang.co.kr/article/25192462;하늘에서 찍은 사진을 보면 녹색 활주로 같다. 올가을 개장 예정인 전남 영암군 사우스링스 영암CC 코스모스 링스 얘기다.   골프장은 자연인데 이 골프장은 공장에서 찍어낸 듯 규격화했다. 길이 1850m, 폭은 100m의 직사각형 땅 4개에 18홀을 담았다. 오르막, 내리막은 물론 둔덕이나 개천이 하나도 없다. 그린은 모두 지름 35m의 원형이며 365개의 벙커도 크기가 같다. 골프장 측은 “조립식, 가변형 골프장”이라고 했다. 14일 KPGA 비즈플레이 전자신문 오픈이 열리는 이 골프장의 콘셉트를 반기는 이도, 싫어하는 이도 있다. 그러나 “이전에 없었던 이상한 골프장”이라는 의견은 같다.   이 골프장이 세상에서 가장 이상한 건 아니다. 골프 코스 디자이너인 피트 다이는 “만약 에베레스트산 정상에 핀을 꽂아놓으면 열혈 골퍼들은 거기서도 골프를 할 것”이라고 했다. 세상엔 기괴한 골프장이 많다. 누드 골프장도 있다.
"""스무살 맞아?"" 침착, 담대한 아기호랑이 윤영철";https://www.joongang.co.kr/article/25192446;"스무 살 같지 않은 침착함과 담대함이 느껴진다. 윤영철(19·KIA 타이거즈)이 빠른 공이 전부가 아니란 걸 보여주며 신인왕 경쟁에 불을 붙였다.   윤영철은 프로에 오기 전부터 화제의 선수였다. JTBC 예능 '최강야구'에 출연해 베테랑 타자들을 상대로 멋진 투구를 펼쳐서다. 빠른 공 평균 구속은 시속 130㎞대지만 뛰어난 제구와 마운드 위에서 보여준 안정감이 특출났다. 덕분에 시속 150㎞ 강속구를 던지는 선수들을 제치고, 2023 신인 드래프트 전체 2순위로 지명됐다.   KIA의 선택은 옳았다. 윤영철은 스프링캠프에서 금세 코칭스태프의 눈도장을 받았다. 당당히 개막 이후 선발진에 포함됐고, 꾸준히 로테이션을 지키고 있다. 21경기에 나가 거둔 성적은 8승 6패 평균자책점 4.19.   KIA 구단 관계자는 ""스무 살 같지 않은 친구""라고 귀띔했다. 팬들은 야구에 대한 태도, 논리정연한 말솜씨를 보며 ""인생 2회차""라고 감탄한다. 윤영철은 ""긴장을 하긴 한다. 하지만 티를 내면 안 된다. 기죽어 있어도 그런 모습 보이거나 불안해 하는 모습 보이지 않으려고 노력한다. 초등학교 때부터 재밌게 던지려고 했다. 잘못 던져도 내 경험이니까""라고 평상심의 비결을 말했다.   윤영철은 시범경기에서 KBO리그 최고 타자 이정후를 상대했다. 중전안타를 맞은 윤영철은 씩 웃었다. 정규시즌에도 이정후를 만나 아쉬운 결과(3타수 2안타 2볼넷)를 냈다. 하지만 그때마다 실망하지 않고, 밝은 모습으로 승부했다.   윤영철은 ""실투도 할 수 있고, 맞을 수도 있다. 당장은 아쉽지만, 그런 타자를 상대하는 것도 경험""이라며 ""마운드에서 타자를 만나면 다 똑같은 선수라 생각한다. 그런데 사실 경기 뒤에는 '어떻게 저 타자를 잡았지'라고 생각할 때도 있다""고 웃었다.   선발투수라면 누구나 10승을 생각한다. 고졸 신인 10승은 더욱 의미가 있다. 하지만 윤영철은 차분했다. 그는 ""10승에 큰 욕심이 없다. 7승을 따냈을 때 10승을 생각하니 몸에 힘이 들어가고 경기 내용도 안 좋아졌다""며 ""나보다 잘 던져도 승리가 적은 투수도 있다. 승리는 동료들의 도움과 운이 필요하지 않느냐""고 말했다.        어린 선수들이 프로에 와서 겪는 어려움 중 하나는 많은 관중이다. 평소와 달리 지켜보는 사람들이 많아 긴장한다. 하지만 윤영철은 즐긴다. 그는 ""청소년 대표팀 때 최강야구 경기를 했다. 그때 1만6000명이 왔다. 처음 관중 앞에서 경기를 했는데, 내가 하는 야구를 재밌게 봐주셔서 좋았다. 덕분에 프로에 와서도 편안하게 던질 수 있었다""고 말했다.   일부에선 '윤영철을 1군 선발 경쟁에 살아남을까'란 의문을 가졌다. 양현종, 이의리 두 국내파 선발이 모두 좌완이기 때문이다. 윤영철도 마찬가지였다. 그는 ""'왼손투수가 많은데 내가 여기서 잘 할 수 있까'라고 생각했다. 그런데 오길 잘했다. 선배님들을 보면서 많이 배웠다""고 했다.   ""공부가 싫어 야구를 시작했다""는 윤영철이지만 야구에 대한 학습의지는 대단하다. 그는 ""체인지업은 고등학교 때부터 혼자 연습했다. 슬라이더는 전지훈련 때 이준영 선배와 캐치볼을 하면서 너무 좋아 던지는 방법을 물어봤다. 처음엔 잘 통하다 나빠지면서 내 스타일에 맞게 변화를 줬다""고 말했다.   '터널링(두 구종의 궤적을 비슷하게 만들어 타자가 분간하기 힘들게 만드는 것)'도 착실하게 연구했다. 그는 ""직구와 체인지업, 커브와 슬라이더를 각각 묶어 비슷한 느낌으로 던지려고 한다""고 말했다. 이어 ""왼손타자에게도 한두개씩 체인지업을 던진다. 바깥쪽으로 흘러나가는 공(직구, 슬라이더, 커브)만 던지면 단조롭기 때문""이라고 말했다.   올 시즌 신인왕 레이스는 한화 이글스 문동주(20)의 독주 체제다. 지난해 프로에 뛰어든 문동주는 28과 3분의2이닝만 소화해 신인왕 자격이 있다. 2년차를 맞이해 급성장한 문동주는 23경기에서 8승 8패 평균자책점 3.72를 기록했다.   그러나 윤영철이 꾸준하게 뒤를 쫓고 있다. 2022 항저우 아시안게임 차출을 앞둔 문동주는 이미 올 시즌 등판을 마쳤다. 하지만 윤영철은 꾸준히 투구수 관리를 했고, 끝까지 완주할 계획이다. 윤영철은 ""욕심이 나지 않는다""고 하지만 10승 이상을 거둔다면 순수 신인인 윤영철에게도 기회가 생길 수 있다.   윤영철이 욕심내는 건 딱 하나, 팀의 포스트시즌 진출이다. 윤영철은 ""가을 야구가 아직까지 결정된 게 아니다. 지금이 가장 중요한 시기니까 집중해서 던지고 있다""고 말했다.광주=김효경 기자 kaypubb@joongang.co.kr"
‘전국 수석’ 황준서, 한화 간다…“손발이 떨릴 정도”;https://www.joongang.co.kr/article/25192436;이변은 없었다. 올 시즌 고교야구 최대어로 꼽힌 장충고 왼손 투수 황준서(18)가 프로야구 한화 이글스 유니폼을 입었다.   황준서는 14일 서울 중구 웨스틴조선호텔에서 열린 2024년도 KBO 신인 드래프트에서 전체 1순위 지명권을 쥔 한화로부터 이름이 불렸다. 한화 손혁 단장은 “스카우트들이 황준서를 1년 내내 추천했다. 모든 이들이 원하던 투수다”고 선발 이유를 밝혔다.   이번 신인 드래프트는 마산용마고 3학년 오른손 투수 장현석이 유력한 1순위 후보로 꼽혔다. 그러나 장현석이 지난달 미국 명문 구단 LA 다저스와 마이너리그 계약을 하면서 전국 수석은 왼손 최대어로 평가된 황준서에게 돌아갔다.   1m87㎝의 큰 키를 자랑하는 황준서의 최대 장점은 안정적인 제구력이다. 왼손 투수임에도 공의 탄착군이 일정한 편이다. 직구 시속은 140㎞대 중후반으로 강속구 투수는 아니지만, 커브와 스플리터, 슬라이더 등 다양한 변화구를 던질 줄 안다. 또, 지난해부터 사실상 장충고의 에이스를 맡아 경험도 풍부하다. 올 시즌 성적은 15경기 6승 2패 평균자책점 2.16(49와 3분의 2이닝 12자책점)이다.   황준서는 어릴 적 아버지와 함께 찾은 잠실구장에서 야구선수로서의 꿈을 키웠다. 광활한 그라운드를 누비는 선배들을 보면서 “나도 저런 멋진 선수가 돼야겠다”고 다짐했다.   황준서는 “아직 믿기지 않는다. 손발이 다 떨릴 정도로 기쁘다”고 웃었다. 이어 “한화 유니폼이 잘 어울리는 느낌이다. 야구하는 8년 동안 정말 고생을 많이 해주신 부모님께도 감사드린다. 항상 최선을 다하는 선수가 되겠다”고 했다.   이로써 한화는 2022년도 KBO 신인 드래프트 1차지명으로 영입한 문동주를 시작으로 지난해 김서현, 올해 황준서 등 고교야구 최대어를 연달아 선발하면서 화려한 영건 진용을 갖추게 됐다.고봉준 기자 ko.bongjun@joongang.co.kr
