oid;aid;title;subContent;thumbnail;dateTime;content
052;0001934845;"최고령 73살부터 11살까지...국가대표 선수단 ""가자! 항저우로""";[앵커]어느덧 11일 앞으로 다가온 2022 항저우 아시안게임 개막을 앞두고 대한민국 선수단의 결단식이 열렸습니다.최고령 73살 브리지 대표부터 최연소 11살 체스 대표까지, 선수들은 한마음으로 선전을 다짐했습니다.보도에 이지은 기자입니다.[기자]캐주얼한 하얀 단복을 입은 선수들이 설렘을 안고 결단식에 모였습니다.할머니와...;https://imgnews.pstatic.net/image/thumb154/052/2023/09/12/1934845.jpg;2023-09-12T23:23:01;[앵커]어느덧 11일 앞으로 다가온 2022 항저우 아시안게임 개막을 앞두고 대한민국 선수단의 결단식이 열렸습니다.최고령 73살 브리지 대표부터 최연소 11살 체스 대표까지, 선수들은 한마음으로 선전을 다짐했습니다.보도에 이지은 기자입니다.[기자]캐주얼한 하얀 단복을 입은 선수들이 설렘을 안고 결단식에 모였습니다.할머니와 손녀뻘인 최고령 임현과 최연소 김사랑.나이 차이는 62살이지만 나란히 태극마크를 단 동료입니다.[임현 / 브리지 국가대표 (73세) : 인생의 깜짝 선물 같은 기회가 온 거잖아요. 최대한 내가 알고 있는 걸 절대 놓치지 말아야지 생각하고.][김사랑 / 체스 국가대표 (11세) : 아시안게임 메달을 목에 걸어서 한국 체스를 널리 알리고 싶어요.]기대를 모으는 수영 간판 황선우는 계영 신기록을 자신했습니다.[황선우 / 수영 국가대표 : 계영 800m가 대회 초반에 있어서 체력 관리 부분이 굉장히 잘 될 것 같아서 항저우 아시안게임에서 한국 신기록은 무조건 깰 수 있을 것 같습니다.]탁구 세계랭킹 9위 신유빈은 만리장성을 넘어 메달 수확을 노리고,[신유빈 / 탁구 국가대표 : 연습했던 걸 경기에서 완벽하게 다 사용을 해야 중국 선수들을 이길 수 있기 때문에 평소대로 후회 없는 경기를 만들면 좋은 결과도 같이 따라오지 않을까 생각합니다.]펜싱 구본길은 대회 4연패와 한국 최다 금메달 기록에 도전합니다.[구본길 / 펜싱 국가대표 : 누구에게나 찾아오지 않는 기회라고 생각해요. 그렇기 때문에 더 집중하고 철저히 준비를 해서….]코로나19로 5년 만에 열리는 아시안게임.39개 종목에 천백여 명이 출전하는 우리나라는 종합 3위를 지키겠다는 목표로 다시 뜨거운 도전을 시작합니다.YTN 이지은입니다.촬영기자 : 이현오※ '당신의 제보가 뉴스가 됩니다'[카카오톡] YTN 검색해 채널 추가[전화] 02-398-8585[메일] social@ytn.co.kr
425;0000143775;경희대·한국체대, 전국대학핸드볼 통합선수권대회 남녀부 정상;우승한 경희대 선수단 / 사진[대한핸드볼협회 제공=연합뉴스] 경희대와 한국체대가 전국대학핸드볼 통합선수권대회 남녀부 1위에 올랐다. 12일 강원도 태백시 고원체육관에서 열린 대회 마지막 날 남자부 결승에서 경희대는 28-24로 조선대를 꺾었다. 경희대의 변서준과 이혁구가 6골을 넣으며 승리를 이끌었다. 골키퍼 김승현도 조...;https://imgnews.pstatic.net/image/thumb154/425/2023/09/12/143775.jpg;2023-09-12T22:39:01;우승한 경희대 선수단 / 사진[대한핸드볼협회 제공=연합뉴스]    경희대와 한국체대가 전국대학핸드볼 통합선수권대회 남녀부 1위에 올랐다.      12일 강원도 태백시 고원체육관에서 열린 대회 마지막 날 남자부 결승에서 경희대는 28-24로 조선대를 꺾었다.      경희대의 변서준과 이혁구가 6골을 넣으며 승리를 이끌었다. 골키퍼 김승현도 조선대의 방어율 46.9%(15/32)로 선방했다.     여자부 결승에서는 한국체대가 위덕대를 상대로 30-20으로 꺾고 정상을 차지했다.      이날 경기서 한국체대 백지현 9골, 김송원과 신현진이 8골을 넣으며 공격을 주도했다.        이번 대회 남녀부 최우수선수에는 강덕진(경희대)과 신현진(한국체대)이 뽑혔다.
370;0000008415;최정, 이창호 꺾고 3연승… 조한승만 남았다;숙녀팀의 최종 주자 최정 9단이 신사팀의 11번 주자 이창호 9단을 꺾고 3연승을 달렸다. 11승11패로 맞선 양 팀은 13일 저녁에 우승결정전을 벌인다.제17기 지지옥션배 연승대항전 22국신사 대 숙녀, 주장대결로 우승 결정(한게임바둑=한창규 기자) 절체절명의 숙녀팀에 최종 주자로 나서 벼랑 끝 승부를 펼쳐가고 있는 최...;https://imgnews.pstatic.net/image/thumb154/370/2023/09/12/8415.jpg;2023-09-12T22:22:26;"제17기 지지옥션배 연승대항전 22국신사 대 숙녀, 주장대결로 우승 결정(한게임바둑=한창규 기자) 절체절명의 숙녀팀에 최종 주자로 나서 벼랑 끝 승부를 펼쳐가고 있는 최정 9단이 1대4로 시작한 싸움을 1대1로 만들었다. '반상 성대결'의 17번째 우승컵은 최종국 승부로 결판나게 됐다.12일 저녁 바둑TV 스튜디오에서 열린 제17기 지지옥션배 신사 대 숙녀 연승대항전 22국은 숙녀팀의 12번 주자 최정 9단이 신사팀의 11번 주자 이창호 9단을 꺾었다.통산 6번째 맞대결, 1년 6개월 만의 재회에서 최정 9단은 일진일퇴의 공방으로 흘러가던 중후반에 이창호 9단의 실수를 틈타 승세를 구축했다. 2시간 7분, 268수 만의 불계승.이창호 9단은 초읽기 와중에 좌하귀의 끝내기 묘수를 놓치면서 형세가 급격히 기울었고, 그 후 상대 실수로 한 차례 더 찾아왔던 기회도 살리지 못했다. 상대전적은 3승3패로 균형을 이뤘다.앞서 백대현 9단과 최명훈 9단을 눌렀던 최정 9단은 3연승에 성공했다. 200만원의 연승상금도 부수적으로 획득했다(3연승 시 200만원, 이후 1승당 100만원).0대6, 1대7, 6대10으로 줄곧 끌려 왔던 숙녀팀은 마침내 신사팀을 따라잡으며 11대11로 동점을 이뤘다. 지지옥션배 사상 23국까지 가는 승부는 2년 연속, 통산 네 번째가 된다.최종전은 최정-조한승의 대결로 13일 저녁에 벌어진다. 상대전적에서는 조한승 9단이 4승3패로 앞서고, 랭킹에서는 최정 9단이 17위로 조한승 9단의 37위보다 위다. 특히 두 기사는 전기 대회 최종전에서 마주해 조한승 9단이 극적인 반집승으로 최정 9단을 울린 바 있다. 지지옥션배에서는 유일한 대결 기록이다.국후 최정 9단은 ""작년과 달리 제가 연승을 한 상태에서 최종국을 두는 거니까 제가 좀더 마음이 편하지 않을까 싶고(작년에는 조한승 9단이 2연승 중인 상황에서 최정 9단을 만났다), 조한승 사범님이 부담감을 가지고 이 바둑을 보셨을 것 같다""며 ""저는 계속 두던 대로 편안하게 두겠다""고 말했다. 신사팀과 숙녀팀이 12대12로 자웅을 겨루는 '반상의 성대결' 지지옥션배는 우승팀이 1억2000만원의 상금을 독차지한다. 그동안의 우승 횟수는 신사팀이 7회, 숙녀팀이 9회."
445;0000141784;한국환경체육청소년연맹, 한‧중 청소년스포츠문화교류 및 백두산 천지‧역사문화 탐방;'2023 제4회 한·중 청소년 스포츠교류 및 역사문화탐방'이 오는 10월 6일부터 3박 4일간 진행된다. 사진은 지난 8월에 진행된 제4회 한·중청소년스포츠문화교류 및 백두산 탐방 참가자들이 인천공항 출국에 앞서 기념사진을 찍고 있다. (한국환경체육청소년연맹 제공)(MHN스포츠 이규원 기자) 살아있는 우리의 역사 현장을...;https://imgnews.pstatic.net/image/thumb154/445/2023/09/12/141784.jpg;2023-09-12T22:17:01;10월 6일~10일 글로벌 리더십 역량 강화 목적 서울시체육회와 공동진행 대련-여순-단동-집안-통화-백두산북파-용정-연길-길림-장춘 4박 5일 일정서울시 초‧중‧고등학교 학생, 인솔지도교원, 학교장, 학부모, 연맹임원 등안중근의사 순국한 여순감옥·광개토대왕비·백두산·스포츠및 문화교류도 '2023 제4회 한·중 청소년 스포츠교류 및 역사문화탐방'이 오는 10월 6일부터 4박 5일간 진행된다. 사진은 지난 8월에 진행된 제4회 한·중청소년스포츠문화교류 및 백두산 탐방 참가자들이 인천공항 출국에 앞서 기념사진을 찍고 있다. (한국환경체육청소년연맹 제공)(MHN스포츠 이규원 기자) 살아있는 우리의 역사 현장을 생생하게 체험하며 21세기 글로벌시대를 이끌어갈 대한민국의 미래 인재를 위한 '2023 제4회 한·중 청소년 스포츠교류 및 역사문화탐방'이 개최된다.  (사)한국환경체육청소년(유범진 이사장 서울)연맹은 서울시체육회와 공동으로 오는 10월 6일(금)부터 10월 10일(화)까지 4박 5일간 서울시내 초‧중‧고등학교 학생, 인솔지도교원, 학교장, 학부모, 연맹임원 등을 대상으로 한·중 청소년 스포츠교류 및 역사문화 탐방을 진행한다고 밝혔다. 이번 스포츠 교류 및 탐방은 서울시내 중‧고등학생들이 5세기 만주벌판과 요동성까지 영토를 확장하며 고구려의 기상을 펼친 광개토대왕 유적지와 114년 전 조국의 광복을 위해 만주벌판에서 독립운동을 하다 중국 다롄 뤼순형무소(日俄监狱旧址)에서 형장의 이슬이 된 안중근 의사, 6.25 전쟁 당시 중공군 개입을 막기 위해 미군에 의해 폭파된 압록강 단교, 그리고 대한민국의 흥망성쇠를 변함없이 지켜보고 있는 백두산 천지를 탐방하고 돌아보는 현장 체험의 기회이다.특히, 용정에서는 중국 학생들과 한‧중청소년스포츠문화교류를 통해 축구시합과 줄다리기, 단체줄넘기등 체육활동을 함께하며 글로벌리더십과 한‧중 학생 간 우의를 다진다.백두산 정상에 있는 천지에서 민족의 기상을 가슴에 품고 장백폭포와 온천지대도 견학하게 된다. (한국환경체육청소년연맹 제공)■ 대련-여순-단동-집안-통화-백두산북파-용정-연길-길림-장춘 4박 5일이번 행사는 코로나19로 인해 2019년 제3회 대회 이후 중단된 행사를 학생들에게 역사유적지와 백두산 탐방, 한‧중학생스포츠‧문화교류를 통해 글로벌리더십을 길러주고 상호존중 및 이해를 증진시켜 미래 사회의 주역이 될 자긍심을 키우코자 지난 8월에 이어 2차로 마련됐다.10월 6일(금)부터 10월 10일(화)까지 4박 5일간 이어지는 이번 여정은 고구려 시대부터 일제 강점기까지 우리 역사의 현장을 탐방하고 민족의 영산 백두산 천지 등정, 중국 청소년들과의 교류 등으로 구성됐다.대련을 거쳐 처음 방문하는 여순은  안중근 의사가 6회 걸쳐 공판을 통해 법정투쟁을 펼친 '뤼순일본관동법원구지전시관'과 수감생활을 하다 순국한 여순감옥을 방문한다. 안중근 의사는 1909년 10월 26일 하얼빈역에서 이토 히로부미를 저격하고 현장에서 러시아 경찰에 체포돼 당시 정치범과 경제범, 사상범을 수용했던 뤼순 감옥으로 11월 3일 압송돼 독방에서 수감생활을 했다. 1910년 2월 7일 뤼순일본관동법원 고등법원 대법정에서 1차 공판을 시작으로 7일만인 2월 14일 6차 공판에서 사형판결을 언도 받고 3월 26일 형이 집행돼 형장의 이슬로 산화했다.단동 방문에서는 압록강 유람선을 탑승하여 신의주, 월량도, 위화도를 바라보고 6.25 한국전쟁 이후 미국의 폭격으로 끊어진 압록강 단교를 볼수 있다. 압록강 단교는 6.25 전쟁 당시 맥아더 장군의 인천상륙작전 성공으로 국군이 압록강까지 진격하자 모택동이 중공군의 개입을 결정 북한 신의주로 진군하는 것을 저지하기 위해 1950년 11월 8일 유엔군의 폭격으로 다리 중앙부에서 북한 쪽까지 파괴됐다.단동에서 350㎞ 떨어진 집안은 고구려시대 두 번째 수도인 국내성이 위치했던 곳으로 고구려가 수도를 평양으로 옮기기 전까지 425년간 정치, 경제, 문화의 중심역할을 했던 역사의 현장이다. 이곳에는 고구려 19대 광개토대왕 비와 능을 비롯해 20대 장수왕릉, 장군총, 각저총, 무용총 등을 돌아보며 5세기 만주벌판을 호령하던 고구려의 기상을 떠올린다. 마지막 탐방 일정은 대한민국 사람이라면 꼭 한번 가보고 싶어 하는 백두산 천지 방문이다. 백두산 정상에 있는 천지에서 민족의 기상을 가슴에 품고 장백폭포와 온천지대도 견학하게 된다. 중국의 제1조선족자치주 용정에서는 한‧중청소년스포츠문화교류가 펼쳐진다. 이곳에서는 한·중 청소년이 혼합으로 축구대회와 줄다리기, 단체 줄넘기등 체육 행사를 비롯해 문화교류활동을 함께하며  글로벌시대를 살아갈 리더십을 함양하게 된다. ■  '2023 제4회 한·중 청소년 스포츠교류 및 역사문화탐방'은?'2023 제4회 한·중 청소년 스포츠교류 및 역사문화탐방'은 학생들의 글로벌 리더쉽 역량을 함양하여 나라와 민족을 생각하는 교육을 구현해 나가는 데 목적을 두고 서울시체육회의 지원으로 사업을 실행하고 있다.  (사)한국환경체육청소년(서울)연맹은 이번 행사를 통해 청소년들에게 역사적, 문화적, 경제적으로 이웃한 관계에 있는 중국 현지의 발전상을 살펴보고 한·중 학생 간 교류를 통해 글로벌 리더십을 기르게한다는 계획이다. 또, 중국 유적 속의 한국 역사 탐방을 통해 한민족의 자긍심을 고취하며 미래를 펼쳐갈 한·중 학생 간 상호 존중 의식 함양 및 심신을 수련하는 목적도 있다고 한다.오는 10월 06일(금)~10일(화) 기간 4박 5일간 중국 백두산 일원을 중심으로 대련, 여순, 단동, 집안, 통화, 백두산북파, 용정, 연길, 길림, 장춘을 방문하게 된다. 참가 대상은 서울시 중․고등학교 학생 및 인솔지도교원, 학교장, 학부모, 연맹 임원이며 탐방 프로그램 이외에 중국 현지의 용정시 생활체육협회 와 스포츠 교류 및 문화활동 나눔 활동도 펼친다고 한다.서울시체육회의 지원금을 제외한 1인당 부담 참가비는 696,000원이며 기타 문의는 (사)한국환경체육청소년서울연맹으로 하면 된다.
472;0000027806;항저우 아시안게임 출전하는 한국 선수단, 결단식에서 선전 다짐;'대한민국 파이팅' 12일 서울 송파구 올림픽공원 올림픽홀에서 열린 항저우 아시안게임 선수단 결단식에서 선수들이 파이팅을 외치며 기념 촬영을 하고 있다. (서울=연합뉴스) 항저우 아시안게임 개막을 11일 앞두고 열린 대한민국 선수단의 결단식에서 국가대표 선수들이 선전을 다짐했다. 대한체육회는 12일 서울 송파구 방이동 올...;https://imgnews.pstatic.net/image/thumb154/472/2023/09/12/27806.jpg;2023-09-12T22:11:01;"'대한민국 파이팅' 12일 서울 송파구 올림픽공원 올림픽홀에서 열린 항저우 아시안게임 선수단 결단식에서 선수들이 파이팅을 외치며 기념 촬영을 하고 있다. (서울=연합뉴스)        항저우 아시안게임 개막을 11일 앞두고 열린 대한민국 선수단의 결단식에서 국가대표 선수들이 선전을 다짐했다. 대한체육회는 12일 서울 송파구 방이동 올림픽공원 내 올림픽홀에서 제19회 항저우 하계 아시안게임 대한민국선수단 결단식을 개최했다. 결단식에는 박보균 문화체육관광부 장관, 이기흥 대한체육회장, 최윤 대한민국 선수단장, 홍익표 국회 문화체육관광위원장, 국제올림픽위원회(IOC) 유승민 위원 등 외빈과 17개 시도체육회 관계자, 각 종목 선수단 등 1천명이 참석해 곧 장도에 오를 태극전사들을 격려하고 사기를 북돋웠다. 윤석열 대통령은 박 장관이 대신 읽은 격려사에서 ""국가대표 선수들이 신종 코로나바이러스 감염증(코로나19) 확산으로 대회가 1년 연기된 어려움을 국민들께 감동을 드리고자 강인한 의지와 뜨거운 열정으로 이겨냈다""며 ""국민들과 마음으로 함께 뛰며 선수들을 응원하겠다""고 밝혔다. 대한럭비협회장이자 남자 프로배구 OK금융그룹 구단주인 최윤 선수단장은 ""국민들의 열정적인 응원에 보답할 수 있도록 최선을 다하겠다""면서 ""이번 대회를 통해 그간 선수들이 흘린 땀방울이 메달 색깔로만 정의되지 않기를 바라며 국민들께서도 선수들의 후회 없는 노력을 즐겨주시기를 당부드린다""고 했다. 이어 ""이번 대회에서 비인기, 비인지 종목들이 널리 알려지기를 바라며 우리나라가 스포츠 강국을 넘어 스포츠 선진국으로 가는 계기가 되길 희망한다""고 덧붙였다. 내년 파리 올림픽 기간 열리는 IOC 선수 위원 투표에 한국 후보로 출마하는 2016 리우데자네이루 올림픽 골프 여자 금메달리스트 박인비는 영상을 통해 ""국가대표 선수들이 아시안게임을 준비하느라 많이 고생했을 텐데 열심히 뒤에서 응원할 테니 좋은 결과가 있기를 바란다""고 덕담했다. 최윤 선수단장이 대한민국 선수단기를 힘차게 휘두르고, 선수 대표 안세영(배드민턴)과 김우민(수영)이 선수단에 증정된 선물을 받았다. 무대가 비좁아 객석에 앉은 선수단을 향해 사진 기자들이 대신 무대에 올라 단체 기념 촬영을 하고서 결단식은 마무리됐다. 항저우 아시안게임은 중국 저장성 성도 항저우를 비롯한 6개 도시에서 오는 23일 막을 올려 10월 8일 폐막한다. 한국 선수단은 39개 종목에 역대 최다인 1천140명의 선수단을 파견해 금메달 최대 50개 이상 획득과 종합 순위 3위를 목표로 걸었다. 2018 자카르타·팔렘방 아시안게임과 2020 도쿄 올림픽을 거치며 크게 벌어진 일본과의 금메달 격차를 이번에 10개 이내로 줄인다면 2024 파리 올림픽에서는 다시 일본과 충분히 경쟁해볼 만하다는 게 체육회의 전망이다. 결단식을 마친 선수들은 종목 일정에 따라 순차로 중국으로 출국하며, 선수단 본진은 20일 항저우행 비행기에 오른다."
056;0011564780;[오늘의 영상] 이게 당구다;PBA 프로당구에서 스페인의 다비드 마르티네스가 통산 4승째를 달성했습니다. 마지막 두 점짜리 투뱅크 샷, 오늘의 영상입니다. ■ 제보하기▷ 전화 : 02-781-1234, 4444▷ 이메일 : kbs1234@kbs.co.kr▷ 카카오톡 : 'KBS제보' 검색, 채널 추가▷ 네이버, 유튜브에서 KBS뉴스를 구독해주세요!;https://imgnews.pstatic.net/image/thumb154/056/2023/09/12/11564780.jpg;2023-09-12T21:56:35;PBA 프로당구에서 스페인의 다비드 마르티네스가 통산 4승째를 달성했습니다. 마지막 두 점짜리 투뱅크 샷, 오늘의 영상입니다.  ■ 제보하기▷ 전화 : 02-781-1234, 4444▷ 이메일 : kbs1234@kbs.co.kr▷ 카카오톡 : 'KBS제보' 검색, 채널 추가▷ 네이버, 유튜브에서 KBS뉴스를 구독해주세요!
425;0000143773;[마니아툰] 배드민턴 안세영, 이제 그랜드슬램 꿈꾼다;마니가 이번주 가져온 소식은 '배드민턴의 새역사, 안세영' 선수의 이야기입니다. 수비는 좋지만 공격이 평이하다는 평을 받아왔던 안세영 선수.공격력 보완과 쉼 없는 훈련으로 세계선수권에서 금메달을 차지했다고 하는데요.마니와 함께 안세영 선수의 이야기를 들어볼까요?!마니아툰 6화 [글·그림 박윤정 작가];https://imgnews.pstatic.net/image/thumb154/425/2023/09/12/143773.jpg;2023-09-12T21:56:01;마니가 이번주 가져온 소식은 '배드민턴의 새역사, 안세영' 선수의 이야기입니다. 수비는 좋지만 공격이 평이하다는 평을 받아왔던 안세영 선수.공격력 보완과 쉼 없는 훈련으로 세계선수권에서 금메달을 차지했다고 하는데요.마니와 함께 안세영 선수의 이야기를 들어볼까요?!마니아툰 6화 [글·그림 박윤정 작가]
056;0011564750;11살부터 73세까지 “항저우에서 태극기를”;[앵커] 개막을 약 열흘 앞둔 항저우 아시안게임엔 11살 초등학생부터 칠순을 넘은 최고령 선수까지 남녀 노소 우리 선수들의 도전이 기다리고 있습니다. 아시안게임의 이색 종목과 사연많은 출전 선수들을 김기범 기자가 보도합니다. [리포트] 항저우 아시안게임 결단식엔 무려 천 명 가까운 대규모 인원이 몰렸습니다. 출전 선수 부...;https://imgnews.pstatic.net/image/thumb154/056/2023/09/12/11564750.jpg;2023-09-12T21:49:01;"[앵커] 개막을 약 열흘 앞둔 항저우 아시안게임엔 11살 초등학생부터 칠순을 넘은 최고령 선수까지 남녀 노소 우리 선수들의 도전이 기다리고 있습니다. 아시안게임의 이색 종목과 사연많은 출전 선수들을 김기범 기자가 보도합니다. [리포트] 항저우 아시안게임 결단식엔 무려 천 명 가까운 대규모 인원이 몰렸습니다. 출전 선수 부모님처럼 보이지만 가슴 한켠에 태극마크가 있습니다. 일흔세살 이번 대회 최고령 출전자인 임현 씨는 카드 게임의 일종인 브리지 종목에서 아시아 정상에 도전합니다. [임현/브리지 국가대표 : ""이것은 나한테 깜짝 선물이라고 생각했는데, 나날이 갈수록 어깨가 무거워지지만 애국심이 늘어나더라고요.""] 그런가하면 아직 초등학교 6학년인 11살 어린이도 있는데, 체스 국가대표로 당당히 선발됐습니다. [김사랑/체스 국가대표 : ""저는 아직 어리기 때문에 올라가야 할 곳이 많아 두렵지 않고 모든 것이 도전이라고 생각해요. 한국의 피겨를 알린 김연아 선수처럼 저도 메달을 목에 걸어서 한국의 체스를 세계적으로 널리 알리고 싶어요.""] 스포츠 클라이밍의 기대주 서채현은 국가대표 감독 아버지와 출전해 시선을 끕니다. [서채현/스포츠 클라이밍  : ""목표는 금메달로 생각하고 있고 지금까지 해온 기량을 남김없이 발휘하면 충분히 가능하다고 생각해요.""] 이번이 4번째 아시안게임인 남자 펜싱의 맏형 구본길은 단체전과  개인전을 석권하면 박태환, 남현희 등을 넘어 역대 최다인 7개의 아시안게임 금메달을 획득합니다. KBS 뉴스 김기범입니다. 촬영기자:유성주/영상편집:이상철■ 제보하기▷ 전화 : 02-781-1234, 4444▷ 이메일 : kbs1234@kbs.co.kr▷ 카카오톡 : 'KBS제보' 검색, 채널 추가▷ 네이버, 유튜브에서 KBS뉴스를 구독해주세요!"
076;0004054896;조코비치 없는 세르비아 상대! 1단식 홍성찬→2단식 권순우→복식 남지성-송민규 오더 플레이[데이비스컵 파이널스];AP연합뉴스[스포츠조선 김진회 기자] 그나마 다행이다. 테니스 월드컵으로 불리는 남자 테니스 국가대항전 '데이비스컵 파이널스' 첫 판에서 US오픈 챔피언이자 세계랭킹 1위 노박 조코비치(36)가 없는 세르비아를 상대한다.김영준 감독이 이끄는 한국남자테니스대표팀은 12일 오후 10시(이하 한국시각) 스페인 발렌시아에서 세르...;https://imgnews.pstatic.net/image/thumb154/076/2023/09/12/4054896.jpg;2023-09-12T21:46:09;"AP연합뉴스[스포츠조선 김진회 기자] 그나마 다행이다. 테니스 월드컵으로 불리는 남자 테니스 국가대항전 '데이비스컵 파이널스' 첫 판에서 US오픈 챔피언이자 세계랭킹 1위 노박 조코비치(36)가 없는 세르비아를 상대한다.김영준 감독이 이끄는 한국남자테니스대표팀은 12일 오후 10시(이하 한국시각) 스페인 발렌시아에서 세르비아와 2023년 데이비스컵 파이널스(본선) C조 첫 경기를 치른다.남지성 송민규, 김영준 감독, 권순우 홍성찬 정윤성(왼쪽부터). 사진제공=대한테니스협회이날 오더 플레이가 공개됐다. 1단식은 홍성찬과 두산 라요비치, '에이스' 맞대결인 2단식은 권순우와 라슬로 제레, 마지막 복식은 남지성-송민규 조와 니콜라 카시치-미오미르 케크마노비치 조가 충돌한다.세르비아대표팀의 초특급 에이스 조코비치는 한국전에 결장한다. 유럽 스포츠 전문 채널 '유로스포르트'에 따르면, 조코비치는 한국전에 결장한다. 케크마노비치는 ""우리는 조코비치를 스페인전에 볼 수 있을 것""이라고 전했다. 조코비치는 US오픈 결승전까지 치른 탓에 체력 회복이 급선무다.조코비치가 없다고 해도 세르비아는 한국이 넘기에 높은 벽이다. 한국은 세르비아를 시작으로 14일 오후 10시 체코, 17일 오후 10시 스페인과 충돌한다. 지난 2월 6일 기준 세르비아는 세계랭킹 8위, 체코는 13위, 스페인은 2위에 랭크돼 있다.데이비스컵 파이널스 진출국 중 유일한 아시아 국가인 한국은 15위에 자리하고 있다. 한국의 최고 세계랭킹은 2007년 9월 달성한 13위다.본선에서는 총 16개국이 참가해 12일부터 17일까지 유럽 4개국(A조 이탈리아 볼로냐, B조 영국 맨체스터, C조 스페인 발렌시아, D조 크로아티아 스플리트)에서 조별리그를 펼친다. 각 조 상위 2개국은 11월 21일부터 26일까지 스페인 말라가에서 열리는 대회 8강 결선 토너먼트에 진출해 우승컵을 다툰다.모든 경기는 2단식 1복식 순으로 진행된다. 첫 번째 단식은 각 팀이 선택한 두 명의 선수 중 하위랭커끼리, 두 번째 단식은 상위 랭커들끼리 대결한다.지난해 한국은 2007년 이후 15년 만에 데이비스컵 파이널스 본선에 진출한 바 있다. 올해 한국의 본선행은 그야말로 한편의 드라마와 같았다. 지난 2월 서울에서 펼쳐진 벨기와의 대회 최종예선 진출전에서 첫 날 게임스코어 0-2로 뒤지다 두 번째 날 3-2로 대역전승을 거두며 사상 최초로 2년 연속 본선 진출의 역사를 썼다."
422;0000619076;"""목표는 종합 3위""…항저우 AG 선수들 한자리에";[앵커] 항저우 아시안게임 개막이 이제 열흘 여 앞으로 다가왔습니다. 우리 선수단은 종합 3위를 다짐하는 결단식을 가졌는데요.곽준영 기자입니다.[기자]땀에 젖은 운동복 대신 말끔하게 단복을 차려입은 선수단 표정에 설렘과 기대가 묻어나옵니다.펄럭이는 태극기 아래 도열한 선수들은 그간 흘린 땀의 의미를 되새기며 선전을 다짐했...;https://imgnews.pstatic.net/image/thumb154/422/2023/09/12/619076.jpg;2023-09-12T21:38:04;"[앵커] 항저우 아시안게임 개막이 이제 열흘 여 앞으로 다가왔습니다. 우리 선수단은 종합 3위를 다짐하는 결단식을 가졌는데요.곽준영 기자입니다.[기자]땀에 젖은 운동복 대신 말끔하게 단복을 차려입은 선수단 표정에 설렘과 기대가 묻어나옵니다.펄럭이는 태극기 아래 도열한 선수들은 그간 흘린 땀의 의미를 되새기며 선전을 다짐했습니다.<구본길 / 펜싱 국가대표> ""결단식을 하는 순간 '아 이제 아시안게임이 다가왔구나…' 4연패 그 누구도 이룰 수 없는 기록을 달성하도록 열심히 하겠습니다.""우리나라는 이번 항저우 아시안게임에 역대 최대인 39개 종목, 총 1,140명의 선수단을 파견합니다.목표는 금메달 50개로 중국과 일본에 이은 종합 3위.육상 높이뛰기의 우상혁, 양궁의 안산, 수영의 황선우, 김우민 등이 강력한 금메달 후보로 꼽히고 있습니다.<황선우 / 수영 국가대표> ""좋은 기록과 좋은 모습을 관중들에게 보여드리고 싶어요. 항저우 아시안게임에서 한국 신기록은 무조건 깰 수 있을 것 같습니다.""배드민턴 세계1위 안세영도 금빛 스매싱을 준비 중입니다.<안세영 / 배드민턴 국가대표> ""자카르타 때 아쉬웠던 부분이 많았고 그만큼 준비해왔기 때문에 이번에 제 실력을 보여주러 간다는 생각으로 임하고 있습니다.""13년 만에 다시 정식 종목으로 채택된 바둑은 신진서 9단이, 첫 정식 종목이 된 e스포츠는 '페이커' 이상혁이 금메달을 노립니다. 야구와 축구대표팀은 각각 대회 4연패, 3연패에 도전하고 태권도와 펜싱 등 전통 효자 종목들 역시 메달 레이스를 주도할 전망입니다. 오는 23일 개막식을 시작으로 다음달 8일까지 진행되는 항저우 아시안게임.우리 선수단 본진은 오는 20일 중국 항저우로 출국해 본격적인 메달 경쟁에 돌입합니다.연합뉴스TV 곽준영입니다. (kwak_ka@yna.co.kr)#아시안게임 #결단식 #종합_3위연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23"
