title;url;content
자글자글 '눈가 주름', 환절기에 더 심해져… 관리법은?;https://n.news.naver.com/mnews/article/346/0000064695?sid=103;환절기에는 공기 중 수분이 15%나 줄어든다. 피부가 쉽게 건조해지는 환경이다. 보통 건강한 피부의 유·수분 함량은 15~20% 정도다. 기온 차가 심한 환절기에는 10% 이하까지 떨어진다. 피부 속 수분이 빠지면 피부가 건조해진다. 이때 탄력도 떨어져 피부가 늘어지고, 주름이 생긴다. 그중에서도 눈가는 다른 부위에 비해 피부가 40% 더 얇고, 눈은 깨어 있는 동안 계속 깜빡이기 때문에 다른 부위에 비해 주름지는 속도가 2배 이상 빠르다. 눈가 주름을 예방하기 위한 관리법을 알아본다.아이크림, 눈 주위에 소량만 발라야눈가 피부는 연약하고 주름지기 쉽다. 아이크림은 눈가 피부에 최적의 화장품이다. 아이크림에는 피부의 탄력을 높이는 물질이 들어 있다. 비타민C, 펩타이드, 레티놀 등이 들어간다. 아이크림 세라미드와 히알루로닉산은 피부 속 수분을 유지하도록 도와 피부 탄력을 증가시킨다. 아이크림을 눈가에 꾸준히 바르면 피부 탄력 유지에 도움을 줘 눈가 주름을 완화하거나 예방할 수 있다.다만, 얼굴 주름 방지를 위해 얼굴 전체에 아이크림을 바르는 행위는 금물이다. 아이크림은 유분이 많은 편이다. 지성 피부 타입인 얼굴에 바르면 뾰루지나 모공 막힘 등의 트러블이 발생할 수 있다. 아이크림은 피부 유형에 맞는 제품을 선택하고, 소량을 덜어 주름이 신경 쓰이는 눈가에만 가볍게 톡톡 두드려 바르는 게 좋다.너무 잦은 세안과 샤워는 피해야수분이 부족하면 콜라겐과 탄력섬유가 잘 생성되지 않아 주름이 잘 생긴다. 따라서 실내 적정 온도를 18~20도로 유지하고, 충분한 물 섭취로 수분 손실을 방지해야 한다. 식습관에 따라 다르지만, 우리 몸에 필요한 하루 수분량 1.5~2L 정도 섭취하는 게 좋다. 세안과 샤워를 지나치게 많이 하는 것은 자제해야 한다. 잦은 피부 자극으로 오히려 피부를 더 푸석하게 만드는 요인이 될 수 있다. 적당한 실내 습도는 50% 안팎으로 맞추되, 하루에 4번 정도 실내 환기를 시켜주는 게 좋다.한편,  사우나를 하면 노폐물이 배출돼 피부 건강에 좋다고 생각하는 사람이 많다. 하지만 뜨겁고 습한 열기는 피부 수분을 강제로 빼앗아 피부 탄력을 떨어뜨리고, 결과적으로 주름을 발생시킨다. 사우나를 하고 난 직후에는 피부가 일시적으로 깨끗하고 부드러워 보일 수 있지만 얼마 지나지 않아 거칠어지고 건조해진다. 피부의 각질층이 부서지고 피부 표면의 자연 보습 인자가 사라지기 때문이다.눈가·입가 피부에 탄력 생기는 '광대 근육 훈련’광대 근육이 단단하면 눈가와 입가 피부에 탄력이 생겨 주름 방지에 도움이 된다고 한다. 광대 근육을 단련해야 하는 이유다. 광대 근육을 기르면 주름을 방지하는 효과뿐 아니라 긴장된 얼굴 곳곳의 근육을 풀어줘 어려 보이고 좋은 인상을 갖는 데 도움을 준다. 먼저 어금니와 입술을 살짝 떼고, 혀끝을 입천장에 붙인 뒤 '은' 소리를 내면서 입꼬리를 올리면 된다. 광대 근육을 자극한다는 생각으로 힘을 주고 집중하면 좋다눈가 주름 없애는 마사지도 도움깨끗이 씻은 손으로 눈가를 마사지하는 것도 도움이 된다. 방법은 다음과 같다.1. 양손의 중지와 약지로 관자놀이를 8자를 그리듯이 마사지하며 근육을 풀어준다.2. 양손의 엄지와 검지로 눈썹 라인을 따라 근육을 깊게 잡고 꼬집듯 비틀어 풀어준다.3. 눈동자의 끝에서 눈초리 옆 1cm 지접까지의 눈초리 주름 근육을 엄지와 검지로 깊게 잡아 살짝 비틀어 준다.4. 양 손가락 중지로 안륜근(눈 근육)을 안쪽에서 바깥쪽으로 원을 넓게 또는 좁게 그리듯 회전해 준다.5. 양 손바닥으로 눈초리에서 측두골(옆머리뼈)까지 피부를 살짝 당기듯 쓰다듬어 준다.6. 양 손가락으로 눈 아래 피부를 톡톡 두드려 준다.
마늘 효과 제대로 누리려면? ‘익혀 먹기’ vs ‘날것으로 먹기’;https://n.news.naver.com/mnews/article/346/0000064693?sid=103;한국인은 마늘 없이 못 산다. 익혀 먹을 때도 있고, 생것으로 먹을 때도 있는데, 둘 중 무엇이 더 좋은 섭취 방법일까?마늘은 익히든 날것으로 먹든 몸에 좋다. 다만, 각각의 상황에서 더 많이 섭취할 수 있는 영양소가 달라진다. 마늘에 열을 가하면 마늘 속 알리신, 수용성 비타민 BC 등이 감소한다. 반면, 노화를 방지하는 항산화 물질의 활성도와 폴리페놀, 플라보노이드 등의 함량은 오히려 는다. 단맛이 강해져 생것일 때보다 먹기도 쉽다. 다만, 심장 보호엔 황화수소가 풍부한 생마늘이 더 효과적이라는 연구 결과가 있다.그렇다고 마늘을 너무 많이 먹을 필요는 없다. 뉴욕 예시바대학 약학대 연구자가 발표한 ＇마늘의 건강 효능(Health Effects of Garlic)＇에 따르면 성인 기준으로 생마늘 하루에 4g(약 1~2쪽)을 먹는 게 적당하다. KREI 농업관측센터에서는 2020년 한국인 1인당 연간 마늘 소비량을 7.2kg으로 추산했다. 이를 하루 치 소비량으로 환산하면 1인당 약 19.7g(소수점 둘째 자리에서 반올림)을 섭취하는 셈이다.마늘을 먹지 말아야 하는 사람도 있다. 첫째가 수술을 앞둔 사람이다. 매일 마늘 12g(약 4쪽)을 먹은 환자의 척추를 수술하던 중 과다 출혈이 발생한 사례가 해외에 보고된 적 있다. 그보다 앞서 마늘 성분이 든 식이보충제를 복용한 환자의 수술 부위 주변으로 진물과 멍이 번진 사례가 보고되기도 했다. 마늘은 혈전 형성을 방지해 혈류를 원활하게 한다. 이에 수술을 앞둔 상황이라면 과다 출혈 방지를 위해 마늘을 끊어야 한다. 사례를 보고한 전문가들은 적어도 수술 2주 전부터 마늘 섭취를 중단하길 권장했다.과민성대장증후군 환자도 마늘 섭취를 삼가야 한다. 마늘은 탄수화물의 일종인 ‘프룩탄’이 100g당 12.5~17.4g 정도 함유된 ‘고-프룩탄(high fructan)’ 식품이다. 사람의 소장은 프룩탄을 소화하는 능력이 부족하다. 마늘을 과다 섭취하면 소장에서 소화되지 못한 프룩탄이 대장으로 이동하고, 대장 내 박테리아에 의해 분해되며 가스가 생긴다. 복통. 경련, 소화불량 등의 증상이 심해질 수 있다.
야간·휴일에 초진도 ‘비대면’ 가능해지나…‘약 배송’은 그대로;https://n.news.naver.com/mnews/article/056/0011566499?sid=103;■ 제보하기▷ 전화 : 02-781-1234, 4444▷ 이메일 : kbs1234@kbs.co.kr▷ 카카오톡 : 'KBS제보' 검색, 채널 추가▷ 네이버, 유튜브에서 KBS뉴스를 구독해주세요!
맨발 걷기 열풍…자치단체, 황톳길 조성 바람;https://n.news.naver.com/mnews/article/056/0011566447?sid=103;"[KBS 광주] [앵커] 최근 맨발 걷기가 혈액순환과 자세 교정 등  건강에 좋다고 알려지면서  숲이나 공원에서 맨발로 걷는 분들이 부쩍 많아졌습니다. 맨발로 걷는 시민들을 위해 황톳길을 조성하는 자치단체도 늘고 있습니다. 보도에 정길훈 기자입니다. [리포트] 순천만 국제정원박람회장에 조성된 맨발 걷기, 이른바 '어싱길'입니다. 해가 진 밤에도 신발을 벗고 맨발로 걷는 사람들로 붐빕니다. [양영희/순천시 오천동 : ""제가 좀 불면증이 있었거든요. 그런데 확실히 불면증이 해소된 것 같고.""] 지난주말 같은 장소에서 열린  맨발 걷기 대회, '어싱데이'에는 시민 2천5백여 명이 몰렸습니다. 정원박람회장의 맨발 걷기 바람이 여수시 등 인근 도시로 확산되고 있습니다.맨발 걷기 열풍이 일자 여수시도 이곳 공원에 걷기 길을 조성했는데요. 거리는 380m로 짧은 편이지만 시민들로부터 좋은 반응을 얻고 있습니다. [임민수/여수시 학동 : ""땀도 어느 정도 나고 일단 밤에 잠도 잘 오니까 엄청 건강에 많은 도움이 되더라고요.""] 여수시는 내년에 5억 원을 들여 도심 근린공원을 중심으로 황톳길 6곳을 조성할 예정입니다. [조인천/여수시 관광과장 : ""내년에는 이순신공원, 자산공원,  무선산공원 등 여수시에 대표적인 공원들이 있는데 곳곳에 맨발 걷기 길을 조성합니다.""] 고흥군도 내년에 1억 원을 들여 녹동신항 공동체정원에 맨발 걷기 길을 만들 계획입니다. 전라남도는 맨발 걷기 열풍에 따라 올해 9억 2천만 원에 달했던 걷기 활성화 사업 예산을 내년에 확대하는 방안을 검토하겠다고 밝혔습니다. KBS 뉴스 정길훈입니다. 촬영기자:김종윤"
생리 아닌데 출혈이... '이 암' 때문일 수도;https://n.news.naver.com/mnews/article/346/0000064692?sid=103;폐경이 지났는데 마치 생리처럼 출혈이 생기거나, 가임기 여성에서 평소보다 생리량이 급증했다면 의심해봐야 할 질환이 있다. 자궁 내벽에 발생하는 자궁내막암이다. 자궁내막암의 특징적인 증상은 비정상적인 자궁 출혈이다. 최근 50~60대 여성을 대상으로 발병률이 늘고 있어 주목할 필요가 있다.자궁 내막이란 자궁 내 공간을 덮고 있는 조직으로, 가임 연령 동안 생리주기에 따라 주기적으로 생리혈이 돼 떨어져 나온다. 이곳에 발생하는 암이 자궁내막암이다. 자궁내막암은 발생 기전이 명확하진 않지만 유방암과 더불어 여성호르몬인 에스트로겐과 관련이 있는 것으로 알려졌다.자궁내막암의 증상은 발병 시기가 폐경 전인지, 후인지에 따라 다르다. 폐경 전에는 정상보다 많은 생리량과 생리 사이 출혈, 성교 후 출혈 등이 발생한다. 폐경 후에는 월경이 끝났음에도 불구하고 다양한 양의 출혈이 발생한다. 이처럼 자궁내막암은 대부분 비정상적인 질출혈 증상을 보이기 때문에 이를 이상하게 여기고 병원을 방문한다면 비교적 초기에 발견할 수 있다. 초기 증상을 놓치지 않으면 95% 이상 조기진단이 가능하며, 조기진단된 경우 완치율이 거의 100%에 가깝다. 자궁내막암은 50대 후반에서 60대 초반에 호발한다. 폐경 여성에게 일차적으로 나타나며 나이가 많을수록 악성도도 증가한다. 건강보험심사평가원 통계에 따르면 2022년 자궁내막암으로 인한 내원일수는 50대, 60대 순으로 많았다. 최근 자궁내막암의 발생 빈도가 높아지는 원인으로는 평균 수명의 연장, 폐경 후 호르몬 보충요법의 활용 증가 등을 들 수 있다.자궁내막암의 위험 요인으로는 한번도 출산을 하지 않은 경우, 이른 초경, 늦은 폐경, 비만, 오랜 기간 프로제스틴을 함유하지 않은 에스트로겐 보충 요법 등이다. 또한 좌식생활, 운동부족 등 비활동적인 생활습관도 자궁내막암 위험을 증가시킨다. 가족 중에 자궁내막암, 유방암, 대장암 환자가 있다면 자궁내막암의 발생 가능성을 높일 수 있다. 고농도의 에스트로겐은 과체중이나 다낭성 난소 증후군, 자궁 내막 증식증 등 질환과 관련이 있다.만약 자궁내막암을 치료하지 않고 방치한다면 난관과 난소, 폐, 간 등 다른 장기로도 전이될 수 있다. 다른 장기로 전이된 경우에는 하복통, 압통, 혈뇨, 빈뇨, 직장출혈, 요통 등이 동반될 수 있다. 자궁내막암은 비교적 초기에 진단되는 경우가 많다. 다른 장기로 전이되지 않았다면 수술 후 생존율이 높지만 전이될 경우 생존율이 낮아진다. 자궁내막암으로 출혈이 심하다면 빈혈도 생길 수 있다.세란병원 산부인과 서은주 과장은 “불규칙한 질출혈이 있거나 생리 양이 너무 많다면 질초음파로 자궁내막을 검사해 자궁내막암을 조기진단할 수 있다”며 “자궁내막암을 진단하기 위해 정기적으로 자궁초음파를 시행할 필요는 없으나 생리양이 과다하거나 주기가 불규칙한 경우, 폐경인데도 질출혈이 있다면 반드시 산부인과 전문의의 진찰을 받아야 한다”고 말했다.
이제 여름 냉면보다 마라탕이라는데… 건강하게 먹는 법 알아두자;https://n.news.naver.com/mnews/article/346/0000064691?sid=103;여름 동안 많은 사람이 냉면보다 마라탕을 더 찾은 것으로 확인됐다. 배달의민족(배민)이 공개한 '배민트렌드 2023 가을·겨울편'에 따르면, 지난 7월 앱 이용자가 가장 많이 찾아본 검색어 1위는 '마라탕'이었다. 냉면이 2위로 그 뒤를 이었다.마라탕은 맵기로 유명한 사천요리에 기원을 둔 음식으로, 사실 겨울에 더 인기가 많은 음식이다. 그런데 여름에도 검색어 1위를 할 정도로 인기를 끄는 이유는 마라의 자극적인 맛이 유발하는 중독성 때문이다. 맵고 짠 맛은 뇌에서 엔도르핀이 나오도록 해 쾌감을 유발한다. 이때 느낀 쾌감을 다시 느끼고 싶어 반복해서 맵고 자극적인 음식을 찾게 된다. 자극적인 맛에 대한 노출 횟수가 많아질수록 그 맛을 느끼는 최소농도(역치)가 높아지는데, 마라탕은 매우 맵고 짠 단계를 계속해서 올릴 수 있는 자극적인 음식이라 많은 사람의 욕구를 충족해 줄 수 있다. 또 진화론적으로 마라탕의 빨간색은 식욕을 돋우는 색이기도 하다.그러나 이렇게 맵고 짠 맛은 위와 장을 자극해 소화를 어렵게 하고 위염, 위산과다, 위궤양 등의 증상을 심화시킬 수 있다. 특히 나트륨 함량이 높아 고혈압, 심혈관질환 등의 위험을 높인다. 제조업체마다 차이가 있겠지만, 일부 마라탕 소스 100g엔 약 6000mg의 나트륨이 들어있다. 마라탕 1인분(250g)의 나트륨 함량은 2000~3000mg 정도다. 세계보건기구(WHO)에서 발표한 일일 나트륨 섭취량인 2000mg을 넘는 수치다. 한 그릇으로 하루 먹어도 되는 나트륨양을 모두 충족해 버리는 것.그나마 건강하게 먹으려면 나트륨 함량이 높은 국물은 마시지 않는 게 좋다. 맵기 단계는 낮추고 청경채, 시금치 등 녹색 채소를 많이 넣은 후 건더기 위주로 먹는다. 녹색 채소에 함유된 비타민  K는 위벽 출혈 예방 효과가 있고, 몸에 흡수된 나트륨을 체외로 배출해 준다. 또 마찬가지로 녹색 채소에 풍부한 비타민 U는 위산과 자극적인 마라탕 소스로부터 위 점막을 보호한다. 먹은 후엔 최소 3일은 매운 음식을 피하는 게 좋다.
암 치료 이끄는 ‘K병원’… 세계 톱10에 3곳 뽑혔다;https://n.news.naver.com/mnews/article/022/0003855575?sid=103;美 뉴스위크 ‘월드베스트병원’ 발표삼성서울 5위… 아시아 최고 순위‘스마트’ 분야서도 국내 1위 차지서울아산 6위·서울대 9위 올라미국 시사주간지 ‘뉴스위크’가 매년 발표하는 ‘월드베스트 전문병원(World’s Best Specialized Hospitals)’의 ‘암 분야’에서 국내 병원 3곳이 ‘톱 10’에 포함됐다.  뉴스위크의 14일 발표에 따르면 12개 임상 분야별 세계 병원 평가에서 삼성서울병원(5위)과 서울아산병원(6위), 서울대병원(9위)은 암 분야 ‘최고 병원’에 이름을 올렸다. 이 중 삼성서울병원은 암 분야에서 아시아 의료기관 중 가장 높은 순위를 기록했다.     미국 시사주간지 ‘뉴스위크’가 매년 발표하는 ‘월드베스트 전문병원(World’s Best Specialized Hospitals)’의 암 분야에서 2년 연속 아시아병원 1위를 기록한 삼성서울병원 전경. 삼성서울병원 제공    암 분야 외에도 서울아산병원은 내분비(3위), 비뇨기(4위), 소화기(5위), 신경(8위) 등 5개 분야에서, 삼성서울병원은 비뇨기(8위), 소화기(9위) 등 3개 분야에서 10위 내에 올라 미국의 메이요 클리닉, 클리블랜드 클리닉 등 세계 최정상급 의료기관들과 어깨를 나란히 했다.  100위권에는 서울아산병원이 정형(11위), 호흡기(32위), 심장(33위), 심장수술(52위), 소아(65위) 분야에서 이름을 올렸고, 삼성서울병원은 내분비(16위), 신경(17위), 정형(50위), 순환기(76위)에서 세계적인 인정을 받았다.  이번 조사는 뉴스위크가 독일 글로벌 마케팅 전문 조사업체인 스타티스타(Statista)에 의뢰해 28개국, 300여 병원, 4만여 의료진에 대한 온라인 설문으로 이뤄졌다. 임상분야별 전문병원 12개 항목은 해당 분야 의료수준에 대한 자국 내 추천(45%), 해외 추천(50%), 병원 설문조사(5%)를 취합한 결과다.  또 이날 동시에 발표된 ‘월드베스트 스마트병원(World’s Best Smart Hospitals)’에서 삼성서울병원은 지난해보다 5단계 상승한 25위를 기록, 3년 연속 국내 병원 1위를 차지했다. 스마트병원은 전산능력, 원격의료, 디지털 변환 기술, 인공지능(AI), 의료로봇 등 5개 항목으로 평가됐다.
전이 잘되는 유방암... 유독 척추로 쉽게 옮기는 이유는?;https://n.news.naver.com/mnews/article/296/0000069636?sid=103;"새로 발견된 ‘척추 골격 줄기세포’가 형성하는 단백질이 전이 도와척추를 형성하는데 기여하는 새로운 유형의 줄기세포가 발견된 가운데, 유방암 및 기타 암이 척추로 자주 전이되는 이유가 이 줄기세포에 있다는 새로운 연구결과가 나왔다. 13일(현지시간) 발표된 미국과 중국 연구진의 논문을 토대로 과학전문지 《네이처》가 보도한 내용이다.  유방암, 전립선암, 폐암 등은 척추에 우선적으로 전이된다. 그 이유는 명확히 규명되지 않았다. 1940년대에 발표된 가설은 기침과 같은 강한 자극이 순간적으로 혈류를 역전시켜 암세포를 척추근처로 이동시키기 때문이라고 설명한다. 이는 요즘도 의학교과서에 나오는 고전적 가설이라고 연구진의 일원인 미국 웨일 코넬 의대의 메슈 그린블랫 교수(병리학)는 말했다. 이번 연구 결과는 ""그 오래된 패러다임을 뒤집는 것""이라고 그는 설명했다.  척추는 척추동물에만 있는 독특한 구조로, 척추에는 다른 뼈와 달리 단백질이 들어 있지 않다. 이러한 특징 때문에 그린블랫 교수와 동료들은 척추가 다른 뼈와는 다른 메커니즘을 통해 형성된다고 의심하게 됐다.  연구진은 이를 규명하기 위해 생쥐의 척추뼈와 다리 대퇴골과 같은 '긴 뼈(장골‧長骨)'에서 줄기세포를 분리했다. 그 결과 척추뼈와 장골의 줄기세포가 현저하게 다른 유전자군을 발현한다는 사실을 발견했다. 연구진은 척추 세포를 생쥐의 근육에 삽입하고 세포가 척추에서 발견되는 다양한 세포를 연상시키는 새로운 세포를 생성하는 것을 관찰했다. 연구진은 이를 토대로 '척추 골격 줄기세포(vSSC)'를 발견했다고 결론 내렸다.  이번 연구에 실험용 생쥐만 제공하고 연구진에 빠진 미국 텍사스대 보건과학센터의 오노 노리아키 교수(골생물학) 이번 연구가 척추 골격 줄기세포와 장골의 줄기세포가 ""매우, 매우 다르다""는 것을 ""명확하고 아름답게 보여줬다""고 평가했다. 미국 베일러 의대의 시앙 장 교수(암생물학)는 지금까지 많은 과학자들이 ""대체로 모든 뼈를 같은 기관으로 간주해 왔다""면서 ""이번 연구는 우리의 이해를 새로운 차원으로 끌어올렸다""고 밝혔다.  연구진은 이 발견을 통해 이 새로운 유형의 줄기세포가 암 전이의 원인일 수 있다는 생각 아래 척추 골격 줄기세포에서 분비되는 MFGE8이라는 단백질에 주목했다. 생쥐 실험에서 이 단백질의 유전자를 삭제하자 암세포가 동물의 척추로 전이될 가능성이 약 3분의 2로 줄어들었다.  연구진은 척추 수술을 받은 사람으로부터 척추 골격 줄기세포를 분리했다. 그 결과 MFGE8을 분비하는 척추 골격 줄기세포가 이 단백질을 분비하지 않는 척추 골격 줄기세포보다 암세포와 상호작용할 가능성이 더 높다는 사실을 발견했다. 오노 교수는 하나의 단백질이 전체 현상을 설명할 수는 없지만 중요한 구성 요소로 보인다고 밝혔다.  이번 연구 결과는 암을 넘어 다른 분야에도 적용될 수 있다. 예를 들어 척추 측만증이나 관절염 같은 질환의 통증 완화를 위해 두 개 이상의 척추뼈를 이어주는 척추 유합술이 실패하는 경우가 많은 이유를 설명해줄 수 있다고 연구진의 일원인 뉴욕 특수외과병원의 스라비쉬 라이어 척추외과전문의는 설명했다. 그는 척추 골격 줄기세포에 대한 추가 연구를 통해 이러한 수술의 성공률을 높일 수 있을 것이라고 했다.  해당 논문은 다음 링크(https://www.nature.com/articles/s41586-023-06519-1)에서 확인할 수 있다."
'이 유전자' 가지고 태어났다면 당뇨병 위험 21% 낮아;https://n.news.naver.com/mnews/article/346/0000064690?sid=103;커피의 당뇨병 예방 효과를 유전자 수준에서 증명한 연구 결과가 나왔다. 습관적인 커피 섭취 유전자를 가진 사람의 공복 혈당과 식후 2시간 혈당이 상대적으로 낮았다.서울대 식품영양학과 이정은 교수팀은 지역사회 기반 코호트(KARE)에 참여한 8000여명을 대상으로 커피 섭취와 당뇨병·혈당의 상관성을 분석했다. 교수팀은 유전자 차원에서 커피와 당뇨병의 상관관계를 증명하기 위해 멘델리안 무작위 분석 방법을 사용했다. 멘델리안 무작위 분석은 역학에서 인과 관계를 평가하는 최신 기법의 하나로, 유전적 변이를 이용한다.연구 결과, 유전자 변이 상 커피 섭취가 많을 것으로 예측된 사람의 당뇨병 유병률이 21% 낮았다. 유전적으로 커피 섭취를 많이 할 것으로 예상한 사람은 공복 혈당과 식후 두 시간 혈당도 상대적으로 낮은 것으로 나타났다. 커피의 당뇨병 예방 성분으론 클로로젠산·카페인 등 항산화·항염증 성분이 유력하게 지목됐다. 카페인이 든 커피뿐 아니라 디카페인 커피를 즐겨 마시는 사람에서도 당뇨병 예방 효과가 확인됐다.연구 저자 이정은 교수는 “이번 연구 대상이 당뇨병 환자가 아니라 건강한 사람이어서, 연구 결과는 커피가 당뇨병 치료에 도움을 준다는 의미가 아니라, 당뇨병 예방에 기여한다”고 말했다.이 연구는 한국영양학회와 대한지역사회영양학회가 공동 출간하는 영문 학술지 ‘Nutrition Research Practices’에 최근 게재됐다.✔ 당뇨병 궁금증, 한 곳에서 해결하세요.포털에서 '밀당365'를 검색하세요. 당뇨 뉴스레터를 무료로 받아보실 수 있습니다.
"""한의사의 초음파검사 합법"" 9년만에 뒤집힌 판결…의료계 '폭풍전야'";https://n.news.naver.com/mnews/article/011/0004238629?sid=103;"14일 파기환송심도 ""한의사 무죄""의사·한의사 '희비'···의협 총력대응 예고[서울경제] 사법부가 초음파를 사용한 한의사의 진료행위가 의료법 위반이라는 판결을 9년만에 뒤집었다. 한의사들의 오랜 숙원인 현대의료기기 사용 범위가 넓어질 기미를 보이면서 이를 반대하는 의사들과 직역갈등이 한층 고조될 전망이다.14일 의료계에 따르면 서울중앙지법 형사합의9부는 이날 오후 의료법위반 혐의로 기소된 한의사 A씨에 대한 파기환송심에서 원심 판결을 기각하고 무죄 판결을 내렸다.재판부는 ""A씨가 초음파 진단기기를 보조적으로 활용해 진료한 행위가 한의학적 원리에 의하지 않는 점이 명백하다거나 의료행위의 통상 수준을 넘어서는 보건위생상 위해가 발생했다고 보기 어렵다""며 ""의료법 규정상 '한의사로서 면허된 것 이외의 의료행위'에 해당한다고 볼 수 없다""고 판단했다. 작년 12월 대법원 판결 취지를 따른 것이다.A씨는 지금으로부터 9년 전 '면허된 것 이외의 의료행위 금지조항'을 위반한 혐의로 재판에 넘겨졌다. A씨는 2010년 3월~2012년 6월까지 약 2년 여간 총 68회에 걸쳐 초음파진단기기를 이용해 환자 B씨의 신체 내부 촬영, 자궁 내막 상태 확인 등의 진료를 하고, 한약 처방도 한 것으로 알려졌다. 이후 B씨는 서울시보라매병원에서 자궁내막암 2기 판정을 받았다. 검찰은 한의사가 초음파 진단기기를 사용한 것은 무면허 의료행위에 해당한다고 봤다. 1심과 2심은 2016년 박씨에게 유죄를 선고하고, 벌금 80만 원을 부과했다. 하지만 대법원 전원합의체는 지난해 12월 원심을 파기하고 무죄 취지로 사건을 서울중앙지법으로 돌려보냈다. 당시 대한의사협회는 ""대법원의 무책임한 결정으로 국민 건강권에 심각한 위해를 끼칠 것""이라며 크게 반발했다. 이필수 의협 회장은 삭발을 통해 항의 의사를 표출했고, 의협 한방대책특별위원회는 릴레이 1인 시위를 전개했으며 바른의료연구소는 전 한의협 회장과 대법 재판연구관을 고발하는 등의 총공세를 펼쳤다. 의료계 전문학회들과 함께 한의사의 초음파 기기 사용이 문제가 많다는 점을 알리는데도 힘썼다. 하지만 이날 판결로 한의사의 초음파 진단이 합법화될 소지가 생겼다. 현행법상 한의사가 방사선을 이용한 엑스레이(X-ray)나 컴퓨터단층촬영(CT), 자기공명영상(MRI) 장치 등을 사용하는 것은 여전히 불법이다. 한의사들은 이번 판결이 현대 의료기기 사용을 허용하는 방향으로 이어지길 기대하고 있다. 실제 대법원은 지난달 한의사가 뇌파계를 사용해 파킨슨병과 치매를 진단할 수 있다는 판결을 내렸다. 전날(13일) 열린 엑스선 골밀도측정기 1심 판결에서 사법부가 한의사의 손을 들어준 것도 한의계의 기대감을 키우는 요인이다. 대한한의사협회는 법원 판결 직후 환영 의사와 함께 정부에 후속 대책을 요구하고 나섰다. 국민의 진료 선택권 확대와 진료 편의성 제고를 위해 이들 검사를 한의원에서 시행하는 데 대한 건강보험 급여화가 조속히 이뤄져야 한다는 것이다. 반면 의협은 ""국민의 건강과 생명에 대한 심각한 위험이 초래될 것으로 우려된다""며 총력 대응을 예고했다. 의협은 ""초음파 진단 기기는 의과대학에서 이론 및 실습을 거쳐 고도의 전문성과 숙련도를 갖춘 의사만이 사용하고 있다""며 ""이런 자격과 면허를 갖추지 못한 채 초음파 진단 기기를 사용하는 것은 결코 허용될 수 없다""고 주장했다."
